sample_accession	donor_id	marker_call	cluster_support_scope	feature_type	model_term_supported	target_set	peak_category	n_barcodes	n_features	n_linked_gene_strings	mean_count	mean_detection_fraction	mean_feature_score	median_feature_score
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	388	16	6	0.6926546391752577	0.21214561855670103	0.7061204117234676	0.5665141625008605
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	388	10	10	0.7033505154639175	0.21391752577319587	0.7041530381886109	0.6090814210594591
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	proximal_10kb	388	39	12	0.2899814961670632	0.11657414750198256	0.35964559280370284	0.3075052981133012
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	distal_100kb	388	138	13	0.3284588375915135	0.11278574630210667	0.3557937894960241	0.2437683275913312
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	gene_body_overlap	388	13	7	0.320578905630452	0.1161776367961935	0.3756703758467037	0.38446674084303467
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	gene_edge_2kb	388	13	10	0.18834258524980177	0.08009516256938937	0.23938460453149477	0.1959558387944098
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	proximal_10kb	388	26	11	0.2207573354480571	0.07999603489294212	0.2529577350945769	0.09586209001219974
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	distal_100kb	388	161	16	0.18395018249343664	0.07043606326439138	0.22271182001038917	0.12286460746116984
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_body_overlap	388	79	13	0.24523685240767323	0.08759624168080386	0.273732463243823	0.149420651469692
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_edge_2kb	388	12	9	0.1793384879725086	0.07560137457044673	0.23406267842715844	0.23863992620147909
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	proximal_10kb	388	27	10	0.23281786941580757	0.09612447499045437	0.29614487412507073	0.2634056951795397
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	distal_100kb	388	231	19	0.2306979961619137	0.08456062837506137	0.2665946443710852	0.14732506535792844
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_body_overlap	388	18	10	0.5150343642611683	0.1652348224513173	0.5311278401294592	0.44793518272727306
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_edge_2kb	388	12	12	0.5788230240549829	0.17804982817869416	0.5818131422761086	0.52301318702311
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	proximal_10kb	388	48	17	0.22444158075601375	0.09197809278350516	0.28182430616921234	0.2283105133458676
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	distal_100kb	388	161	16	0.18395018249343664	0.07043606326439138	0.22271182001038917	0.12286460746116984
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_body_overlap	388	79	13	0.24523685240767323	0.08759624168080386	0.273732463243823	0.149420651469692
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_edge_2kb	388	12	9	0.1793384879725086	0.07560137457044673	0.23406267842715844	0.23863992620147909
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	proximal_10kb	388	27	10	0.23281786941580757	0.09612447499045437	0.29614487412507073	0.2634056951795397
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	distal_100kb	388	116	10	0.3820876288659794	0.1264664059722716	0.40216693326206127	0.28875490678554105
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_body_overlap	388	8	5	0.5837628865979381	0.1920103092783505	0.6047980722087002	0.464616618247674
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_edge_2kb	388	13	10	0.2422680412371134	0.09853291038858049	0.29620798167032114	0.2162955230315325
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	proximal_10kb	388	24	10	0.2262671821305842	0.0822594501718213	0.2581278775490409	0.14351537564807004
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	distal_100kb	388	26	1	0.12906423473433784	0.05471847739888977	0.166934915281828	0.08118966983243464
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	gene_body_overlap	388	1	1	1.652061855670103	0.3015463917525773	1.2768837879633534	1.2768837879633534
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	proximal_10kb	388	7	1	0.32584683357879235	0.1284977908689249	0.4026672646545713	0.4125806438270568
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	anterior_telencephalic_pattern	distal_100kb	388	6	1	0.16065292096219932	0.054982817869415807	0.18226694133256915	0.07348324268789312
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	anterior_telencephalic_pattern	gene_body_overlap	388	1	1	0.07989690721649484	0.04381443298969072	0.120680013288555	0.120680013288555
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	anterior_telencephalic_pattern	gene_edge_2kb	388	1	1	0.010309278350515464	0.005154639175257732	0.015411139342446829	0.015411139342446829
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	anterior_telencephalic_pattern	proximal_10kb	388	1	1	0.007731958762886598	0.005154639175257732	0.012856859537350062	0.012856859537350062
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	distal_100kb	388	26	2	0.4113798572561459	0.13114591593973038	0.4272742564241868	0.28623782075546655
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	388	4	1	0.8814432989690721	0.25579896907216493	0.8366656544742533	0.8136950174433604
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	388	2	2	0.5824742268041236	0.21520618556701032	0.6703133245766573	0.6703133245766573
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	proximal_10kb	388	7	2	0.22754050073637702	0.09499263622974963	0.2924686754273935	0.24099763889979725
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	distal_100kb	388	84	7	0.38883775159548356	0.1301239567992145	0.4101027612306528	0.29473864711071884
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	gene_body_overlap	388	3	3	0.3548109965635739	0.1563573883161512	0.4570139821613444	0.38446674084303467
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	gene_edge_2kb	388	10	7	0.19742268041237115	0.08453608247422681	0.24946659732184137	0.20612568091297115
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	proximal_10kb	388	16	7	0.2393685567010309	0.08150773195876289	0.2584332171029923	0.0846467705707696
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	dentate_fate_wnt_prox1	distal_100kb	388	6	1	0.16065292096219932	0.054982817869415807	0.18226694133256915	0.07348324268789312
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	dentate_fate_wnt_prox1	gene_body_overlap	388	1	1	0.07989690721649484	0.04381443298969072	0.120680013288555	0.120680013288555
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	dentate_fate_wnt_prox1	gene_edge_2kb	388	1	1	0.010309278350515464	0.005154639175257732	0.015411139342446829	0.015411139342446829
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	dentate_fate_wnt_prox1	proximal_10kb	388	1	1	0.007731958762886598	0.005154639175257732	0.012856859537350062	0.012856859537350062
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	distal_100kb	388	26	2	0.4113798572561459	0.13114591593973038	0.4272742564241868	0.28623782075546655
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	gene_body_overlap	388	4	1	0.8814432989690721	0.25579896907216493	0.8366656544742533	0.8136950174433604
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	gene_edge_2kb	388	2	2	0.5824742268041236	0.21520618556701032	0.6703133245766573	0.6703133245766573
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	proximal_10kb	388	7	2	0.22754050073637702	0.09499263622974963	0.2924686754273935	0.24099763889979725
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	medial_pallium_dentate_lineage	distal_100kb	388	6	1	0.16065292096219932	0.054982817869415807	0.18226694133256915	0.07348324268789312
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	medial_pallium_dentate_lineage	gene_body_overlap	388	1	1	0.07989690721649484	0.04381443298969072	0.120680013288555	0.120680013288555
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	medial_pallium_dentate_lineage	gene_edge_2kb	388	1	1	0.010309278350515464	0.005154639175257732	0.015411139342446829	0.015411139342446829
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	medial_pallium_dentate_lineage	proximal_10kb	388	1	1	0.007731958762886598	0.005154639175257732	0.012856859537350062	0.012856859537350062
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_neurogenic_niche_state	distal_100kb	388	226	21	0.29275385457531244	0.10126813246966518	0.3205944534902707	0.18989520592666534
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_body_overlap	388	19	13	0.6094682582745524	0.19899620184481823	0.6334966539229365	0.5596159221840638
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_edge_2kb	388	18	14	0.2538659793814433	0.10667239404352807	0.31769317341476916	0.26042733542687757
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_neurogenic_niche_state	proximal_10kb	388	37	16	0.23328225132348845	0.08630537754249094	0.27174830510559905	0.16874022540496647
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_postmitotic_granule_maturation	distal_100kb	388	25	2	0.29164948453608247	0.09917525773195876	0.32039927695286435	0.18989520592666534
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_postmitotic_granule_maturation	gene_body_overlap	388	1	1	1.1211340206185567	0.28350515463917525	1.0354560156929717	1.0354560156929717
GSM9558425	H390	oligodendrocyte_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_postmitotic_granule_maturation	proximal_10kb	388	4	1	0.3743556701030928	0.12371134020618557	0.4127107405022955	0.296780247877239
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 1 core convergent program	gene_expression_or_marker	33	6	6	1.52020202020202	0.5252525252525252	1.2840927706403071	1.38250979537546
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	33	9	9	1.292929292929293	0.45454545454545453	1.143567163265814	1.099214787555316
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	33	5	5	0.33333333333333337	0.27272727272727276	0.5514090523231205	0.7286460699774797
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_expression_or_marker	33	16	16	0.6818181818181819	0.29924242424242425	0.6924902276129657	0.5211854743465911
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_expression_or_marker	33	29	29	0.24346917450365727	0.15569487983281088	0.3424777233259414	0.17792046789872068
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	downstream_neurite_morphology	gene_expression_or_marker	33	21	21	1.349206349206349	0.3477633477633478	0.8924099260672032	0.6351641380529178
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	downstream_neurite_synapse_construction	gene_expression_or_marker	33	21	21	0.8643578643578644	0.3044733044733045	0.7579729462473851	0.39267720833203956
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	downstream_synaptic_excitability	gene_expression_or_marker	33	20	20	0.7666666666666666	0.3287878787878788	0.7812531432913069	0.6564439452623158
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	shared_postmitotic_granule_maturation	gene_expression_or_marker	33	5	5	1.2969696969696969	0.4121212121212121	1.0175209075679925	0.3185692361783177
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	Tier 1 core convergent program	gene_expression_or_marker	33	4	4	1.606060606060606	0.49242424242424243	1.2348842582727309	1.1319504063740742
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	33	3	3	0.585858585858586	0.3131313131313131	0.7355194174527903	0.5745580774468572
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	33	1	1	0.48484848484848486	0.3333333333333333	0.7286460699774797	0.7286460699774797
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_expression_or_marker	33	5	5	1.0	0.3151515151515151	0.8083126979396134	0.39267720833203956
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_expression_or_marker	33	1	1	0.15151515151515152	0.12121212121212122	0.26229071947202676	0.26229071947202676
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	downstream_neurite_morphology	gene_expression_or_marker	33	13	13	1.1724941724941724	0.3706293706293706	0.9359280008760321	0.6351641380529178
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_expression_or_marker	33	21	21	0.8643578643578644	0.3044733044733045	0.7579729462473851	0.39267720833203956
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	downstream_synaptic_excitability	gene_expression_or_marker	33	8	8	0.36363636363636365	0.19696969696969696	0.4687959824758336	0.3182771694665645
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_expression_or_marker	33	1	1	0.15151515151515152	0.12121212121212122	0.26229071947202676	0.26229071947202676
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_expression_or_marker	33	2	2	0.030303030303030304	0.030303030303030304	0.05972328031449703	0.05972328031449703
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_expression_or_marker	33	11	11	0.6198347107438017	0.21212121212121213	0.5158782963661653	0.17792046789872068
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	FatePolarity	anterior_telencephalic_pattern	gene_expression_or_marker	33	14	14	0.41125541125541126	0.11038961038961038	0.28857720699503775	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	33	13	13	0.08857808857808856	0.07226107226107227	0.15004806629280945	0.060155993452711456
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	FatePolarity	deep_neural_progenitor	gene_expression_or_marker	33	13	13	0.09324009324009325	0.08624708624708625	0.17026271810587199	0.060155993452711456
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	FatePolarity	dentate_fate_wnt_prox1	gene_expression_or_marker	33	17	17	0.38680926916221037	0.1319073083778966	0.3224199435614753	0.060155993452711456
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	FatePolarity	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	33	18	18	0.05892255892255892	0.04713804713804714	0.09848357743932235	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	FatePolarity	medial_pallium_dentate_lineage	gene_expression_or_marker	33	17	17	0.38680926916221037	0.1319073083778966	0.3224199435614753	0.060155993452711456
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	FatePolarity	shared_neurogenic_niche_state	gene_expression_or_marker	33	10	10	0.11515151515151516	0.10303030303030303	0.20320177709401072	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	FatePolarity	shared_postmitotic_granule_maturation	gene_expression_or_marker	33	1	1	0.15151515151515152	0.12121212121212122	0.26229071947202676	0.26229071947202676
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	NicheSignal	anterior_telencephalic_pattern	gene_expression_or_marker	33	1	1	0.0	0.0	0.0	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	33	2	2	0.19696969696969696	0.15151515151515152	0.3175820690264589	0.3175820690264589
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	NicheSignal	deep_neural_progenitor	gene_expression_or_marker	33	7	7	0.10822510822510822	0.1038961038961039	0.19955051898388415	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	NicheSignal	dentate_fate_wnt_prox1	gene_expression_or_marker	33	1	1	0.0	0.0	0.0	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	NicheSignal	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	33	2	2	0.19696969696969696	0.15151515151515152	0.3175820690264589	0.3175820690264589
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	NicheSignal	medial_pallium_dentate_lineage	gene_expression_or_marker	33	1	1	0.0	0.0	0.0	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	NicheSignal	shared_neurogenic_niche_state	gene_expression_or_marker	33	21	21	0.12987012987012986	0.10533910533910536	0.21782918387614095	0.11944656062899406
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	NicheSignal	shared_postmitotic_granule_maturation	gene_expression_or_marker	33	2	2	0.030303030303030304	0.030303030303030304	0.05972328031449703	0.05972328031449703
GSM9558425	H390	opc_candidate	cluster_enriched_all	Gene Expression	marker_or_unassigned	marker_or_unassigned	gene_expression_or_marker	33	50	50	0.616969696969697	0.19818181818181815	0.48202056829833567	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	distal_100kb	33	79	6	0.04181051016494055	0.019562715765247412	0.0581543308217004	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_body_overlap	33	135	6	0.07654320987654321	0.04017957351290685	0.10924879336044897	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_edge_2kb	33	3	2	0.10101010101010101	0.050505050505050504	0.14541674540806154	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	proximal_10kb	33	6	4	0.04545454545454545	0.020202020202020204	0.06282661150798367	0.030077996726355728
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	33	81	9	0.014964459408903855	0.00823045267489712	0.022463605767672663	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	33	61	8	0.06358668653750621	0.030799801291604572	0.08338658022401457	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	33	4	3	0.14393939393939392	0.06818181818181818	0.19730751188363552	0.15986489663228967
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	proximal_10kb	33	11	4	0.0027548209366391185	0.0027548209366391185	0.005468726677519223	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	distal_100kb	33	70	7	0.07792207792207792	0.03679653679653679	0.10355015479604272	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_body_overlap	33	8	3	0.29545454545454547	0.125	0.37247548110474193	0.4201306215899314
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_edge_2kb	33	6	4	0.1919191919191919	0.11111111111111112	0.2833306884859015	0.3382766264499488
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	proximal_10kb	33	7	4	0.0	0.0	0.0	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	distal_100kb	33	250	16	0.0576969696969697	0.029333333333333336	0.08117197531723366	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_body_overlap	33	93	15	0.1039426523297491	0.05311176278918214	0.14351957623305958	0.060155993452711456
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_edge_2kb	33	12	11	0.13636363636363635	0.07323232323232323	0.1936569648573545	0.11838048396082707
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	proximal_10kb	33	30	14	0.05353535353535354	0.026262626262626262	0.07491013958054006	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	distal_100kb	33	351	29	0.06872140205473538	0.03410170076836744	0.09501047478297223	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_body_overlap	33	40	28	0.3386363636363636	0.14393939393939395	0.4108415531004074	0.40444245703713666
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_edge_2kb	33	10	9	0.2212121212121212	0.10909090909090909	0.29310838014931007	0.17646843984126276
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	proximal_10kb	33	19	11	0.08293460925039872	0.03987240829346093	0.11114142048388405	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	deep_neural_progenitor	distal_100kb	33	8	1	0.07954545454545454	0.04166666666666667	0.11450257280241183	0.04457176516298188
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	deep_neural_progenitor	proximal_10kb	33	1	1	0.0	0.0	0.0	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	distal_100kb	33	323	18	0.04409419270100384	0.022797635800731776	0.06256239658251783	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_body_overlap	33	215	19	0.04961240310077519	0.02579281183932347	0.06929553632855313	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_edge_2kb	33	16	13	0.11174242424242424	0.06628787878787878	0.16699179849021828	0.08914353032596375
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	proximal_10kb	33	35	17	0.07012987012987013	0.032034632034632034	0.09233939577538257	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	distal_100kb	33	311	20	0.04258014225859885	0.021241352431063044	0.059761352281654224	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_body_overlap	33	122	18	0.052657724788872325	0.028067560854446102	0.07453651952280281	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_edge_2kb	33	16	12	0.16856060606060605	0.0928030303030303	0.24208854304081784	0.14616540953823243
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	proximal_10kb	33	34	14	0.05614973262032086	0.027629233511586453	0.0768784940568016	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_synaptic_excitability	distal_100kb	33	282	20	0.03395658714807651	0.016226090694175802	0.04659328999035611	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_body_overlap	33	83	18	0.08871851040525738	0.03979554581964221	0.11200128012258458	0.0
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_edge_2kb	33	13	10	0.1585081585081585	0.08158508158508158	0.22156242042357077	0.1447133814807745
GSM9558425	H390	opc_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_synaptic_excitability	proximal_10kb	33	31	12	0.02346041055718475	0.01466275659824047	0.036912013807348695	0.0
