contrast_id	audit_scope	expression_layer	dataset	core_branch	branch_kind	sample	target_class	background_classes	module_score	module_label	candidate_median	background_median	delta_candidate_minus_background
primary_core_candidate_background|selected_feature_matrix|GSE268609|19|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	19	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|19|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	19	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|19|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	19	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|19|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	19	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|19|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	19	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|19|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	19	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|19|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	19	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|19|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	19	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|20|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	20	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|20|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	20	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5833333333333333	0.41666666666666674
primary_core_candidate_background|selected_feature_matrix|GSE268609|20|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	20	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|20|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	20	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|20|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	20	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|20|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	20	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|20|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	20	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5833333333333333	0.41666666666666674
primary_core_candidate_background|selected_feature_matrix|GSE268609|20|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	20	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|21|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	21	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.5416666666666666	0.29166666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|21|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	21	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|21|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	21	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|21|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	21	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|21|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	21	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|21|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	21	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.75	0.625	0.125
primary_core_candidate_background|selected_feature_matrix|GSE268609|21|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	21	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|21|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	21	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.5416666666666666	0.29166666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|22|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	22	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|22|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	22	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|22|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	22	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|22|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	22	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|22|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	22	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|22|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	22	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|22|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	22	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|22|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	22	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|23|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	23	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	1.0	0.625	0.375
primary_core_candidate_background|selected_feature_matrix|GSE268609|23|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	23	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|23|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	23	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|23|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	23	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|23|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	23	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|23|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	23	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|23|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	23	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|23|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	23	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	1.0	0.625	0.375
primary_core_candidate_background|selected_feature_matrix|GSE268609|24|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	24	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.6666666666666666	0.6249999999999999	0.04166666666666674
primary_core_candidate_background|selected_feature_matrix|GSE268609|24|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	24	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|24|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	24	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|24|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	24	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|24|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	24	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|24|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	24	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|24|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	24	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|24|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	24	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.6666666666666666	0.6249999999999999	0.04166666666666674
primary_core_candidate_background|selected_feature_matrix|GSE268609|25|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	25	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|25|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	25	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5833333333333333	0.41666666666666674
primary_core_candidate_background|selected_feature_matrix|GSE268609|25|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	25	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|25|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	25	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|25|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	25	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|25|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	25	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|25|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	25	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5833333333333333	0.41666666666666674
primary_core_candidate_background|selected_feature_matrix|GSE268609|25|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	25	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|26|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	26	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.6666666666666666	0.625	0.04166666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|26|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	26	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5833333333333333	0.41666666666666674
primary_core_candidate_background|selected_feature_matrix|GSE268609|26|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	26	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|26|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	26	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|26|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	26	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|26|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	26	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|26|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	26	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5833333333333333	0.41666666666666674
primary_core_candidate_background|selected_feature_matrix|GSE268609|26|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	26	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.6666666666666666	0.625	0.04166666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|27|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	27	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|27|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	27	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|27|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	27	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|27|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	27	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|27|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	27	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|27|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	27	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|27|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	27	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|27|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	27	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|28|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	28	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|28|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	28	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|28|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	28	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|28|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	28	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|28|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	28	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|28|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	28	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|28|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	28	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|28|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	28	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|29|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	29	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|29|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	29	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|29|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	29	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|29|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	29	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|29|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	29	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	synaptic_excitability_rank	Synaptic/excitability	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|29|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	29	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	downstream_mean_rank	Downstream mean	0.6666666666666666	0.6666666666666666	0.0
primary_core_candidate_background|selected_feature_matrix|GSE268609|29|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	29	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_matched_fate_rank	Matched fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|29|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	29	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	branch_opposed_fate_rank	Opposed fate	0.8333333333333333	0.5833333333333333	0.25
primary_core_candidate_background|selected_feature_matrix|GSE268609|30|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	30	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	cerebellar_fate_rank	Cerebellar fate	0.8333333333333333	0.6666666666666666	0.16666666666666663
primary_core_candidate_background|selected_feature_matrix|GSE268609|30|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	30	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	dentate_fate_rank	Dentate fate	1.0	0.5	0.5
primary_core_candidate_background|selected_feature_matrix|GSE268609|30|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	30	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	niche_rank	Niche/progenitor	1.0	0.5833333333333333	0.41666666666666674
primary_core_candidate_background|selected_feature_matrix|GSE268609|30|dentate_candidate	primary_core_candidate_background	selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	30	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	neurite_morphology_rank	Neurite/morphology	1.0	0.6666666666666666	0.33333333333333337
