dataset	species	region	axis_type	axis_label	axis_order	comparison_group	n_cells	canonical_gene	source_gene_symbol	nonzero_cells	detection_fraction	mean_expression	mean_log1p_expression	source_path	gene_rank_within_axis
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	ELK1	Elk1	25.0	0.5681818181818182	12.415454545454544	1.020729139429322	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.75
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	EOMES	Eomes	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	FOS	Fos	3.0	0.06818181818181818	19.10431818181818	0.28996350672285937	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	GADD45A	Gadd45a	5.0	0.11363636363636363	3.0406818181818185	0.23770164160246143	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	1.0
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	GADD45B	Gadd45b	3.0	0.06818181818181818	0.21840909090909089	0.08915375231727383	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	GDF11	Gdf11	3.0	0.06818181818181818	72.54545454545455	0.388012694237495	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	GRB2	Grb2	4.0	0.09090909090909091	7.370909090909091	0.3841507900776014	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	HES1	Hes1	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	HES5	Hes5	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.4375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	ID1	Id1	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.4375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	ID2	Id2	2.0	0.045454545454545456	2.2954545454545454	0.13594123207396547	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	ID3	Id3	1.0	0.022727272727272728	2.340909090909091	0.10555433861684937	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.875
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	INHBB	Inhbb	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	JUN	Jun	14.0	0.3181818181818182	97.23	1.3501173349520565	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	MAP2K1	Map2k1	16.0	0.36363636363636365	303.14090909090913	1.4506363977653616	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	MAP2K2	Map2k2	20.0	0.45454545454545453	31.753863636363636	0.9154340926457993	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	MAPK1	Mapk1	26.0	0.5909090909090909	76.11136363636363	1.7586000215100432	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	MAPK3	Mapk3	8.0	0.18181818181818182	21.798181818181817	0.6610987416887074	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	MCL1	Mcl1	4.0	0.09090909090909091	8.681818181818182	0.3076965846396381	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	MCM2	Mcm2	1.0	0.022727272727272728	0.045454545454545456	0.024968461106093406	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.875
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	MCM3	Mcm3	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.4375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	MCM4	Mcm4	1.0	0.022727272727272728	1.0227272727272727	0.08701457719293398	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	MCM5	Mcm5	26.0	0.5909090909090909	3.7263636363636365	0.9384184804502156	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	MCM6	Mcm6	5.0	0.11363636363636363	0.33	0.14634596744105452	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	MKI67	Mki67	8.0	0.18181818181818182	41.094545454545454	0.8179662815582411	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.75
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	MYBL2	Mybl2	11.0	0.25	0.42227272727272724	0.23384732769218886	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	NEFL	Nefl	9.0	0.20454545454545456	34.01272727272727	0.8179896357604732	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	NEFM	Nefm	27.0	0.6136363636363636	19.488636363636363	1.417282636153154	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	NES	Nes	6.0	0.13636363636363635	0.15454545454545454	0.10137395682009487	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	1.0
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	NEUROD1	Neurod1	9.0	0.20454545454545456	63.405227272727274	0.654132387098098	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	NEUROD2	Neurod2	21.0	0.4772727272727273	52.4515909090909	1.4918577432516964	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	NTF3	Ntf3	1.0	0.022727272727272728	5.659090909090909	0.12548774813323285	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	NTRK2	Ntrk2	20.0	0.45454545454545453	72.02795454545456	1.6244204590807951	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	PCNA	Pcna	5.0	0.11363636363636363	16.931818181818183	0.4668590873557638	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.875
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	PMAIP1	Pmaip1	8.0	0.18181818181818182	1.2784090909090908	0.32172395963936845	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.875
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	RELN	Reln	7.0	0.1590909090909091	0.2906818181818182	0.15370693945336047	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SEMA3A	Sema3a	11.0	0.25	0.649090909090909	0.2871515665302453	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SERPINE1	Serpine1	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SFRP1	Sfrp1	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.1875
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SFRP2	Sfrp2	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SHC1	Shc1	5.0	0.11363636363636363	0.30363636363636365	0.13381352099149765	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SLIT2	Slit2	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.4375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SMAD2	Smad2	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SMAD3	Smad3	10.0	0.22727272727272727	30.75727272727273	0.7758423538223816	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.75
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SMAD4	Smad4	4.0	0.09090909090909091	10.613636363636363	0.336643998591542	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SNAP25	Snap25	34.0	0.7727272727272727	475.66749999999996	4.217022382870515	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SOS1	Sos1	2.0	0.045454545454545456	3.1818181818181817	0.14348972832447945	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SOX11	Sox11	12.0	0.2727272727272727	47.64318181818182	0.9287233124517741	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SOX2	Sox2	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.4375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SYN1	Syn1	16.0	0.36363636363636365	31.850681818181815	1.279697290685237	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SYN2	Syn2	17.0	0.38636363636363635	154.3925	1.7535617714482923	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.75
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	SYP	Syp	30.0	0.6818181818181818	132.93272727272725	2.7397108929243434	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	TGFB2	Tgfb2	13.0	0.29545454545454547	38.85204545454546	0.8936463007361006	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	TGFB3	Tgfb3	1.0	0.022727272727272728	0.022727272727272728	0.01575334501272603	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	TGFBI	Tgfbi	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	TGFBR1	Tgfbr1	39.0	0.8863636363636364	75.81977272727273	3.4006841111759276	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	TGFBR2	Tgfbr2	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.4375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	TOB1	Tob1	5.0	0.11363636363636363	6.9275	0.425254452143667	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	TOB2	Tob2	3.0	0.06818181818181818	8.504090909090909	0.2754678848457503	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.75
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	TOP2A	Top2a	38.0	0.8636363636363636	14.92681818181818	1.9904561806823862	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	mature_1hr	2.0	adult_DGC_maturation_activity_state	44	TUBB3	Tubb3	2.0	0.045454545454545456	0.18250000000000002	0.06309844792087763	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	AKT1	Akt1	2.0	0.03278688524590164	8.754098360655737	0.15227359571126492	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	AKT2	Akt2	3.0	0.04918032786885246	0.8524590163934426	0.10785657724606723	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	APAF1	Apaf1	37.0	0.6065573770491803	3.1177049180327865	0.9013810146900672	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	ASCL1	Ascl1	1.0	0.01639344262295082	0.06557377049180328	0.02638422807269017	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.75
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	ATOH1	Atoh1	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	AURKB	Aurkb	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	BAD	Bad	2.0	0.03278688524590164	0.8034426229508196	0.07516674654887544	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	BAK1	Bak1	2.0	0.03278688524590164	5.382786885245902	0.10634798841306438	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	1.0
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	BAX	Bax	4.0	0.06557377049180328	2.4909836065573767	0.18423113229048663	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	BBC3	Bbc3	1.0	0.01639344262295082	0.45901639344262296	0.05520157098338482	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	BCL2	Bcl2	3.0	0.04918032786885246	0.11508196721311474	0.056135720345991416	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	BCL2L1	Bcl2l1	4.0	0.06557377049180328	5.655737704918033	0.19966852464877458	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	BCL2L2	Bcl2l2	31.0	0.5081967213114754	145.85245901639342	1.6567762488880597	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	BDNF	Bdnf	51.0	0.8360655737704918	642.1909836065574	4.441408947791716	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.875
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	BID	Bid	1.0	0.01639344262295082	0.3634426229508197	0.051522267843348936	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.375
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	BMP6	Bmp6	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	BTG1	Btg1	19.0	0.3114754098360656	19.620819672131145	1.0259954470654742	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	BTG2	Btg2	21.0	0.3442622950819672	232.20803278688524	1.530077517608654	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.875
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CAMK2A	Camk2a	55.0	0.9016393442622951	267.424262295082	3.740165954766278	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CASP3	Casp3	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.3125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CASP7	Casp7	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CASP8	Casp8	5.0	0.08196721311475409	0.11032786885245902	0.06846224851276769	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CASP9	Casp9	5.0	0.08196721311475409	0.14754098360655737	0.07794655999972872	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CCNB1	Ccnb1	11.0	0.18032786885245902	0.5647540983606557	0.19552570594802415	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CCND1	Ccnd1	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CCND2	Ccnd2	12.0	0.19672131147540983	6.073770491803279	0.5383470488779878	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CCNE1	Ccne1	1.0	0.01639344262295082	3.0	0.08549075012473747	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CDKN1A	Cdkn1a	21.0	0.3442622950819672	144.33639344262295	1.6020285291370908	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	1.0
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CDKN1B	Cdkn1b	19.0	0.3114754098360656	29.71950819672131	0.9035934415024939	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CDKN1C	Cdkn1c	0.0	0.0	0.0	0.0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.5625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CREB1	Creb1	12.0	0.19672131147540983	25.260983606557378	0.3602236665865543	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	CXCL12	Cxcl12	1.0	0.01639344262295082	0.819672131147541	0.06445615791351354	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.125
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	DCX	Dcx	10.0	0.16393442622950818	0.42704918032786887	0.1706231687733244	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.25
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	DLG4	Dlg4	12.0	0.19672131147540983	4.812459016393443	0.41125755157184524	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.625
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	DUSP1	Dusp1	3.0	0.04918032786885246	2.3278688524590163	0.18388319906308084	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.875
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	DUSP6	Dusp6	9.0	0.14754098360655737	24.196065573770493	0.45131194800455865	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	1.0
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	E2F1	E2f1	21.0	0.3442622950819672	3.5596721311475408	0.6476780226139234	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	0.875
GSE214309	Mus musculus	dentate_gyrus	adult_dentate_activity_maturation_state	matureactive_1hr	3.0	adult_DGC_maturation_activity_state	61	EGR1	Egr1	17.0	0.2786885245901639	13.969180327868854	0.7879728519160246	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz	1.0
