dataset	sample	branch	source_group	module_id	module_label	n_present_genes	present_genes	n_cells	median_module_score	mean_module_score	within_sample_module_rank	focus_state	state_order	state_bin	state_bin_label	state_label
GSE122357	P0	cerebellar	Granule cells	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	2814	0.26080153369520975	0.26438434475083844	1.0	True	0.2	immature	early/precursor	P0 Granule cells
GSE122357	P0	cerebellar	Interneuron	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	418	0.19269145052641096	0.19864153452900327	0.75	False		other	other	Interneuron
GSE122357	P0	cerebellar	Microglia	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	112	0.046209812037329684	0.057027914481651905	0.125	False		other	other	Microglia
GSE122357	P0	cerebellar	Astrocytes	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	1230	0.11945063128187033	0.13108499746798843	0.4375	False		other	other	Astrocytes
GSE122357	P0	cerebellar	Oligodendrocytes	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	44	0.09241962407465937	0.10925867203518921	0.25	False		other	other	Oligodendrocytes
GSE122357	P0	cerebellar	Purkinje cells	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	92	0.11945063128187033	0.1372633452543776	0.4375	False		other	other	Purkinje cells
GSE122357	P0	cerebellar	Endothelial cells	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	15	0.22214696734501357	0.20059561511932075	0.875	False		other	other	Endothelial cells
GSE122357	P0	cerebellar	Granule precursor	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	2553	0.6267590099941498	0.6265250894565962	1.0	True	0.0	immature	early/precursor	P0 Granule precursor
GSE122357	P0	cerebellar	Granule cells	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	2814	0.5151564805897296	0.5127531371571039	0.875	True	0.2	immature	early/precursor	P0 Granule cells
GSE122357	P0	cerebellar	Interneuron	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	418	0.31991408333535937	0.3450377508141797	0.5	False		other	other	Interneuron
GSE122357	P0	cerebellar	Microglia	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	112	0.05331901388922656	0.09279889996273676	0.1875	False		other	other	Microglia
GSE122357	P0	cerebellar	Astrocytes	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	1230	0.35110370703598737	0.3757121739780856	0.625	False		other	other	Astrocytes
GSE122357	P0	cerebellar	Oligodendrocytes	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	44	0.0845086375898546	0.10983021272567192	0.375	False		other	other	Oligodendrocytes
GSE122357	P0	cerebellar	Purkinje cells	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	92	0.05331901388922656	0.11770316005038609	0.1875	False		other	other	Purkinje cells
GSE122357	P0	cerebellar	Endothelial cells	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	15	0.438752498050477	0.42512150389859305	0.75	False		other	other	Endothelial cells
GSE122357	P0	cerebellar	Granule precursor	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	2553	1.3996054897495938	1.4365175402651433	1.0	True	0.0	immature	early/precursor	P0 Granule precursor
GSE122357	P0	cerebellar	Granule cells	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	2814	1.156243203321068	1.152138651678476	0.875	True	0.2	immature	early/precursor	P0 Granule cells
GSE122357	P0	cerebellar	Interneuron	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	418	0.7550318389096768	0.8282519893837063	0.625	False		other	other	Interneuron
GSE122357	P0	cerebellar	Microglia	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	112	0.40235947810852507	0.47702247481597576	0.25	False		other	other	Microglia
GSE122357	P0	cerebellar	Astrocytes	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	1230	0.6212266624470001	0.6899455909146197	0.5	False		other	other	Astrocytes
GSE122357	P0	cerebellar	Oligodendrocytes	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	44	0.5477533293342352	0.6469927274632318	0.375	False		other	other	Oligodendrocytes
GSE122357	P0	cerebellar	Purkinje cells	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	92	0.17328679513998632	0.31099841977499876	0.125	False		other	other	Purkinje cells
GSE122357	P0	cerebellar	Endothelial cells	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	15	0.9972460116410686	1.0398638892322432	0.75	False		other	other	Endothelial cells
GSE122357	P0	cerebellar	Granule precursor	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	2553	0.7225431164077365	0.7749607584861119	0.5	True	0.0	immature	early/precursor	P0 Granule precursor
GSE122357	P0	cerebellar	Granule cells	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	2814	1.1628243143855925	1.167867179866048	1.0	True	0.2	immature	early/precursor	P0 Granule cells
GSE122357	P0	cerebellar	Interneuron	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	418	0.7467566473512508	0.7481576269044786	0.625	False		other	other	Interneuron
GSE122357	P0	cerebellar	Microglia	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	112	0.4153182216723913	0.47997038174465356	0.125	False		other	other	Microglia
GSE122357	P0	cerebellar	Astrocytes	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	1230	0.4773549539206482	0.5125497857066416	0.25	False		other	other	Astrocytes
GSE122357	P0	cerebellar	Oligodendrocytes	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	44	0.6333388707176859	0.6880689476917712	0.375	False		other	other	Oligodendrocytes
GSE122357	P0	cerebellar	Purkinje cells	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	92	1.1364854082471	1.1764262435564958	0.875	False		other	other	Purkinje cells
GSE122357	P0	cerebellar	Endothelial cells	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	15	0.7866132291029571	0.8184658878827026	0.75	False		other	other	Endothelial cells
GSE122357	P0	cerebellar	Granule precursor	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	2553	0.29753212762938636	0.32158841781485487	0.625	True	0.0	immature	early/precursor	P0 Granule precursor
GSE122357	P0	cerebellar	Granule cells	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	2814	0.47592065670378486	0.4809575004223054	1.0	True	0.2	immature	early/precursor	P0 Granule cells
GSE122357	P0	cerebellar	Interneuron	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	418	0.27013183995518497	0.279327575199449	0.5	False		other	other	Interneuron
GSE122357	P0	cerebellar	Microglia	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	112	0.2164673188422484	0.2347156043906408	0.25	False		other	other	Microglia
GSE122357	P0	cerebellar	Astrocytes	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	1230	0.1791759469228055	0.1922847287847759	0.125	False		other	other	Astrocytes
GSE122357	P0	cerebellar	Oligodendrocytes	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	44	0.23501575246048284	0.2628241371903053	0.375	False		other	other	Oligodendrocytes
GSE122357	P0	cerebellar	Purkinje cells	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	92	0.3812591621424649	0.4088427739619058	0.75	False		other	other	Purkinje cells
GSE122357	P0	cerebellar	Endothelial cells	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	15	0.39951190928601815	0.39946818686417895	0.875	False		other	other	Endothelial cells
GSE122357	P0	cerebellar	Granule precursor	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	2553	0.21929381838038528	0.2319810760794971	0.375	True	0.0	immature	early/precursor	P0 Granule precursor
GSE122357	P0	cerebellar	Granule cells	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	2814	0.26098280587342815	0.26505936434136473	0.625	True	0.2	immature	early/precursor	P0 Granule cells
GSE122357	P0	cerebellar	Interneuron	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	418	0.27975560016781553	0.31942502227336733	0.75	False		other	other	Interneuron
GSE122357	P0	cerebellar	Microglia	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	112	0.06601401719618527	0.09191428269492916	0.125	False		other	other	Microglia
GSE122357	P0	cerebellar	Astrocytes	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	1230	0.4073015351443862	0.4210683992075683	1.0	False		other	other	Astrocytes
GSE122357	P0	cerebellar	Oligodendrocytes	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	44	0.2291374678507982	0.26393430521303	0.5	False		other	other	Oligodendrocytes
GSE122357	P0	cerebellar	Purkinje cells	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	92	0.21527821442728673	0.23250951940606207	0.25	False		other	other	Purkinje cells
GSE122357	P0	cerebellar	Endothelial cells	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	15	0.3776973343549671	0.400046919101123	0.875	False		other	other	Endothelial cells
GSE122357	P8a	cerebellar	Granule cells	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	1367	0.299987311355351	0.3029647496681562	1.0	True	8.299999999999999	mature	maturing/mature	P8a Granule cells
GSE122357	P8a	cerebellar	Granule precursor	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	3254	0.23890126256374067	0.24619211923369458	0.625	True	8.1	immature	early/precursor	P8a Granule precursor
GSE122357	P8a	cerebellar	Purkinje cells	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	86	0.28738510689134933	0.2985075005803648	0.875	False		other	other	Purkinje cells
GSE122357	P8a	cerebellar	Microglia	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	102	0.046209812037329684	0.05277461393416291	0.125	False		other	other	Microglia
GSE122357	P8a	cerebellar	Interneuron	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	570	0.27295630414814004	0.27793723677002113	0.75	False		other	other	Interneuron
GSE122357	P8a	cerebellar	Oligodendrocytes	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	173	0.1759371553076839	0.19241789538440893	0.375	False		other	other	Oligodendrocytes
GSE122357	P8a	cerebellar	Astrocytes	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	292	0.23104906018664845	0.23695587356917322	0.5	False		other	other	Astrocytes
GSE122357	P8a	cerebellar	Endothelial cells	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	8	0.10593512767826485	0.11019200787631477	0.25	False		other	other	Endothelial cells
GSE122357	P8a	cerebellar	Granule cells	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	1367	0.5098493366291948	0.513075765064938	0.875	True	8.299999999999999	mature	maturing/mature	P8a Granule cells
GSE122357	P8a	cerebellar	Granule precursor	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	3254	0.6439238985567812	0.6525279829537977	1.0	True	8.1	immature	early/precursor	P8a Granule precursor
GSE122357	P8a	cerebellar	Purkinje cells	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	86	0.10663802777845312	0.13762166073745505	0.4375	False		other	other	Purkinje cells
GSE122357	P8a	cerebellar	Microglia	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	102	0.05331901388922656	0.07427224884049073	0.1875	False		other	other	Microglia
GSE122357	P8a	cerebellar	Interneuron	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	570	0.35110370703598737	0.3802340123188766	0.625	False		other	other	Interneuron
GSE122357	P8a	cerebellar	Oligodendrocytes	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	173	0.05331901388922656	0.12771314000864492	0.1875	False		other	other	Oligodendrocytes
GSE122357	P8a	cerebellar	Astrocytes	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	292	0.37776321398060064	0.38655372691411616	0.75	False		other	other	Astrocytes
GSE122357	P8a	cerebellar	Endothelial cells	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	8	0.10663802777845312	0.11934721854751389	0.4375	False		other	other	Endothelial cells
GSE122357	P8a	cerebellar	Granule cells	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	1367	1.623059958755118	1.6304164838796125	0.875	True	8.299999999999999	mature	maturing/mature	P8a Granule cells
GSE122357	P8a	cerebellar	Granule precursor	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	3254	1.8838908244302561	1.895841270047777	1.0	True	8.1	immature	early/precursor	P8a Granule precursor
GSE122357	P8a	cerebellar	Purkinje cells	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	86	0.34657359027997264	0.4158033485957927	0.125	False		other	other	Purkinje cells
GSE122357	P8a	cerebellar	Microglia	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	102	0.6103502403232963	0.622442219142416	0.25	False		other	other	Microglia
GSE122357	P8a	cerebellar	Interneuron	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	570	1.023586140555525	1.0991897509796766	0.75	False		other	other	Interneuron
GSE122357	P8a	cerebellar	Oligodendrocytes	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	173	0.7489330683884977	0.8325631303271042	0.5	False		other	other	Oligodendrocytes
GSE122357	P8a	cerebellar	Astrocytes	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	292	0.7945134575869864	0.858259909069435	0.625	False		other	other	Astrocytes
GSE122357	P8a	cerebellar	Endothelial cells	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	8	0.6212266624470001	0.7253037527681457	0.375	False		other	other	Endothelial cells
GSE122357	P8a	cerebellar	Granule cells	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	1367	1.236562269661011	1.2243326429426147	0.875	True	8.299999999999999	mature	maturing/mature	P8a Granule cells
GSE122357	P8a	cerebellar	Granule precursor	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	3254	0.9036006468563527	0.9170421079153377	0.625	True	8.1	immature	early/precursor	P8a Granule precursor
GSE122357	P8a	cerebellar	Purkinje cells	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	86	1.4038158481789944	1.421010913806561	1.0	False		other	other	Purkinje cells
GSE122357	P8a	cerebellar	Microglia	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	102	0.508495191329327	0.5406073192831319	0.25	False		other	other	Microglia
GSE122357	P8a	cerebellar	Interneuron	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	570	0.9110795832734939	0.9156826119656489	0.75	False		other	other	Interneuron
GSE122357	P8a	cerebellar	Oligodendrocytes	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	173	0.8765926764897154	0.9031537617379483	0.5	False		other	other	Oligodendrocytes
GSE122357	P8a	cerebellar	Astrocytes	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	292	0.6778997756336242	0.6961686759334688	0.375	False		other	other	Astrocytes
GSE122357	P8a	cerebellar	Endothelial cells	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	8	0.4087276813725069	0.3773316213173151	0.125	False		other	other	Endothelial cells
