expression_layer	dataset	core_branch	branch_kind	sample	source_layer	expression_scope	signature_id	signature_label	target_class	background_classes	candidate_median_signature_score	background_median_signature_score	delta_signature_score	n_background_classes
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	34	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	1.0	0.5	0.5	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	35	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	1.0	0.5	0.5	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	35	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	1.0	0.5	0.5	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	35	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	0.0	0.0	0.0	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	35	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	1.0	0.5	0.5	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	36	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	1.0	0.5	0.5	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	36	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	1.0	0.5	0.5	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	36	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	0.0	0.0	0.0	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	36	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	1.0	0.5	0.5	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	37	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	0.9333333333333332	0.5333333333333333	0.3999999999999999	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	37	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	0.7777777777777778	0.611111111111111	0.16666666666666674	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	37	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	0.15555555555555545	-0.07777777777777775	0.2333333333333332	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	37	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	1.0	0.5	0.5	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	38	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	0.7999999999999999	0.6	0.19999999999999996	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	38	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	0.6666666666666666	0.6666666666666665	1.1102230246251565e-16	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	38	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	0.1333333333333333	-0.06666666666666662	0.19999999999999993	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	38	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	0.6666666666666666	0.6666666666666666	0.0	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	39	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	1.0	0.5	0.5	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	39	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	0.8888888888888888	0.5555555555555555	0.33333333333333337	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	39	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	0.11111111111111116	-0.0555555555555555	0.16666666666666666	2
selected_feature_matrix	GSE268609	human_dentate_hippocampus	dentate	39	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	broad_neuronal_structural_warning,other_or_ambiguous	1.0	0.5	0.5	2
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S1R1	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S1R1	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S1R1	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	non_dentate_background	0.0	0.0	0.0	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S1R1	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S1R3	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S1R3	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S1R3	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	non_dentate_background	0.0	0.0	0.0	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S1R3	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S2R3	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S2R3	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S2R3	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	non_dentate_background	0.0	0.0	0.0	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S2R3	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S2R5	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S2R5	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S2R5	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	non_dentate_background	0.0	0.0	0.0	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S2R5	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S2R6	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S2R6	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S2R6	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	non_dentate_background	0.0	0.0	0.0	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S2R6	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S5R6	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S5R6	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S5R6	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	non_dentate_background	0.0	0.0	0.0	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S5R6	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S7R5	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S7R5	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S7R5	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	non_dentate_background	0.0	0.0	0.0	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S7R5	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S8R5	selected_gene_bridge	selected_bridge_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S8R5	selected_gene_bridge	selected_bridge_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S8R5	selected_gene_bridge	selected_bridge_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	non_dentate_background	0.0	0.0	0.0	1
selected_feature_matrix	GSE325391	human_dentate_hippocampus	dentate	S8R5	selected_gene_bridge	selected_bridge_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	non_dentate_background	1.0	0.5	0.5	1
selected_feature_matrix	GSE95752	mouse_dentate	dentate	C1_all_cells	full_raw_matrix	full_matrix_candidate_genes	differentiation_stop_index	Differentiation/stop signaling	dentate_candidate	other_or_ambiguous	1.0	0.3333333333333333	0.6666666666666667	1
selected_feature_matrix	GSE95752	mouse_dentate	dentate	C1_all_cells	full_raw_matrix	full_matrix_candidate_genes	neurogenic_permissive_index	Neurogenic/permissive signaling	dentate_candidate	other_or_ambiguous	0.6666666666666666	0.7777777777777777	-0.11111111111111105	1
selected_feature_matrix	GSE95752	mouse_dentate	dentate	C1_all_cells	full_raw_matrix	full_matrix_candidate_genes	stop_minus_permissive_index	Stop minus permissive balance	dentate_candidate	other_or_ambiguous	0.33333333333333337	-0.44444444444444436	0.7777777777777777	1
selected_feature_matrix	GSE95752	mouse_dentate	dentate	C1_all_cells	full_raw_matrix	full_matrix_candidate_genes	tgf_bdnf_2005_index	TGF-beta/BDNF 2005 mechanism	dentate_candidate	other_or_ambiguous	1.0	0.3333333333333333	0.6666666666666667	1
