asset_id	subject	session	path	unit_id	unit_index	cell_type	n_total_spikes	n_awake_moving_spikes	awake_moving_duration_s	awake_moving_fraction_of_recording	occupied_spatial_bins	active_spatial_bins	active_spatial_bin_fraction	spatial_sparsity	spatial_information_bits_per_spike	mean_awake_moving_rate_hz	max_spatial_rate_hz	spatial_selectivity_max_over_mean	awake_moving_spikes
4153ba8e-5f24-41de-8b9b-2523f0d44821	YutaMouse37	YutaMouse37-150609	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150609_behavior+ecephys.nwb	14	14	missing	12671	1543	9898.777600000001	0.3780333167456781	251	219	0.8725099601593626	0.4870793066213561	0.6349991173457352	0.15370664665216366	0.9084302325581395	5.910155821783729	1485
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	0	0	narrow waveform cell	11329	9083	13712.0512	0.4540293069790348	251	246	0.9800796812749004	0.6643134246795186	0.30548725519032166	0.6450306152569305	3.37991248348745	5.239925677234953	8615
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	1	1	pyramidal cell	13612	7343	13712.0512	0.4540293069790348	251	243	0.9681274900398407	0.8598586976698546	0.11657004455028981	0.5422300308404748	1.933787128712871	3.5663593285592015	7242
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	2	2	pyramidal cell	4774	3172	13712.0512	0.4540293069790348	251	235	0.9362549800796812	0.8084487967414254	0.15353946597794588	0.22858716986412173	1.0062334874504624	4.401968352154648	3053
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	3	3	pyramidal cell	5013	3174	13712.0512	0.4540293069790348	251	230	0.9163346613545816	0.6992623006721843	0.30706459488489424	0.23150721559772822	1.1214114832535884	4.843959098027322	3092
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	4	4	pyramidal cell	5616	2749	13712.0512	0.4540293069790348	251	231	0.9203187250996016	0.7542303757534405	0.19945205389468854	0.20170777452143593	1.8857758620689655	9.349048972173158	2694
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	5	5	narrow waveform cell	179365	129205	13712.0512	0.4540293069790348	251	251	1.0	0.9371429793627466	0.05058710676185461	9.497486185039016	15.098170230263158	1.5897017311851067	126848
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	6	6	pyramidal cell	9334	3478	13712.0512	0.4540293069790348	251	227	0.9043824701195219	0.5725407985334824	0.49774719268705025	0.25733838939501685	0.9923284662867996	3.8561229384379416	3437
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	7	7	pyramidal cell	40783	21763	13712.0512	0.4540293069790348	251	250	0.9960159362549801	0.8318333664504429	0.1405321864709407	1.5790708851733792	7.8125	4.947529634898056	21090
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	8	8	narrow waveform cell	139927	82709	13712.0512	0.4540293069790348	251	251	1.0	0.9845608764079361	0.011279200056857785	6.043895684825298	11.71875	1.9389398181412751	80722
