subject	session	unit_index	unit_id	cell_type	state_id	state_label	state_duration_s	spike_count	firing_rate_hz	active_in_state
YutaMouse41	YutaMouse41-150829	18	18	granule cell	33	awake	978.0	768	0.7852760736196319	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	34	nrem	976.0	1875	1.9211065573770492	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	35	transit	6.0	6	1.0	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	36	rem	29.0	45	1.5517241379310345	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	37	nrem	35.0	67	1.9142857142857144	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	38	transit	12.0	28	2.3333333333333335	True
YutaMouse41	YutaMouse41-150829	18	18	granule cell	39	rem	58.0	36	0.6206896551724138	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	0	awake	436.0	14973	34.341743119266056	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	1	awake	107.0	1962	18.33644859813084	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	2	nrem	503.0	14165	28.1610337972167	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	3	transit	14.0	494	35.285714285714285	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	4	rem	84.0	3082	36.69047619047619	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	5	nrem	502.0	14254	28.394422310756973	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	6	transit	19.0	738	38.8421052631579	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	7	rem	47.0	1641	34.91489361702128	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	8	nrem	870.0	23867	27.433333333333334	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	9	transit	16.0	571	35.6875	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	10	rem	166.0	5269	31.740963855421686	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	11	nrem	885.0	23585	26.649717514124294	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	12	transit	14.0	490	35.0	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	13	rem	134.0	3970	29.62686567164179	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	14	nrem	568.0	13414	23.616197183098592	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	15	awake	1508.0	26019	17.25397877984085	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	16	nrem	1130.0	30355	26.86283185840708	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	17	transit	8.0	246	30.75	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	18	rem	67.0	1767	26.37313432835821	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	19	nrem	681.0	17826	26.176211453744493	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	20	transit	10.0	337	33.7	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	21	rem	35.0	1194	34.114285714285714	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	22	nrem	766.0	23715	30.95953002610966	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	23	transit	8.0	286	35.75	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	24	rem	52.0	1677	32.25	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	25	awake	288.0	4213	14.628472222222221	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	26	nrem	408.0	10923	26.772058823529413	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	27	transit	10.0	398	39.8	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	28	rem	200.0	6344	31.72	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	29	nrem	811.0	23553	29.041923551171394	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	30	transit	8.0	312	39.0	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	31	rem	41.0	1176	28.682926829268293	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	32	nrem	194.0	5567	28.695876288659793	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	33	awake	978.0	15184	15.525562372188139	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	34	nrem	976.0	24395	24.994877049180328	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	35	transit	6.0	220	36.666666666666664	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	36	rem	29.0	930	32.06896551724138	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	37	nrem	35.0	1076	30.742857142857144	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	38	transit	12.0	405	33.75	True
YutaMouse41	YutaMouse41-150829	19	19	narrow waveform cell	39	rem	58.0	2059	35.5	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	0	awake	436.0	495	1.135321100917431	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	1	awake	107.0	7	0.06542056074766354	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	2	nrem	503.0	114	0.22664015904572565	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	3	transit	14.0	11	0.7857142857142857	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	4	rem	84.0	94	1.119047619047619	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	5	nrem	502.0	142	0.28286852589641437	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	6	transit	19.0	1	0.05263157894736842	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	7	rem	47.0	2	0.0425531914893617	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	8	nrem	870.0	71	0.08160919540229886	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	9	transit	16.0	2	0.125	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	10	rem	166.0	10	0.060240963855421686	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	11	nrem	885.0	37	0.04180790960451977	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	12	transit	14.0	2	0.14285714285714285	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	13	rem	134.0	11	0.08208955223880597	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	14	nrem	568.0	28	0.04929577464788732	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	15	awake	1508.0	85	0.05636604774535809	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	16	nrem	1130.0	416	0.368141592920354	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	17	transit	8.0	4	0.5	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	18	rem	67.0	59	0.8805970149253731	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	19	nrem	681.0	1021	1.499265785609398	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	20	transit	10.0	17	1.7	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	21	rem	35.0	73	2.085714285714286	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	22	nrem	766.0	1264	1.650130548302872	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	23	transit	8.0	51	6.375	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	24	rem	52.0	93	1.7884615384615385	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	25	awake	288.0	172	0.5972222222222222	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	26	nrem	408.0	738	1.8088235294117647	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	27	transit	10.0	32	3.2	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	28	rem	200.0	468	2.34	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	29	nrem	811.0	1589	1.9593094944512948	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	30	transit	8.0	25	3.125	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	31	rem	41.0	75	1.829268292682927	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	32	nrem	194.0	329	1.6958762886597938	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	33	awake	978.0	888	0.9079754601226994	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	34	nrem	976.0	1738	1.7807377049180328	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	35	transit	6.0	11	1.8333333333333333	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	36	rem	29.0	76	2.6206896551724137	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	37	nrem	35.0	65	1.8571428571428572	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	38	transit	12.0	29	2.4166666666666665	True
YutaMouse41	YutaMouse41-150829	20	20	positive waveform unit (bursty)	39	rem	58.0	105	1.8103448275862069	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	0	awake	436.0	1991	4.56651376146789	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	1	awake	107.0	655	6.121495327102804	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	2	nrem	503.0	2990	5.944333996023857	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	3	transit	14.0	45	3.2142857142857144	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	4	rem	84.0	269	3.2023809523809526	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	5	nrem	502.0	1937	3.858565737051793	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	6	transit	19.0	48	2.526315789473684	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	7	rem	47.0	119	2.5319148936170213	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	8	nrem	870.0	2937	3.3758620689655174	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	9	transit	16.0	33	2.0625	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	10	rem	166.0	267	1.608433734939759	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	11	nrem	885.0	2709	3.0610169491525423	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	12	transit	14.0	21	1.5	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	13	rem	134.0	207	1.544776119402985	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	14	nrem	568.0	2210	3.890845070422535	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	15	awake	1508.0	10172	6.745358090185676	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	16	nrem	1130.0	7729	6.8398230088495575	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	17	transit	8.0	33	4.125	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	18	rem	67.0	322	4.8059701492537314	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	19	nrem	681.0	2708	3.976505139500734	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	20	transit	10.0	46	4.6	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	21	rem	35.0	113	3.2285714285714286	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	22	nrem	766.0	2650	3.4595300261096606	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	23	transit	8.0	22	2.75	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	24	rem	52.0	100	1.9230769230769231	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	25	awake	288.0	1221	4.239583333333333	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	26	nrem	408.0	2484	6.088235294117647	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	27	transit	10.0	54	5.4	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	28	rem	200.0	658	3.29	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	29	nrem	811.0	3680	4.5376078914919855	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	30	transit	8.0	29	3.625	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	31	rem	41.0	150	3.658536585365854	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	32	nrem	194.0	930	4.793814432989691	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	33	awake	978.0	6181	6.320040899795501	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	34	nrem	976.0	5081	5.20594262295082	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	35	transit	6.0	23	3.8333333333333335	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	36	rem	29.0	176	6.068965517241379	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	37	nrem	35.0	220	6.285714285714286	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	38	transit	12.0	53	4.416666666666667	True
YutaMouse41	YutaMouse41-150829	21	21	wide waveform cell (wider)	39	rem	58.0	254	4.379310344827586	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	0	awake	436.0	78	0.17889908256880735	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	1	awake	107.0	50	0.4672897196261682	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	2	nrem	503.0	122	0.24254473161033796	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	3	transit	14.0	2	0.14285714285714285	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	4	rem	84.0	8	0.09523809523809523	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	5	nrem	502.0	109	0.21713147410358566	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	6	transit	19.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	22	22	unknown	7	rem	47.0	2	0.0425531914893617	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	8	nrem	870.0	111	0.12758620689655173	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	9	transit	16.0	2	0.125	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	10	rem	166.0	21	0.12650602409638553	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	11	nrem	885.0	140	0.15819209039548024	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	12	transit	14.0	1	0.07142857142857142	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	13	rem	134.0	18	0.13432835820895522	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	14	nrem	568.0	121	0.2130281690140845	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	15	awake	1508.0	1137	0.7539787798408488	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	16	nrem	1130.0	630	0.5575221238938053	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	17	transit	8.0	2	0.25	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	18	rem	67.0	5	0.07462686567164178	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	19	nrem	681.0	150	0.22026431718061673	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	20	transit	10.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	22	22	unknown	21	rem	35.0	2	0.05714285714285714	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	22	nrem	766.0	128	0.1671018276762402	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	23	transit	8.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	22	22	unknown	24	rem	52.0	4	0.07692307692307693	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	25	awake	288.0	67	0.2326388888888889	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	26	nrem	408.0	49	0.12009803921568628	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	27	transit	10.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	22	22	unknown	28	rem	200.0	11	0.055	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	29	nrem	811.0	141	0.17385943279901356	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	30	transit	8.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	22	22	unknown	31	rem	41.0	2	0.04878048780487805	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	32	nrem	194.0	19	0.0979381443298969	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	33	awake	978.0	387	0.39570552147239263	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	34	nrem	976.0	278	0.2848360655737705	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	35	transit	6.0	4	0.6666666666666666	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	36	rem	29.0	7	0.2413793103448276	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	37	nrem	35.0	9	0.2571428571428571	True
YutaMouse41	YutaMouse41-150829	22	22	unknown	38	transit	12.0	0	0.0	False
YutaMouse41	YutaMouse41-150829	22	22	unknown	39	rem	58.0	8	0.13793103448275862	True
