dataset	sample	branch	source_group	module_id	module_label	module_family	n_defined_genes	n_present_genes	present_genes	missing_genes	n_cells	median_module_score	mean_module_score	within_sample_module_rank	focus_state	state_order	state_bin	state_label
GSE104323	10X_all_cells	dentate	Immature-GABA	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		1024	0.9805036387862284	1.0358703978507455	0.9166666666666666	False		other	Immature-GABA
GSE104323	10X_all_cells	dentate	GABA	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		209	0.7817199084383016	0.8439773045437055	0.8333333333333334	False		other	GABA
GSE104323	10X_all_cells	dentate	CA3-Pyr	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		532	1.1946047168864145	1.2174856046554376	1.0	False		other	CA3-Pyr
GSE104323	10X_all_cells	dentate	GC-juv	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		3420	0.5603692244071872	0.606492446028057	0.75	True	6.0	mature_granule	GC-juv
GSE104323	10X_all_cells	dentate	GC-adult	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		2613	0.4115687807962761	0.42614995547910894	0.7083333333333334	True	7.0	mature_granule	GC-adult
GSE122357	P0	cerebellar	Granule precursor	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		2553	0.2444656792575343	0.2550542114719868	0.75	True	0.0	early_precursor	P0 GP
GSE122357	P0	cerebellar	Granule cells	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		2814	0.21327605555690624	0.2170303888562489	0.5	True	0.25	early_precursor	P0 GC
GSE122357	P0	cerebellar	Interneuron	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		418	0.1911466653683077	0.2695171055974708	0.375	False		other	Interneuron
GSE122357	P0	cerebellar	Microglia	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		112	0.05331901388922656	0.0825862821351047	0.1875	False		other	Microglia
GSE122357	P0	cerebellar	Astrocytes	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		1230	0.5076663237900176	0.5230251046218278	1.0	False		other	Astrocytes
GSE122357	P0	cerebellar	Oligodendrocytes	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		44	0.24446567925753426	0.2802264174067627	0.625	False		other	Oligodendrocytes
GSE122357	P0	cerebellar	Purkinje cells	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		92	0.05331901388922656	0.056567134327592986	0.1875	False		other	Purkinje cells
GSE122357	P0	cerebellar	Endothelial cells	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		15	0.3370789718979909	0.42608791571012167	0.875	False		other	Endothelial cells
GSE122357	P0	cerebellar	Granule precursor	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	2553	0.2761007388653334	0.2911405616126978	0.9375	True	0.0	early_precursor	P0 GP
GSE122357	P0	cerebellar	Granule cells	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	2814	0.25584278811044947	0.28310940720182676	0.75	True	0.25	early_precursor	P0 GC
GSE122357	P0	cerebellar	Interneuron	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	418	0.15403270679109896	0.17108502644592433	0.5	False		other	Interneuron
GSE122357	P0	cerebellar	Microglia	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	112	0.0	0.06745250198745757	0.1875	False		other	Microglia
GSE122357	P0	cerebellar	Astrocytes	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	1230	0.23104906018664842	0.25052320083737933	0.625	False		other	Astrocytes
GSE122357	P0	cerebellar	Oligodendrocytes	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	44	0.12206803207423442	0.1495373099176533	0.375	False		other	Oligodendrocytes
GSE122357	P0	cerebellar	Purkinje cells	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	92	0.0	0.06902008115015656	0.1875	False		other	Purkinje cells
GSE122357	P0	cerebellar	Endothelial cells	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	15	0.2761007388653334	0.2734933907465604	0.9375	False		other	Endothelial cells
GSE122357	P0	cerebellar	Granule precursor	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	2553	0.16566044331920002	0.17396337570893827	0.625	True	0.0	early_precursor	P0 GP
GSE122357	P0	cerebellar	Granule cells	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	2814	0.26080153369520975	0.26438434475083844	1.0	True	0.25	early_precursor	P0 GC
GSE122357	P0	cerebellar	Interneuron	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	418	0.19269145052641096	0.19864153452900327	0.75	False		other	Interneuron
GSE122357	P0	cerebellar	Microglia	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	112	0.046209812037329684	0.057027914481651905	0.125	False		other	Microglia
GSE122357	P0	cerebellar	Astrocytes	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	1230	0.11945063128187033	0.13108499746798843	0.4375	False		other	Astrocytes
GSE122357	P0	cerebellar	Oligodendrocytes	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	44	0.09241962407465937	0.10925867203518921	0.25	False		other	Oligodendrocytes
GSE122357	P0	cerebellar	Purkinje cells	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	92	0.11945063128187033	0.1372633452543776	0.4375	False		other	Purkinje cells
GSE122357	P0	cerebellar	Endothelial cells	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	15	0.22214696734501357	0.20059561511932075	0.875	False		other	Endothelial cells
GSE122357	P0	cerebellar	Granule precursor	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Wnt1,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	PAX8	2553	0.40393725202716946	0.4047529882248041	1.0	True	0.0	early_precursor	P0 GP
GSE122357	P0	cerebellar	Granule cells	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Wnt1,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	PAX8	2814	0.3054680500523653	0.30632152744545976	0.875	True	0.25	early_precursor	P0 GC
GSE122357	P0	cerebellar	Interneuron	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Wnt1,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	PAX8	418	0.26063628228490077	0.27262765642689274	0.625	False		other	Interneuron
GSE122357	P0	cerebellar	Microglia	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Wnt1,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	PAX8	112	0.04077336356234972	0.05484276324232133	0.25	False		other	Microglia
GSE122357	P0	cerebellar	Astrocytes	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Wnt1,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	PAX8	1230	0.22771770652399356	0.23326757298377465	0.5	False		other	Astrocytes
GSE122357	P0	cerebellar	Oligodendrocytes	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Wnt1,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	PAX8	44	0.04077336356234972	0.07142012243404415	0.25	False		other	Oligodendrocytes
GSE122357	P0	cerebellar	Purkinje cells	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Wnt1,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	PAX8	92	0.04077336356234972	0.08055071774756403	0.25	False		other	Purkinje cells
GSE122357	P0	cerebellar	Endothelial cells	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Wnt1,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	PAX8	15	0.2708923638816524	0.28436384140566756	0.75	False		other	Endothelial cells
GSE122357	P0	cerebellar	Granule precursor	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		2553	1.0392074069027015	1.121118074718684	0.875	True	0.0	early_precursor	P0 GP
GSE122357	P0	cerebellar	Granule cells	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		2814	1.5573944703190181	1.5404574255621142	1.0	True	0.25	early_precursor	P0 GC
GSE122357	P0	cerebellar	Interneuron	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		418	0.9101332990119984	0.9003467401542617	0.625	False		other	Interneuron
GSE122357	P0	cerebellar	Microglia	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		112	0.2520535202036165	0.3662344362594849	0.125	False		other	Microglia
GSE122357	P0	cerebellar	Astrocytes	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		1230	0.4149407446788942	0.4650267398497244	0.25	False		other	Astrocytes
GSE122357	P0	cerebellar	Oligodendrocytes	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		44	0.6029028608944558	0.663491649083724	0.375	False		other	Oligodendrocytes
GSE122357	P0	cerebellar	Purkinje cells	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		92	0.9494653525184205	0.9806819540299787	0.75	False		other	Purkinje cells
GSE122357	P0	cerebellar	Endothelial cells	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		15	0.7328050684485742	0.906708728355609	0.5	False		other	Endothelial cells
GSE122357	P0	cerebellar	Granule precursor	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		2553	0.4646335734456213	0.5168138780885665	0.75	True	0.0	early_precursor	P0 GP
GSE122357	P0	cerebellar	Granule cells	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		2814	0.8812195216541747	0.8941906593704492	1.0	True	0.25	early_precursor	P0 GC
GSE122357	P0	cerebellar	Interneuron	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		418	0.4453257111547562	0.4457783326266103	0.625	False		other	Interneuron
GSE122357	P0	cerebellar	Microglia	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		112	0.11832888808514287	0.18245075089804313	0.125	False		other	Microglia
GSE122357	P0	cerebellar	Astrocytes	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		1230	0.23665777617028574	0.27243891691132605	0.25	False		other	Astrocytes
GSE122357	P0	cerebellar	Oligodendrocytes	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		44	0.37119439426879497	0.39746358960117906	0.5	False		other	Oligodendrocytes
GSE122357	P0	cerebellar	Purkinje cells	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		92	0.8647897611507136	0.8989690521076605	0.875	False		other	Purkinje cells
GSE122357	P0	cerebellar	Endothelial cells	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		15	0.32197965565733594	0.4962093433408785	0.375	False		other	Endothelial cells
GSE122357	P8a	cerebellar	Granule cells	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		1367	0.21327605555690624	0.21705395967400076	0.6875	True	8.35	maturing_granule	P8a GC
GSE122357	P8a	cerebellar	Granule precursor	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		3254	0.21327605555690624	0.2224364065604855	0.6875	True	8.1	early_precursor	P8a GP
GSE122357	P8a	cerebellar	Purkinje cells	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		86	0.05331901388922656	0.07601440132663653	0.125	False		other	Purkinje cells
GSE122357	P8a	cerebellar	Microglia	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		102	0.10663802777845312	0.1428799197203154	0.25	False		other	Microglia
GSE122357	P8a	cerebellar	Interneuron	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		570	0.20565798195067186	0.29837935291194106	0.5	False		other	Interneuron
GSE122357	P8a	cerebellar	Oligodendrocytes	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		173	0.1911466653683077	0.2169737371507679	0.375	False		other	Oligodendrocytes
GSE122357	P8a	cerebellar	Astrocytes	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		292	0.7214201685776376	0.722255264084069	1.0	False		other	Astrocytes
GSE122357	P8a	cerebellar	Endothelial cells	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		8	0.26892678566984185	0.34522320089776376	0.875	False		other	Endothelial cells
GSE122357	P8a	cerebellar	Granule cells	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	1367	0.2761007388653334	0.2819722565817234	0.75	True	8.35	maturing_granule	P8a GC
GSE122357	P8a	cerebellar	Granule precursor	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	3254	0.3211524175440183	0.32551026835108243	0.875	True	8.1	early_precursor	P8a GP
GSE122357	P8a	cerebellar	Purkinje cells	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	86	0.0	0.05535235441275437	0.1875	False		other	Purkinje cells
GSE122357	P8a	cerebellar	Microglia	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	102	0.0	0.05872117085059272	0.1875	False		other	Microglia
GSE122357	P8a	cerebellar	Interneuron	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	570	0.24413606414846883	0.2630862954129075	0.625	False		other	Interneuron
GSE122357	P8a	cerebellar	Oligodendrocytes	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	173	0.23104906018664842	0.23863624937284592	0.5	False		other	Oligodendrocytes
GSE122357	P8a	cerebellar	Astrocytes	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	292	0.35311709226088284	0.3642695638259065	1.0	False		other	Astrocytes
GSE122357	P8a	cerebellar	Endothelial cells	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	8	0.07701635339554948	0.10899670190935566	0.375	False		other	Endothelial cells
GSE122357	P8a	cerebellar	Granule cells	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	1367	0.299987311355351	0.3029647496681562	1.0	True	8.35	maturing_granule	P8a GC
GSE122357	P8a	cerebellar	Granule precursor	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	3254	0.23890126256374067	0.24619211923369458	0.625	True	8.1	early_precursor	P8a GP
GSE122357	P8a	cerebellar	Purkinje cells	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	86	0.28738510689134933	0.2985075005803648	0.875	False		other	Purkinje cells
GSE122357	P8a	cerebellar	Microglia	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	102	0.046209812037329684	0.05277461393416291	0.125	False		other	Microglia
GSE122357	P8a	cerebellar	Interneuron	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	570	0.27295630414814004	0.27793723677002113	0.75	False		other	Interneuron
