gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	branch_specificity
SF3A2	SF3A2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.05786872170261467	0.34962437906532096	4	3	0.20418218837049995	0.006815655353197771	True	False	1.0	0.05786872170261467	cerebellar_biased
SF3A3	SF3A3	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.15885352835744812	0.3654959807746538	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.15885352835744812	cerebellar_biased
SF3B1	SF3B1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.5070681681393429	0.7408273925483181	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.5070681681393429	cerebellar_biased
SF3B2	SF3B2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2609531525120773	0.7187185271723804	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.2609531525120773	cerebellar_biased
SF3B4	SF3B4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.08390782317858869	0.4144496884093226	5	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.08390782317858869	cerebellar_biased
SF3B5	SF3B5	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.15053769595672675	0.6207313161800936	5	2	0.20418218837049995	0.006815655353197771	True	False	1.0	0.15053769595672675	cerebellar_biased
SFPQ	SFPQ	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.7189151776317328	0.8119952340333789	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.7189151776317328	cerebellar_biased
SFT2D3	SFT2D3	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.027157102930514303	0.11322059036091578	3	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.027157102930514303	cerebellar_biased
SFXN1	SFXN1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.441626705071858	0.3904338873067471	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.3904338873067471	cerebellar_biased
SFXN4	SFXN4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.12616014882434864	0.06288976798550543	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.06288976798550543	cerebellar_biased
SGCB	SGCB	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.231544904316282	0.23058480877848675	5	3	0.20418218837049995	0.006815655353197771	True	False	1.0	0.23058480877848675	cerebellar_biased
SGCE	SGCE	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3867353108111443	0.3277987420782884	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.3277987420782884	cerebellar_biased
SGTA	SGTA	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.27097908602419807	0.42728778953243435	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.27097908602419807	cerebellar_biased
SH2D3C	SH2D3C	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.05714159377411886	0.12129032576469281	3	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.05714159377411886	cerebellar_biased
SH3BGRL2	SH3BGRL2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6050586137465019	0.0767751901553067	4	2	0.20418218837049995	0.01922337276925927	True	False	1.0	0.0767751901553067	cerebellar_biased
SH3BP2	SH3BP2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.009207322039992022	0.08304166288550603	1	2	0.20418218837049995	0.04533132696218489	False	False	1.0	0.009207322039992022	cerebellar_biased
SH3GL1	SH3GL1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3546131826370209	0.19697369575139353	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.19697369575139353	cerebellar_biased
SH3GL2	SH3GL2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.7830214234523241	0.5686802178533306	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.5686802178533306	cerebellar_biased
SH3RF3	SH3RF3	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6077844727471705	0.01670577512210707	5	1	0.20418218837049995	0.01922337276925927	False	False	1.0	0.01670577512210707	cerebellar_biased
SH3YL1	SH3YL1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3078839177750907	0.12911972417722237	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.12911972417722237	cerebellar_biased
SHQ1	SHQ1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.1077439679885332	0.05107000636893182	2	2	0.20418218837049995	0.01922337276925927	True	False	1.0	0.05107000636893182	cerebellar_biased
SIAH2	SIAH2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.10172940413623643	0.1566938152891704	4	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.10172940413623643	cerebellar_biased
SIK2	SIK2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5163241278940189	0.11792561699999679	3	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.11792561699999679	cerebellar_biased
SIN3A	SIN3A	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.154315009822953	0.2078928402389755	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.154315009822953	cerebellar_biased
SIN3B	SIN3B	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.40470059706231487	0.48265178509706325	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.40470059706231487	cerebellar_biased
SIPA1L2	SIPA1L2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.4609423974884197	0.16208865381084783	5	3	0.20418218837049995	0.006815655353197771	True	False	1.0	0.16208865381084783	cerebellar_biased
SIRT6	SIRT6	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.06023513528916294	0.13442909843792106	5	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.06023513528916294	cerebellar_biased
SLBP	SLBP	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.1872018310128149	0.38901092814046523	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.1872018310128149	cerebellar_biased
SLC15A4	SLC15A4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.1867899769510154	0.09420399333450659	4	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.09420399333450659	cerebellar_biased
SLC17A5	SLC17A5	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.41164240373151173	0.11027489183733874	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.11027489183733874	cerebellar_biased
SLC17A6	SLC17A6	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0075505614086861985	0.23148206639600505	3	2	0.20418218837049995	0.006815655353197771	True	False	1.0	0.0075505614086861985	cerebellar_biased
SLC19A1	SLC19A1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.09655066206771004	0.1111575723211981	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.09655066206771004	cerebellar_biased
SLC1A7	SLC1A7	genomewide_same_symbol_gene	2	2	1.0	0.5	0.5	0.09696542614120529	4	8	1.0	0.5	0.5	0.0026969059924538533	0.004122862923030147	0.0030244207929951633	1	0	0.20418218837049995	0.02999337679624372	False	False	1.0	0.0030244207929951633	cerebellar_biased
SLC25A11	SLC25A11	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.13650247900472967	0.428062993687616	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.13650247900472967	cerebellar_biased
SLC25A15	SLC25A15	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.02268555132960493	0.048903219273255416	3	1	0.20418218837049995	0.01922337276925927	False	False	1.0	0.02268555132960493	cerebellar_biased
SLC25A17	SLC25A17	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.20972171721869423	0.3124815394380448	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.20972171721869423	cerebellar_biased
SLC25A27	SLC25A27	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3020666251450413	0.12094770686609843	4	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.12094770686609843	cerebellar_biased
SLC25A3	SLC25A3	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4433422228679956	0.8439697287565192	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.4433422228679956	cerebellar_biased
SLC25A39	SLC25A39	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.12032846896688806	0.3118761601368458	5	2	0.20418218837049995	0.006815655353197771	True	False	1.0	0.12032846896688806	cerebellar_biased
SLC25A4	SLC25A4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4247138825271092	0.6702863969209697	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.4247138825271092	cerebellar_biased
SLC30A5	SLC30A5	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.20376676578169473	0.19890907873358893	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.19890907873358893	cerebellar_biased
SLC35A1	SLC35A1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.13934490840488928	0.27279779226967726	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.13934490840488928	cerebellar_biased
SLC35A4	SLC35A4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.04486900877004123	0.21410296437237178	4	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.04486900877004123	cerebellar_biased
SLC35B1	SLC35B1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.09990318025384531	0.379652809621438	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.09990318025384531	cerebellar_biased
SLC35C2	SLC35C2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.08645951890468118	0.15751072138528927	5	3	0.20418218837049995	0.006815655353197771	True	False	1.0	0.08645951890468118	cerebellar_biased
SLC35G1	SLC35G1	genomewide_same_symbol_gene	3	4	1.0	0.5	0.5	0.020793170616093072	6	12	1.0	0.5	0.5	0.0017167440604175456	0.04076086956521739	0.029166111453707635	1	0	0.20418218837049995	0.01922337276925927	False	False	1.0	0.029166111453707635	cerebellar_biased
SLC37A4	SLC37A4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.016881673695273748	0.08514021679583691	2	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.016881673695273748	cerebellar_biased
SLC38A2	SLC38A2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2329515784587684	0.43935002124555805	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.2329515784587684	cerebellar_biased
SLC39A11	SLC39A11	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.3677551020408163	0.25072584168580364	5	2	0.20418218837049995	0.006815655353197771	True	False	1.0	0.25072584168580364	cerebellar_biased
SLC39A7	SLC39A7	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.06291192297610305	0.2903061366784527	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.06291192297610305	cerebellar_biased
SLC44A2	SLC44A2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.1308537616229924	0.1648018495496085	4	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.1308537616229924	cerebellar_biased
SLC4A1AP	SLC4A1AP	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.18919275396971552	0.14097167410294112	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.14097167410294112	cerebellar_biased
SLC7A6OS	SLC7A6OS	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.15720842523963652	0.2280719811287863	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.15720842523963652	cerebellar_biased
SLC8A1	SLC8A1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.9061258617159238	0.02971545581064636	3	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.02971545581064636	cerebellar_biased
SLC9A8	SLC9A8	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.1671119675735349	0.12608266452590897	4	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.12608266452590897	cerebellar_biased
SLCO3A1	SLCO3A1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.8133766009426746	0.09413837982003699	5	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.09413837982003699	cerebellar_biased
SLTM	SLTM	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.45674611153852734	0.621080656225856	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.45674611153852734	cerebellar_biased
SLU7	SLU7	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.16764538534532938	0.29838467891130743	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.16764538534532938	cerebellar_biased
SMAD2	SMAD2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3526402290057499	0.25278709810336103	3	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.25278709810336103	cerebellar_biased
SMAD4	SMAD4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.31785527659349766	0.23020828992401632	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.23020828992401632	cerebellar_biased
SMAP1	SMAP1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.6979259244100382	0.40626751968431596	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.40626751968431596	cerebellar_biased
SMARCA4	SMARCA4	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5272218460463558	0.6311352326695743	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.5272218460463558	cerebellar_biased
SMARCAD1	SMARCAD1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.43552584087223434	0.45061034835375846	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.43552584087223434	cerebellar_biased
SMARCAL1	SMARCAL1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.23536863209344716	0.09937777431155424	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.09937777431155424	cerebellar_biased
SMARCB1	SMARCB1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2294970366428216	0.6491631907753046	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.2294970366428216	cerebellar_biased
SMARCC1	SMARCC1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3379543715914419	0.5534396052969521	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.3379543715914419	cerebellar_biased
SMARCC2	SMARCC2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.394923336570567	0.5133158465435491	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.394923336570567	cerebellar_biased
SMARCD1	SMARCD1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.12983262501800644	0.512873050606546	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.12983262501800644	cerebellar_biased
SMARCE1	SMARCE1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.02786457333941289	0.7066072020675614	4	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.02786457333941289	cerebellar_biased
SMC1A	SMC1A	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.15668531087098064	0.5239888997946119	5	3	0.20418218837049995	0.006815655353197771	True	False	1.0	0.15668531087098064	cerebellar_biased
SMC2	SMC2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.08295356225279057	0.28731340970997743	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.08295356225279057	cerebellar_biased
SMC5	SMC5	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.45606106238482014	0.27682268375898506	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.27682268375898506	cerebellar_biased
SMC6	SMC6	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.3878017699999661	0.48184843311497483	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.3878017699999661	cerebellar_biased
SMCHD1	SMCHD1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5604531100241434	0.45106055055686606	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.45106055055686606	cerebellar_biased
SMG5	SMG5	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.20261721826288548	0.27399030473685304	5	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.20261721826288548	cerebellar_biased
SMG6	SMG6	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.43245640509615957	0.16957182694011547	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.16957182694011547	cerebellar_biased
SMN1	SMN1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.021623105734330537	0.2126556380870638	4	2	0.20418218837049995	0.04533132696218489	True	False	1.0	0.021623105734330537	cerebellar_biased
SMNDC1	SMNDC1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.11612938219967925	0.2770152649208474	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.11612938219967925	cerebellar_biased
SMS	SMS	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.31345579822465697	0.610581287047816	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.31345579822465697	cerebellar_biased
SMU1	SMU1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2297095797886422	0.31504881483983527	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.2297095797886422	cerebellar_biased
SNAPC3	SNAPC3	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5270722799397873	0.36724976732606085	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.36724976732606085	cerebellar_biased
SND1	SND1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6488217572561218	0.3045068409693471	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.3045068409693471	cerebellar_biased
SNF8	SNF8	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.1781550389409921	0.4567139191630591	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.1781550389409921	cerebellar_biased
SNRNP200	SNRNP200	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.20262474654346666	0.2112171087774866	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.20262474654346666	cerebellar_biased
SNRNP27	SNRNP27	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.03704313080650166	0.4778092355414798	4	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.03704313080650166	cerebellar_biased
SNRNP40	SNRNP40	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2224352365765127	0.44534438439536533	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.2224352365765127	cerebellar_biased
SNRNP48	SNRNP48	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.14052447973950688	0.25134299150512	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.14052447973950688	cerebellar_biased
SNRNP70	SNRNP70	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.6138648329455891	0.7455627509726072	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.6138648329455891	cerebellar_biased
SNRPA	SNRPA	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.10469252169094044	0.47779412858422243	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.10469252169094044	cerebellar_biased
SNRPA1	SNRPA1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2639280073246685	0.39030450977536346	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.2639280073246685	cerebellar_biased
SNRPB	SNRPB	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.09871646351973763	0.7088503915413435	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.09871646351973763	cerebellar_biased
SNRPB2	SNRPB2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.1950498606462536	0.7627979169442731	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.1950498606462536	cerebellar_biased
SNRPC	SNRPC	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.15516107462438036	0.6188588281959349	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.15516107462438036	cerebellar_biased
SNRPD1	SNRPD1	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.16101943354757048	0.7717255476465685	5	3	0.20418218837049995	0.04533132696218489	True	False	1.0	0.16101943354757048	cerebellar_biased
SNRPD2	SNRPD2	genomewide_same_symbol_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.150541683685643	0.8433910160861979	5	3	0.20418218837049995	0.01922337276925927	True	False	1.0	0.150541683685643	cerebellar_biased
