sample_accession	donor_id	marker_call	marker_confidence	feature_type	model_term_supported	target_set	peak_category	n_barcodes	n_features	n_linked_gene_strings	mean_count	mean_detection_fraction	mean_feature_score	median_feature_score
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	26	5	5	0.9692307692307693	0.5153846153846153	1.1780337362176327	1.070544858467613
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_expression_or_marker	26	16	16	1.6610576923076923	0.44471153846153844	1.2124689042634842	1.1069393432107655
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_expression_or_marker	26	29	29	0.7427055702917771	0.3421750663129974	0.8083186491834059	0.6989752207765885
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	ConstructionBalance	downstream_neurite_morphology	gene_expression_or_marker	26	21	21	3.8003663003663	0.5018315018315018	1.5653574345784473	1.4131711011236954
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	ConstructionBalance	downstream_neurite_synapse_construction	gene_expression_or_marker	26	21	21	3.3040293040293043	0.5	1.5819884630326175	1.4131711011236954
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	ConstructionBalance	downstream_synaptic_excitability	gene_expression_or_marker	26	20	20	5.128846153846154	0.5596153846153846	1.955644642785872	1.9184801090345174
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	ConstructionBalance	shared_postmitotic_granule_maturation	gene_expression_or_marker	26	5	5	6.007692307692308	0.676923076923077	2.201608371563693	2.204895778751875
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	EpigenomicCompatibility	Tier 1 core convergent program	gene_expression_or_marker	26	4	4	7.173076923076923	0.75	2.531373517108084	2.650166291694806
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	26	3	3	2.1153846153846154	0.3846153846153846	1.3625991473288963	1.6870842477043095
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	26	1	1	1.3076923076923077	0.5769230769230769	1.4131711011236954	1.4131711011236954
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_expression_or_marker	26	5	5	2.0384615384615383	0.4153846153846154	1.308526473523103	1.1546856420984069
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_expression_or_marker	26	1	1	0.7692307692307693	0.4230769230769231	0.9936217815445361	0.9936217815445361
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	EpigenomicCompatibility	downstream_neurite_morphology	gene_expression_or_marker	26	13	13	2.937869822485207	0.5355029585798816	1.6038765837201472	1.4131711011236954
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_expression_or_marker	26	21	21	3.3040293040293043	0.5	1.5819884630326175	1.4131711011236954
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	EpigenomicCompatibility	downstream_synaptic_excitability	gene_expression_or_marker	26	8	8	3.8990384615384617	0.4423076923076923	1.546420266915382	1.391945132742038
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_expression_or_marker	26	1	1	0.7692307692307693	0.4230769230769231	0.9936217815445361	0.9936217815445361
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_expression_or_marker	26	2	2	0.019230769230769232	0.019230769230769232	0.03810093322219275	0.03810093322219275
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_expression_or_marker	26	11	11	3.6468531468531467	0.4755244755244755	1.4859217167432506	0.9936217815445361
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	FatePolarity	anterior_telencephalic_pattern	gene_expression_or_marker	26	14	14	1.3489010989010988	0.17582417582417584	0.538490471935585	0.0
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	26	13	13	0.8639053254437871	0.29289940828402367	0.728651641658246	0.2912752818482796
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	FatePolarity	deep_neural_progenitor	gene_expression_or_marker	26	13	13	0.1834319526627219	0.08875739644970415	0.20715948011899626	0.0762018664443855
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	FatePolarity	dentate_fate_wnt_prox1	gene_expression_or_marker	26	17	17	1.1990950226244343	0.19683257918552036	0.5741059775132012	0.0762018664443855
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	FatePolarity	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	26	18	18	0.5277777777777778	0.17094017094017094	0.434745076606323	0.11361645776059215
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	FatePolarity	medial_pallium_dentate_lineage	gene_expression_or_marker	26	17	17	1.1990950226244343	0.19683257918552036	0.5741059775132012	0.0762018664443855
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	FatePolarity	shared_neurogenic_niche_state	gene_expression_or_marker	26	10	10	0.1423076923076923	0.09615384615384616	0.20966731249430665	0.0762018664443855
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	FatePolarity	shared_postmitotic_granule_maturation	gene_expression_or_marker	26	1	1	0.7692307692307693	0.4230769230769231	0.9936217815445361	0.9936217815445361
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	NicheSignal	anterior_telencephalic_pattern	gene_expression_or_marker	26	1	1	0.038461538461538464	0.038461538461538464	0.0762018664443855	0.0762018664443855
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	26	2	2	0.4807692307692308	0.30769230769230765	0.6535257053870632	0.6535257053870632
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	NicheSignal	deep_neural_progenitor	gene_expression_or_marker	26	7	7	0.06043956043956045	0.04395604395604396	0.10191712110350781	0.0762018664443855
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	NicheSignal	dentate_fate_wnt_prox1	gene_expression_or_marker	26	1	1	0.038461538461538464	0.038461538461538464	0.0762018664443855	0.0762018664443855
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	NicheSignal	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	26	2	2	0.4807692307692308	0.30769230769230765	0.6535257053870632	0.6535257053870632
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	NicheSignal	medial_pallium_dentate_lineage	gene_expression_or_marker	26	1	1	0.038461538461538464	0.038461538461538464	0.0762018664443855	0.0762018664443855
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	NicheSignal	shared_neurogenic_niche_state	gene_expression_or_marker	26	21	21	0.17399267399267399	0.09890109890109888	0.22712164923868877	0.0762018664443855
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	NicheSignal	shared_postmitotic_granule_maturation	gene_expression_or_marker	26	2	2	0.019230769230769232	0.019230769230769232	0.03810093322219275	0.03810093322219275
GSM9558427	H628	purkinje_candidate	medium	Gene Expression	marker_or_unassigned	marker_or_unassigned	gene_expression_or_marker	26	50	50	1.5246153846153847	0.19307692307692306	0.594012426818937	0.14934593975166463
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 1 core convergent program	distal_100kb	26	77	6	0.09740259740259741	0.04395604395604396	0.12649674527041016	0.0762018664443855
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_body_overlap	26	145	6	0.1519893899204244	0.06870026525198938	0.19773117481912936	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_edge_2kb	26	3	2	0.2948717948717949	0.14102564102564105	0.38112977218113286	0.22002392056375025
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 1 core convergent program	proximal_10kb	26	5	4	0.16923076923076924	0.08461538461538462	0.23829736610671057	0.18612236888806893
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	26	92	9	0.09406354515050167	0.044314381270903015	0.12982284818789233	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	26	80	8	0.15096153846153845	0.05721153846153846	0.1728318330538409	0.03810093322219275
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	26	4	3	0.2692307692307692	0.1346153846153846	0.35022979240526714	0.23422952186776877
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	proximal_10kb	26	11	5	0.1328671328671329	0.05944055944055944	0.1777459702950823	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	distal_100kb	26	73	7	0.15753424657534246	0.0642781875658588	0.1877934761997918	0.0
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_body_overlap	26	9	4	0.5641025641025641	0.20085470085470086	0.6121273647442373	0.8397756276983821
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_edge_2kb	26	5	3	0.24615384615384617	0.10769230769230768	0.30928992307990166	0.2912752818482796
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	proximal_10kb	26	8	4	0.09134615384615385	0.04326923076923077	0.128243896312966	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	distal_100kb	26	261	16	0.1373415856174477	0.0601237842617153	0.174906795343782	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_body_overlap	26	100	15	0.245	0.10384615384615385	0.2996815279542244	0.22002392056375025
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_edge_2kb	26	11	9	0.41958041958041953	0.18181818181818182	0.5058569015425921	0.39225717729115206
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	proximal_10kb	26	31	13	0.10918114143920596	0.053349875930521096	0.1502182748022803	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	distal_100kb	26	333	29	0.1533841533841534	0.06814506814506816	0.19539978847214895	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_body_overlap	26	40	27	0.6778846153846154	0.2326923076923077	0.6871278757301079	0.685947228946401
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_edge_2kb	26	10	8	0.38461538461538464	0.15769230769230771	0.4558326357077183	0.2869097796966819
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	proximal_10kb	26	15	11	0.2435897435897436	0.0923076923076923	0.28124316839429875	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	deep_neural_progenitor	distal_100kb	26	7	1	0.23076923076923078	0.08241758241758242	0.26375972635871864	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	deep_neural_progenitor	proximal_10kb	26	1	1	0.15384615384615385	0.07692307692307693	0.22002392056375025	0.22002392056375025
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	downstream_neurite_morphology	distal_100kb	26	328	18	0.14645872420262665	0.06179643527204503	0.18249141182371328	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_body_overlap	26	275	20	0.10993006993006994	0.05048951048951049	0.14436221959559872	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_edge_2kb	26	14	12	0.24450549450549453	0.11538461538461539	0.32113146093342987	0.2715239503633051
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	downstream_neurite_morphology	proximal_10kb	26	36	15	0.11965811965811965	0.06303418803418803	0.1673326951718102	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	distal_100kb	26	325	20	0.12662721893491125	0.05597633136094675	0.16333058233386386	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_body_overlap	26	152	19	0.13360323886639677	0.061993927125506075	0.17516621147204028	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_edge_2kb	26	13	10	0.34911242603550297	0.14792899408284024	0.4306557437265841	0.32302398016285994
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	proximal_10kb	26	43	14	0.13148479427549195	0.06440071556350625	0.1772648755180506	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	downstream_synaptic_excitability	distal_100kb	26	306	20	0.11902966314731021	0.05429864253393665	0.15705210817837062	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_body_overlap	26	94	18	0.22463175122749593	0.08551554828150573	0.25478664361351694	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_edge_2kb	26	14	10	0.2692307692307692	0.11813186813186814	0.3386124167631426	0.32302398016285994
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	downstream_synaptic_excitability	proximal_10kb	26	36	12	0.17735042735042736	0.07585470085470086	0.22257174556540477	0.14706594635873607
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	hindbrain_rhombic_lip_pattern	distal_100kb	26	6	1	0.25	0.10897435897435898	0.31554321102190974	0.1662967155895053
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	distal_100kb	26	81	5	0.1291547958214625	0.05555555555555555	0.1625493236969293	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_body_overlap	26	105	5	0.15457875457875458	0.0706959706959707	0.20476702894828572	0.18612236888806893
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_edge_2kb	26	3	3	0.25641025641025644	0.14102564102564102	0.3625521677368277	0.2528137433867411
GSM9558427	H628	purkinje_candidate	medium	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	proximal_10kb	26	11	5	0.1258741258741259	0.06293706293706293	0.17037244231608767	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	distal_100kb	26	64	4	0.10757211538461539	0.04747596153846154	0.13781492009040872	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_body_overlap	26	104	4	0.14718934911242604	0.06767751479289942	0.1963946200098608	0.18612236888806893
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_edge_2kb	26	2	1	0.11538461538461539	0.057692307692307696	0.1662967155895053	0.1662967155895053
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	proximal_10kb	26	4	3	0.13461538461538464	0.06730769230769232	0.19234417252317992	0.18612236888806893
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	26	10	3	0.09230769230769231	0.04230769230769231	0.12645282905465044	0.09306118444403447
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	26	70	2	0.08791208791208792	0.04065934065934066	0.11643905621731727	0.0
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	distal_100kb	26	16	1	0.038461538461538464	0.01682692307692308	0.05229368178792072	0.0
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_body_overlap	26	1	1	0.46153846153846156	0.19230769230769232	0.571797314012596	0.571797314012596
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	proximal_10kb	26	3	1	0.14102564102564105	0.06410256410256411	0.19359607623648575	0.22002392056375025
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	distal_100kb	26	66	4	0.0979020979020979	0.043706293706293704	0.12979293720858062	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_body_overlap	26	22	4	0.1486013986013986	0.06293706293706293	0.18644553644998832	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_edge_2kb	26	3	3	0.5384615384615384	0.2435897435897436	0.6607978786694257	0.6487203909356729
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	proximal_10kb	26	13	3	0.08875739644970414	0.05325443786982249	0.13574797031371408	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	distal_100kb	26	19	1	0.19230769230769232	0.07894736842105263	0.2422817385989782	0.18612236888806893
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_body_overlap	26	1	1	1.1538461538461537	0.3076923076923077	1.074947460405975	1.074947460405975
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_edge_2kb	26	1	1	0.34615384615384615	0.11538461538461539	0.412636138852547	0.412636138852547
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	proximal_10kb	26	7	1	0.3351648351648352	0.1208791208791209	0.3996749898005975	0.4221101404408332
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	distal_100kb	26	225	12	0.13025641025641027	0.0558974358974359	0.1653173468546389	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_body_overlap	26	98	13	0.14717425431711145	0.06789638932496075	0.19177653986736157	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_edge_2kb	26	8	7	0.3317307692307692	0.15384615384615385	0.42621808145184975	0.357640578727006
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	proximal_10kb	26	28	10	0.10027472527472527	0.05494505494505495	0.14455770632780868	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	distal_100kb	26	325	20	0.12662721893491125	0.05597633136094675	0.16333058233386386	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_body_overlap	26	152	19	0.13360323886639677	0.061993927125506075	0.17516621147204028	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_edge_2kb	26	13	10	0.34911242603550297	0.14792899408284024	0.4306557437265841	0.32302398016285994
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	proximal_10kb	26	43	14	0.13148479427549195	0.06440071556350625	0.1772648755180506	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	distal_100kb	26	100	8	0.11846153846153847	0.05615384615384616	0.15886036216212004	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_body_overlap	26	54	6	0.10897435897435898	0.05128205128205128	0.14502154142127202	0.03810093322219275
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_edge_2kb	26	5	3	0.37692307692307697	0.13846153846153847	0.437756003366159	0.32302398016285994
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	proximal_10kb	26	15	4	0.18974358974358976	0.08205128205128205	0.23831825800650216	0.18612236888806893
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	distal_100kb	26	19	1	0.19230769230769232	0.07894736842105263	0.2422817385989782	0.18612236888806893
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_body_overlap	26	1	1	1.1538461538461537	0.3076923076923077	1.074947460405975	1.074947460405975
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_edge_2kb	26	1	1	0.34615384615384615	0.11538461538461539	0.412636138852547	0.412636138852547
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	proximal_10kb	26	7	1	0.3351648351648352	0.1208791208791209	0.3996749898005975	0.4221101404408332
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	distal_100kb	26	25	1	0.24153846153846154	0.10307692307692308	0.2972908196969419	0.18612236888806893
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_body_overlap	26	1	1	0.9230769230769231	0.38461538461538464	1.0385418520220486	1.0385418520220486
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	proximal_10kb	26	4	1	0.22115384615384615	0.08653846153846154	0.26603448746518266	0.17689781941480678
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	distal_100kb	26	179	10	0.1615814353244521	0.06961753330468415	0.20463265353667126	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_body_overlap	26	166	10	0.15778498609823913	0.0711306765523633	0.20689349519366776	0.1815623821022118
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_edge_2kb	26	6	6	0.28205128205128205	0.1346153846153846	0.3708331566627708	0.33272494111964407
GSM9558427	H628	purkinje_candidate	medium	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	proximal_10kb	26	32	10	0.18629807692307693	0.07451923076923077	0.2330626338431268	0.18612236888806893
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	distal_100kb	26	7	1	0.23076923076923078	0.08241758241758242	0.26375972635871864	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	proximal_10kb	26	1	1	0.15384615384615385	0.07692307692307693	0.22002392056375025	0.22002392056375025
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	Tier 4 screen-specific mechanism support	distal_100kb	26	6	1	0.25	0.10897435897435898	0.31554321102190974	0.1662967155895053
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	anterior_telencephalic_pattern	distal_100kb	26	99	12	0.1250971250971251	0.06138306138306139	0.1719820624688289	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_body_overlap	26	98	7	0.16169544740973313	0.0663265306122449	0.19309880106180624	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_edge_2kb	26	7	5	0.11538461538461539	0.06043956043956045	0.16253503377908865	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	anterior_telencephalic_pattern	proximal_10kb	26	16	8	0.12259615384615385	0.05288461538461539	0.1610714714853902	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	distal_100kb	26	215	13	0.1740608228980322	0.07674418604651163	0.22099851592832576	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	26	15	7	0.6512820512820512	0.22051282051282053	0.6938321137703288	0.647783220990518
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	26	11	11	0.4825174825174825	0.17482517482517482	0.5293409540128732	0.489559215775624
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	proximal_10kb	26	39	11	0.2455621301775148	0.11637080867850098	0.32520793690729344	0.2912752818482796
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	deep_neural_progenitor	distal_100kb	26	130	13	0.20828402366863905	0.08284023668639054	0.24602923683890587	0.13180027984602957
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	deep_neural_progenitor	gene_body_overlap	26	14	9	0.3846153846153846	0.13736263736263737	0.4368249419926776	0.402879371210064
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	deep_neural_progenitor	gene_edge_2kb	26	9	8	0.14102564102564105	0.06837606837606838	0.1892347933708728	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	deep_neural_progenitor	proximal_10kb	26	22	10	0.23426573426573427	0.0979020979020979	0.29947790138366137	0.28456244170132144
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	dentate_fate_wnt_prox1	distal_100kb	26	150	16	0.14769230769230768	0.06641025641025641	0.19401360988910638	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_body_overlap	26	98	11	0.1542386185243328	0.06318681318681318	0.184192400769423	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_edge_2kb	26	13	10	0.1715976331360947	0.08579881656804735	0.23872987797453712	0.22002392056375025
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	dentate_fate_wnt_prox1	proximal_10kb	26	24	8	0.21153846153846154	0.08493589743589745	0.26193705688004404	0.18612236888806893
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	distal_100kb	26	245	19	0.18665620094191523	0.0781789638932496	0.2295699504267452	0.11256951061526034
GSM9558427	H628	purkinje_candidate	medium	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_body_overlap	26	16	11	0.4254807692307692	0.14903846153846154	0.46147245832093875	0.3870608287384727
