selected_feature_index	feature_index	gene	selection_reason	max_feature_score	GSE185277	GSE185553	GSE186538	is_marker_panel_gene	present_in_gse268609	gse268609_feature_id	gse268609_feature_name	source_matrix_row_1based	n_matching_gene_rows
1143	1143	FUT8	high_information_gene	9.100371732452803	0.1628577173111721	0.3564653275895589	0.6976330807372064	False	True	ENSG00000033170	FUT8	24408.0	1
1144	1144	ACTB	high_information_gene	9.099261945714227	0.1386189486852981	0.1095989931340748	0.6577166557520192	False	True	ENSG00000075624	ACTB	13112.0	1
1145	1145	GRIK4	high_information_gene	9.098920028274508	0.1631704756160221	0.2737774867234904	0.6921757570087629	False	True	ENSG00000149403	GRIK4	20780.0	1
1146	1146	FAM126B	high_information_gene	9.089151098581134	0.0895382347027679	0.1323251030912011	0.7017806467708236	False	True	ENSG00000155744	FAM126B	5412.0	1
1147	1147	PHF21A	high_information_gene	9.087421659275108	0.1233384715054844	0.2489639717995682	0.6932672217544517	False	True	ENSG00000135365	PHF21A	19583.0	1
1148	1148	SFPQ	high_information_gene	9.085047026361812	0.1599535330518508	0.2687431570976885	0.7026226338603548	False	True	ENSG00000116560	SFPQ	775.0	1
1149	1149	ZDHHC21	high_information_gene	9.083079803550802	0.1037128878761477	0.2089246794707814	0.6985062525337574	False	True	ENSG00000175893	ZDHHC21	16309.0	1
1150	1150	AFF4	high_information_gene	9.077112318854663	0.1335589661104037	0.2341167923543677	0.7047431939376929	False	True	ENSG00000072364	AFF4	10469.0	1
1151	1151	STK39	high_information_gene	9.074960131952546	0.1268123226772111	0.2656018172702064	0.693236037047432	False	True	ENSG00000198648	STK39	5113.0	1
1152	1152	GABRA5	high_information_gene	9.067907639712962	0.1061032549203583	0.0543646205322882	0.6917703558175071	False	True	ENSG00000186297	GABRA5	25257.0	1
1153	1153	GRM3	high_information_gene	9.06224586872846	0.123707079507629	0.2904357969487051	0.6734337480899367	False	True	ENSG00000198822	GRM3	13807.0	1
1154	1154	STAU2	high_information_gene	9.061658434330203	0.1576413555838527	0.2111041758331713	0.6948576418124551	False	True	ENSG00000040341	STAU2	15502.0	1
1155	1155	MICU1	high_information_gene	9.055455273295983	0.1452092129660657	0.2420059552435817	0.6910531075560545	False	True	ENSG00000107745	MICU1	18174.0	1
1156	1156	NDFIP1	high_information_gene	9.055276154025709	0.1582780421330116	0.1703076875850566	0.6989116537250133	False	True	ENSG00000131507	NDFIP1	10708.0	1
1157	1157	MIPOL1	high_information_gene	9.04825168294311	0.0927998570247749	0.1814098169427703	0.6858452614837683	False	True	ENSG00000151338	MIPOL1	24130.0	1
1158	1158	DSCAML1	high_information_gene	9.047648165300613	0.210598038558631	0.4053044643862108	0.6790469953534787	False	True	ENSG00000177103	DSCAML1	20691.0	1
1159	1159	NUMB	high_information_gene	9.046035808857994	0.0978933494180461	0.1796805451810619	0.6966039854055571	False	True	ENSG00000133961	NUMB	24501.0	1
1160	1160	AIG1	high_information_gene	9.043940867136229	0.1335366262314858	0.2333902935669044	0.6871862038856145	False	True	ENSG00000146416	AIG1	12704.0	1
1161	1161	KIAA0930	high_information_gene	9.041215855407009	0.0952460737662801	0.1433556058078973	0.6950759347615929	False	True	ENSG00000100364	KIAA0930	35180.0	1
1162	1162	UTY	high_information_gene	9.040893107019462	0.0983289770569443	0.2282843373000849	0.6691614432282409	False	True	ENSG00000183878	UTY	36496.0	1
1163	1163	SCN3B	high_information_gene	9.040218990386052	0.1805844112324911	0.179353109107839	0.690335859294602	False	True	ENSG00000166257	SCN3B	20806.0	1
1164	1164	TFDP2	high_information_gene	9.039077148012527	0.1319728347072359	0.2274248176078748	0.6894003180840116	False	True	ENSG00000114126	TFDP2	7260.0	1
1165	1165	PTEN	high_information_gene	9.039019604549084	0.0283046265889238	0.0	0.6956372594879471	False	True	ENSG00000171862	PTEN	18356.0	1
1166	1166	CHCHD6	high_information_gene	9.035887338957926	0.1118781136206241	0.1712490662955724	0.6928306358561761	False	True	ENSG00000159685	CHCHD6	7081.0	1
1167	1167	AGO3	high_information_gene	9.034388513014026	0.113453075084333	0.2140306357376009	0.6958867371441045	False	True	ENSG00000126070	AGO3	790.0	1
1168	1168	APC	high_information_gene	9.032893201576206	0.24478922324241	0.3346192020792191	0.6904917828297004	False	True	ENSG00000134982	APC	10298.0	1
1169	1169	HMGB1	high_information_gene	9.03158418294631	0.1391104260214909	0.2234239580881826	0.6763651105497864	False	True	ENSG00000189403	HMGB1	23043.0	1
1170	1170	KCNMB4	high_information_gene	9.031121940501128	0.0904876795567768	0.203869885090403	0.6904917828297004	False	True	ENSG00000135643	KCNMB4	22114.0	1
1171	1171	NEXMIF	high_information_gene	9.029637008641236	0.0984518463909925	0.1877231937295992	0.6879658215611064	False	True	ENSG00000050030	NEXMIF	35869.0	1
1172	1172	CDH10	high_information_gene	9.02700883781496	0.1239751580546433	0.1742266880864431	0.6666666666666666	False	True	ENSG00000040731	CDH10	9612.0	1
1173	1173	VPS53	high_information_gene	9.02466926783872	0.0310300918169023	0.0	0.69729004895999	False	True	ENSG00000141252	VPS53	28095.0	1
1174	1174	NUTM2B-AS1	high_information_gene	9.02466172443059	0.0025802560150123	0.0	0.6932984064614713	False	True	ENSG00000225484	NUTM2B-AS1	18276.0	1
1175	1175	PKIA	high_information_gene	9.019572670711174	0.1152067555793847	0.101054958098415	0.6827579754888203	False	True	ENSG00000171033	PKIA	15536.0	1
1176	1176	THY1	high_information_gene	9.018653478381758	0.2021312244487635	0.0922551136305497	0.6613964511803412	False	True	ENSG00000154096	THY1	20761.0	1
1177	1177	KCTD1	high_information_gene	9.008923740421986	0.1164354489198668	0.1952337586591492	0.684909720273178	False	True	ENSG00000134504	KCTD1	30365.0	1
1178	1178	VPS13D	high_information_gene	9.000375584495583	0.1387418180193463	0.2718947293024588	0.6918327252315465	False	True	ENSG00000048707	VPS13D	299.0	1
1179	1179	CEP192	high_information_gene	8.99961001637836	0.1263878649777718	0.243632903232408	0.6808245236536002	False	True	ENSG00000101639	CEP192	30265.0	1
1180	1180	SMG1	high_information_gene	8.995188724986038	0.1156870629761186	0.2144808603382824	0.6925499734929991	False	True	ENSG00000157106	SMG1	26905.0	1
1181	1181	TULP4	high_information_gene	8.993725981544479	0.1556531063601635	0.231568930409602	0.6916768016964481	False	True	ENSG00000130338	TULP4	12841.0	1
1182	1182	PPP3CB	high_information_gene	8.991069680252847	0.1463150369724996	0.1957556099008482	0.69148969345433	False	True	ENSG00000107758	PPP3CB	18196.0	1
1183	1183	TRIP12	high_information_gene	8.990269778727631	0.1403279494225141	0.2828945348872904	0.6904917828297004	False	True	ENSG00000153827	TRIP12	5733.0	1
1184	1184	GLG1	high_information_gene	8.98481142290247	0.1660634899358845	0.2813699106713462	0.6937973617737861	False	True	ENSG00000090863	GLG1	27766.0	1
1185	1185	ADD2	high_information_gene	8.980027016117448	0.1680852489779505	0.2267085511976997	0.6897433498612281	False	True	ENSG00000075340	ADD2	4169.0	1
1186	1186	TMEM178A	high_information_gene	8.976948185298069	0.0954471326765409	0.1556651556856204	0.6853774908784732	False	True	ENSG00000152154	TMEM178A	3884.0	1
1187	1187	APBA2	high_information_gene	8.97515217808863	0.0292205616245559	0.0	0.6901799357595035	False	True	ENSG00000034053	APBA2	25276.0	1
1188	1188	ARHGEF28	high_information_gene	8.971747712560097	0.0610548890825011	0.1187876679388922	0.68375588611345	False	True	ENSG00000214944	ARHGEF28	10006.0	1
1189	1189	AGTPBP1	high_information_gene	8.963797617127058	0.1468958738243638	0.2925845961792303	0.6850344591012567	False	True	ENSG00000135049	AGTPBP1	16763.0	1
1190	1190	KIAA1324	high_information_gene	8.960727951141743	0.081428858655586	0.1368273490980159	0.6855334144135716	False	True	ENSG00000116299	KIAA1324	1608.0	1
1191	1191	SCFD2	high_information_gene	8.958871902258082	0.1079686348099993	0.2370841817679501	0.6817288801571709	False	True	ENSG00000184178	SCFD2	8310.0	1
1192	1192	GABPB1-AS1	high_information_gene	8.958178861463097	0.0890132475481982	0.1770508242179905	0.6842860261327844	False	True	ENSG00000244879	GABPB1-AS1	25621.0	1
1193	1193	VEZT	high_information_gene	8.95705046424139	0.1135089247816276	0.2174073202427119	0.688402407459382	False	True	ENSG00000028203	VEZT	22309.0	1
1194	1194	RP11-384F7.2	high_information_gene	8.956881844583299	0.3646985233340035	0.5157834419670723	0.0	False	False				0
1195	1195	ZMYND11	high_information_gene	8.952584279130525	0.1361057123070393	0.2126901943128447	0.6863754015031028	False	True	ENSG00000015171	ZMYND11	17518.0	1
1196	1196	LONP2	high_information_gene	8.94998942392319	0.1284207939592967	0.2276294651536391	0.6875604203698507	False	True	ENSG00000102910	LONP2	27324.0	1
1197	1197	U91319.1	high_information_gene	8.948376193467272	0.0617809351473315	0.1218880782572215	0.6708454174073034	False	True	ENSG00000262801	U91319.1	26834.0	1
1198	1198	PAN3	high_information_gene	8.944751545451982	0.1136876438129705	0.2598512212342293	0.6807621542395609	False	True	ENSG00000152520	PAN3	23021.0	1
1199	1199	KIDINS220	high_information_gene	8.94415767818435	0.2073140763577061	0.3017528062294713	0.6872173885926341	False	True	ENSG00000134313	KIDINS220	3515.0	1
1200	1200	CDH13	high_information_gene	8.943764224184402	0.0873824363871947	0.1699597867572573	0.6353260361118908	False	True	ENSG00000140945	CDH13	27879.0	1
1201	1201	COMMD1	high_information_gene	8.941414967586415	0.0871366977190983	0.1498940948950669	0.6855645991205913	False	True	ENSG00000173163	COMMD1	4064.0	1
1202	1202	SDCCAG8	high_information_gene	8.93590207559793	0.0245850367491008	0.0	0.6803255683412854	False	True	ENSG00000054282	SDCCAG8	3302.0	1
1203	1203	PDS5A	high_information_gene	8.933018706294565	0.1240645175703147	0.2403994720093319	0.6872485732996538	False	True	ENSG00000121892	PDS5A	8217.0	1
1204	1204	CNOT2	high_information_gene	8.930992172788686	0.0905882090119071	0.1976588320764563	0.6842236567187451	False	True	ENSG00000111596	CNOT2	22113.0	1
1205	1205	CLVS1	high_information_gene	8.929188259604983	0.0884882603936286	0.1746359831779717	0.6803879377553248	False	True	ENSG00000177182	CLVS1	15389.0	1
1206	1206	CIT	high_information_gene	8.926775238994844	0.0756539999553202	0.1648947599995907	0.6763339258427667	False	True	ENSG00000122966	CIT	22629.0	1
1207	1207	CDC27	high_information_gene	8.92644087089202	0.1085718115407814	0.1842134883197413	0.6843172108398041	False	True	ENSG00000004897	CDC27	29304.0	1
1208	1208	SPATS2	high_information_gene	8.925003267875464	0.1128834081719277	0.1851446346529689	0.6828515296098793	False	True	ENSG00000123352	SPATS2	21668.0	1
1209	1209	EPC1	high_information_gene	8.923938135737728	0.1165248084355382	0.1907417450296227	0.6834752237502729	False	True	ENSG00000120616	EPC1	17847.0	1
1210	1210	SV2B	high_information_gene	8.922085074245635	0.1700958380805576	0.2172026726969476	0.6717185892038544	False	True	ENSG00000185518	SV2B	26287.0	1
1211	1211	VWA8	high_information_gene	8.921500084928754	0.1093090275450707	0.2415966601520531	0.6749929834409206	False	True	ENSG00000102763	VWA8	23139.0	1
1212	1212	RABGAP1	high_information_gene	8.918725047527106	0.1502691955409601	0.2694594235078635	0.6824773131256432	False	True	ENSG00000011454	RABGAP1	17153.0	1
1213	1213	AC092338.1	high_information_gene	8.916248433235149	0.0	0.0	0.6814482177939938	False	True	ENSG00000260635	AC092338.1	26983.0	1
1214	1214	HNRNPC	high_information_gene	8.915843051176033	0.1364966601881017	0.223301169560724	0.6811987401378364	False	True	ENSG00000092199	HNRNPC	23777.0	1
1215	1215	HERC2	high_information_gene	8.915647052976743	0.0278019793132721	0.0	0.6854398602925126	False	True	ENSG00000128731	HERC2	25269.0	1
1216	1216	UVRAG	high_information_gene	8.914254947317922	0.1277729374706789	0.2670138853359801	0.6831321919730564	False	True	ENSG00000198382	UVRAG	20304.0	1
1217	1217	RAP1GDS1	high_information_gene	8.909368629560504	0.1299175658467931	0.2473574885653184	0.6701281691458508	False	True	ENSG00000138698	RAP1GDS1	8663.0	1
1218	1218	ADAM10	high_information_gene	8.908814337693421	0.113922212541608	0.2032354776985337	0.6787663329903015	False	True	ENSG00000137845	ADAM10	25731.0	1
1219	1219	LINC01184	high_information_gene	8.907033263463582	0.0065679244018497	0.0	0.6712196338915396	False	True	ENSG00000245937	LINC01184	10418.0	1
1220	1220	RPAP2	high_information_gene	8.903820859729644	0.1236847396287112	0.2112678938697827	0.6815417719150528	False	True	ENSG00000122484	RPAP2	1473.0	1
1221	1221	PUM3	high_information_gene	8.9035869498572	0.1084936219645689	0.2092521155440043	0.6802631989272461	False	True	ENSG00000080608	PUM3	16227.0	1
1222	1222	PTPRS	high_information_gene	8.901162073431966	0.1930053839108192	0.311289381862088	0.6846914273240403	False	True	ENSG00000105426	PTPRS	31088.0	1
1223	1223	ELL2	high_information_gene	8.898323038430041	0.0747604047986059	0.1901891966560591	0.665668756042037	False	True	ENSG00000118985	ELL2	10204.0	1
1224	1224	KIAA1549L	high_information_gene	8.89443948209122	0.1467730044903156	0.2469993553602308	0.6725605762933857	False	True	ENSG00000110427	KIAA1549L	19465.0	1
1225	1225	TUT4	high_information_gene	8.89096243754805	0.0	0.0	0.6799825365640689	False	True	ENSG00000134744	TUT4	1093.0	1
1226	1226	CD47	high_information_gene	8.879657670702787	0.1172508545003686	0.18244328704888	0.6800449059781083	False	True	ENSG00000196776	CD47	6870.0	1
1227	1227	SERGEF	high_information_gene	8.878396891020959	0.0844112324911199	0.1625617779778776	0.6755854928742945	False	True	ENSG00000129158	SERGEF	19330.0	1
1228	1228	PIAS2	high_information_gene	8.876801322573911	0.0978598395996693	0.1983750984866314	0.6791405494745377	False	True	ENSG00000078043	PIAS2	30513.0	1
1229	1229	EPN2	high_information_gene	8.875725277662985	0.1850635569555213	0.3333299225409039	0.6783297470920261	False	True	ENSG00000072134	EPN2	28590.0	1
1230	1230	ATXN2	high_information_gene	8.874486504403022	0.1574738064919688	0.2961863929846821	0.6801072753921477	False	True	ENSG00000204842	ATXN2	22510.0	1
1231	1231	NMNAT3	high_information_gene	8.871449126435142	0.0599378951366083	0.1117477923646	0.6661677113543518	False	True	ENSG00000163864	NMNAT3	7235.0	1
1232	1232	CHGB	high_information_gene	8.870084136557448	0.2008578513504456	0.0988447646041604	0.6512614213989459	False	True	ENSG00000089199	CHGB	33004.0	1
1233	1233	NAV1	high_information_gene	8.868395390984812	0.1855103545338784	0.2316303246733313	0.6756166775813142	False	True	ENSG00000134369	NAV1	2743.0	1
1234	1234	UBE2K	high_information_gene	8.867915992599968	0.161952952214999	0.2296043139702647	0.6830074531449777	False	True	ENSG00000078140	UBE2K	8216.0	1
1235	1235	AP001347.1	high_information_gene	8.866091219418713	0.0	0.0	0.6637664889138366	False	True	ENSG00000224905	AP001347.1	33904.0	1
1236	1236	FBXL20	high_information_gene	8.864162384176337	0.1154301543685633	0.2098251286721444	0.6777372376586522	False	True	ENSG00000108306	FBXL20	28999.0	1
1237	1237	SETBP1	high_information_gene	8.862961335791208	0.1213502222817952	0.2819429237994863	0.667695761998316	False	True	ENSG00000152217	SETBP1	30490.0	1
1238	1238	CRTC3	high_information_gene	8.861947818603294	0.0807921721064271	0.150088510063543	0.675242461097078	False	True	ENSG00000140577	CRTC3	26263.0	1
1239	1239	PPP2R5C	high_information_gene	8.857843268583526	0.1420369501597301	0.2211114408210459	0.6754919387532354	False	True	ENSG00000078304	PPP2R5C	24889.0	1
1240	1240	AGFG1	high_information_gene	8.855009251617535	0.0848915398878538	0.1628482845419476	0.677269467053357	False	True	ENSG00000173744	AGFG1	5713.0	1
1241	1241	DYNC1H1	high_information_gene	8.846687969833484	0.2539038938408954	0.3268630600947518	0.6763339258427667	False	True	ENSG00000197102	DYNC1H1	24894.0	1
1242	1242	BICC1	high_information_gene	8.845086910573555	0.0545763241963228	0.1050353528635307	0.6371971185330714	False	True	ENSG00000122870	BICC1	18054.0	1
1243	1243	TET3	high_information_gene	8.842444709364987	0.0951790541295266	0.1870171596967123	0.6662300807683912	False	True	ENSG00000187605	TET3	4222.0	1
1244	1244	PIK3CA	high_information_gene	8.841805400274971	0.0987087549985479	0.1667058907796048	0.6663548195964699	False	True	ENSG00000121879	PIK3CA	7564.0	1
1245	1245	YWHAB	high_information_gene	8.841733979254228	0.2746688112950428	0.1832618772319373	0.6541304144447563	False	True	ENSG00000166913	YWHAB	33482.0	1
1246	1246	LINC00882	high_information_gene	8.840660039421005	0.0025579161360945	0.0	0.6640159665699941	False	True	ENSG00000242759	LINC00882	6859.0	1
1247	1247	PUM1	high_information_gene	8.839597858983964	0.127437839286911	0.2092316507894279	0.676209187014688	False	True	ENSG00000134644	PUM1	689.0	1
1248	1248	GATAD2B	high_information_gene	8.836222655497764	0.0195920738109599	0.0	0.6755231234602551	False	True	ENSG00000143614	GATAD2B	2086.0	1
1249	1249	PPP6R3	high_information_gene	8.835252815188857	0.1269910417085539	0.2652641488196953	0.6758037858234321	False	True	ENSG00000110075	PPP6R3	20136.0	1
1250	1250	XKR4	high_information_gene	8.834624877938255	0.2032593883341152	0.3465706187518546	0.6430910281597905	False	True	ENSG00000206579	XKR4	15331.0	1
1251	1251	BMT2	high_information_gene	8.832295983280542	0.0	0.0	0.6684441949667883	False	True	ENSG00000164603	BMT2	14123.0	1
1252	1252	ACTN1	high_information_gene	8.829496159748503	0.0929674061166588	0.1387203388963357	0.6748370599058222	False	True	ENSG00000072110	ACTN1	24441.0	1
1253	1253	IL1RAP	high_information_gene	8.826531662879965	0.0499072895024909	0.1010344933438385	0.643621168179125	False	True	ENSG00000196083	IL1RAP	7718.0	1
1254	1254	ILDR2	high_information_gene	8.82277450657835	0.07273864575654	0.1278637865935392	0.6700346150247919	False	True	ENSG00000143195	ILDR2	2402.0	1
1255	1255	ITM2B	high_information_gene	8.820713543592483	0.1702968969908183	0.1501192071954077	0.665949418405214	False	True	ENSG00000136156	ITM2B	23216.0	1
1256	1256	UBR1	high_information_gene	8.820328082136614	0.1205459866407524	0.2412692240788302	0.6720304362740512	False	True	ENSG00000159459	UBR1	25500.0	1
1257	1257	HIBCH	high_information_gene	8.819566326438146	0.1155865335209883	0.2427119892764686	0.6641095206910531	False	True	ENSG00000198130	HIBCH	5321.0	1
1258	1258	MARK1	high_information_gene	8.81947563536241	0.1214172419185488	0.2283150344319496	0.6699410609037328	False	True	ENSG00000116141	MARK1	3011.0	1
1259	1259	GALK2	high_information_gene	8.817862885132334	0.0779550074838594	0.1541405314696763	0.6718433280319331	False	True	ENSG00000156958	GALK2	25609.0	1
1260	1260	EFR3B	high_information_gene	8.81745254725376	0.1407524071219534	0.2067861126175444	0.6722175445161692	False	True	ENSG00000084710	EFR3B	3692.0	1
1261	1261	CASC4	high_information_gene	8.81718493650968	0.1614726448182651	0.2437659241371547	0.6713131880125986	False	True	ENSG00000166734	CASC4	25529.0	1
1262	1262	MYH10	high_information_gene	8.814362644406124	0.1889395259477693	0.2648753184827431	0.668568933794867	False	True	ENSG00000133026	MYH10	28386.0	1
1263	1263	CLIP1	high_information_gene	8.813105682098337	0.188057100730514	0.2605572552671162	0.6732466398478186	False	True	ENSG00000130779	CLIP1	22705.0	1
1264	1264	BMPR1A	high_information_gene	8.812938870083704	0.0921855103545338	0.1961751373696651	0.6689431502791031	False	True	ENSG00000107779	BMPR1A	18331.0	1
1265	1265	ZNF721	high_information_gene	8.812287541590964	0.0683041797913455	0.1254489455535204	0.6728724233635826	False	True	ENSG00000182903	ZNF721	7853.0	1
1266	1266	RPTOR	high_information_gene	8.80969057659466	0.105377208855528	0.2246723081173449	0.6707206785792248	False	True	ENSG00000141564	RPTOR	29946.0	1
1267	1267	KIAA0232	high_information_gene	8.806696518922399	0.1635502535576257	0.2545508497989338	0.6712196338915396	False	True	ENSG00000170871	KIAA0232	7971.0	1
1268	1268	MARCH1	high_information_gene	8.806467959273446	0.2444429551191832	0.450971564223516	0.6249727133813577	False	True	ENSG00000145416	MARCH1	9158.0	1
1269	1269	FRS2	high_information_gene	8.804916845528043	0.0767821638406719	0.166572869874858	0.6718121433249135	False	True	ENSG00000166225	FRS2	22101.0	1
1270	1270	CNOT4	high_information_gene	8.804704819949832	0.1057123070392958	0.2037470965629444	0.6723734680512676	False	True	ENSG00000080802	CNOT4	14329.0	1
1271	1271	SLC41A2	high_information_gene	8.804625618479873	0.0704934879252954	0.1419640024967	0.669629213833536	False	True	ENSG00000136052	SLC41A2	22411.0	1
1272	1272	NRN1	high_information_gene	8.801445624759273	0.0712195339901257	0.058345015297404	0.6585586428415505	False	True	ENSG00000124785	NRN1	11280.0	1
1273	1273	TMEM130	high_information_gene	8.800175715846771	0.1620311417912115	0.1408486733722845	0.6669785137368635	False	True	ENSG00000166448	TMEM130	13914.0	1
1274	1274	ACVR1C	high_information_gene	8.796791867103193	0.0656010544422849	0.0678713585527325	0.6603049864346524	False	True	ENSG00000123612	ACVR1C	5039.0	1
1275	1275	MAOB	high_information_gene	8.79602440350775	0.0673994146951723	0.0871491573637303	0.6653257242648205	False	True	ENSG00000069535	MAOB	35569.0	1
1276	1276	CYP7B1	high_information_gene	8.793210694477754	0.0652994660768938	0.1249475590663979	0.6461783141547385	False	True	ENSG00000172817	CYP7B1	15420.0	1
1277	1277	ATF7IP2	high_information_gene	8.793147453610574	0.0854053571029645	0.1575376807293638	0.6140580659244707	False	True	ENSG00000166669	ATF7IP2	26776.0	1
1278	1278	PHC2	high_information_gene	8.79305789885587	0.084388892612202	0.1309641969118685	0.6670096984438831	False	True	ENSG00000134686	PHC2	755.0	1
1279	1279	OPHN1	high_information_gene	8.791543484066494	0.1170497955901079	0.2708817239509255	0.6669473290298438	False	True	ENSG00000079482	OPHN1	35789.0	1
1280	1280	PHC3	high_information_gene	8.786675935436609	0.0965529566829747	0.1987229993144307	0.6706271244581657	False	True	ENSG00000173889	PHC3	7506.0	1
1281	1281	DIRC3	high_information_gene	8.785395808948365	0.079876237070795	0.1626129398643186	0.650201141360277	False	True	ENSG00000231672	DIRC3	5584.0	1
1282	1282	UBE3C	high_information_gene	8.78364156869835	0.1177646717154793	0.2375446387459198	0.6709077868213428	False	True	ENSG00000009335	UBE3C	14680.0	1
1283	1283	ARHGEF11	high_information_gene	8.782074182872115	0.1139892321783616	0.2180826571437342	0.6649203230735647	False	True	ENSG00000132694	ARHGEF11	2220.0	1
1284	1284	ZNF407	high_information_gene	8.778923944922536	0.1004289256752228	0.2287345619007664	0.6571241463186454	False	True	ENSG00000215421	ZNF407	30766.0	1
1285	1285	FAT4	high_information_gene	8.7741111227301	0.0601612939257869	0.0854301179793101	0.6467084541740731	False	True	ENSG00000196159	FAT4	8873.0	1
1286	1286	AUH	high_information_gene	8.76946862782539	0.0896834439157339	0.1881631859529924	0.6642030748121122	False	True	ENSG00000148090	AUH	16819.0	1
1287	1287	FAM66D	high_information_gene	8.766845931538612	0.0085003239282443	0.0153690306868994	0.6550659556553466	False	True	ENSG00000255052	FAM66D	14885.0	1
1288	1288	PUM2	high_information_gene	8.762654268170337	0.125427250184304	0.2479714312026113	0.6681011631895718	False	True	ENSG00000055917	PUM2	3638.0	1
1289	1289	PIBF1	high_information_gene	8.76244475081483	0.1130062775059759	0.2335540116035158	0.6608974958680264	False	True	ENSG00000083535	PIBF1	23346.0	1
1290	1290	SNX13	high_information_gene	8.762149163368985	0.105991555525769	0.1997973989296933	0.6650450619016435	False	True	ENSG00000071189	SNX13	13212.0	1
1291	1291	UNC13A	high_information_gene	8.761892984717187	0.1743515850144092	0.2179496362389874	0.6676333925842767	False	True	ENSG00000130477	UNC13A	31568.0	1
1292	1292	C3ORF67-AS1	high_information_gene	8.760138532243767	0.0006031767307821	0.0	0.647581625970624	False	True	ENSG00000242428	C3orf67-AS1	6639.0	1
1293	1293	PLCL2	high_information_gene	8.760004993243177	0.0151240980273886	2.046475457643074e-05	0.6623319923909314	False	True	ENSG00000154822	PLCL2	6136.0	1
1294	1294	DGKZ	high_information_gene	8.759169972779661	0.1108281393114849	0.1703588494714977	0.6691926279352606	False	True	ENSG00000149091	DGKZ	19590.0	1
1295	1295	SPPL3	high_information_gene	8.756090091707023	0.1161450304939347	0.2181645161620399	0.6666042972526273	False	True	ENSG00000157837	SPPL3	22664.0	1
1296	1296	SVOP	high_information_gene	8.754423029921814	0.1224001965909344	0.1687830633691125	0.6635481959646989	False	True	ENSG00000166111	SVOP	22463.0	1
1297	1297	USP33	high_information_gene	8.750075406597944	0.1346201103590018	0.2270257548936344	0.6668537749087847	False	True	ENSG00000077254	USP33	1343.0	1
1298	1298	VPS8	high_information_gene	8.743532466697475	0.1082032035386368	0.2231067543922479	0.6615835594224593	False	True	ENSG00000156931	VPS8	7654.0	1
1299	1299	TAF15	high_information_gene	8.742098146381439	0.0201394008444474	0.0	0.6658870489911747	False	True	ENSG00000270647	TAF15	28894.0	1
1300	1300	WAC	high_information_gene	8.74086983480761	0.1160333310993454	0.2100297762179087	0.6656999407490567	False	True	ENSG00000095787	WAC	17816.0	1
1301	1301	ZNF706	high_information_gene	8.739053407264988	0.0929227263588231	0.1216731983341689	0.6614588205943805	False	True	ENSG00000120963	ZNF706	15758.0	1
1302	1302	NCOA7	high_information_gene	8.736459346694044	0.1759153765386591	0.2400106416723797	0.6625814700470889	False	True	ENSG00000111912	NCOA7	12546.0	1
1303	1303	PHF20L1	high_information_gene	8.735881788830907	0.1303531934856913	0.2170901165467773	0.6637353042068169	False	True	ENSG00000129292	PHF20L1	16001.0	1
1304	1304	ARHGEF4	high_information_gene	8.735234998601854	0.0889238880325268	0.1785754484339346	0.6646708454174073	False	True	ENSG00000136002	ARHGEF4	4879.0	1
1305	1305	PGM2L1	high_information_gene	8.73503211206863	0.2109443066818578	0.1568009495646123	0.6507936507936508	False	True	ENSG00000165434	PGM2L1	20267.0	1
1306	1306	FHL1	high_information_gene	8.733490220906683	0.0730178942430132	0.1013619294170614	0.6635793806717186	False	True	ENSG00000022267	FHL1	36234.0	1
1307	1307	NSD1	high_information_gene	8.732801933532333	0.1551392891450528	0.2753123433167228	0.6629245018243054	False	True	ENSG00000165671	NSD1	11076.0	1
1308	1308	SEMA3C	high_information_gene	8.732776074297645	0.0497062305922301	0.0652314052123729	0.6492967848567063	False	True	ENSG00000075223	SEMA3C	13794.0	1
1309	1309	SARAF	high_information_gene	8.732030154099506	0.1932846323972924	0.1253466217806383	0.6513237908129853	False	True	ENSG00000133872	SARAF	15105.0	1
1310	1310	SNAPC3	high_information_gene	8.730712972117894	0.0770502423876862	0.1252238332531797	0.6612405276452428	False	True	ENSG00000164975	SNAPC3	16315.0	1
1311	1311	SLC39A10	high_information_gene	8.730357716830703	0.1247123740589326	0.1594306705276837	0.6556584650887205	False	True	ENSG00000196950	SLC39A10	5358.0	1
1312	1312	KCNAB2	high_information_gene	8.728863613399666	0.1019927171994727	0.1344022756807089	0.6629556865313251	False	True	ENSG00000069424	KCNAB2	169.0	1
1313	1313	UHRF1BP1L	high_information_gene	8.727407503271092	0.1105153810066349	0.1578958139344514	0.6632987183085415	False	True	ENSG00000111647	UHRF1BP1L	22349.0	1
1314	1314	ZNF536	high_information_gene	8.72708831133104	0.116413109040949	0.2411362031740834	0.652508809679733	False	True	ENSG00000198597	ZNF536	31766.0	1
1315	1315	NRG2	high_information_gene	8.725297231438761	0.0939280209101266	0.1979044091313735	0.6554401721395827	False	True	ENSG00000158458	NRG2	10589.0	1
1316	1316	MAGI3	high_information_gene	8.72512410850891	0.1118222639233295	0.1982216128273081	0.6505129884304737	False	True	ENSG00000081026	MAGI3	1714.0	1
1317	1317	IQSEC1	high_information_gene	8.724451134566873	0.1044277640015191	0.2039824412405734	0.6637041194997974	False	True	ENSG00000144711	IQSEC1	6080.0	1
