analysis_region	sampling_group	neuron_id	neuron_name	archive	species	strain	brain_region	cell_type	age_classification	age_scale	min_age	max_age	gender	experiment_condition	protocol	domain	attributes	physical_integrity	reconstruction_software	slicing_thickness	reference_pmid	reference_doi	measurements_url	neuron_name_morph	surface	volume	n_stems	n_bifs	n_branch	width	height	depth	diameter	eucDistance	pathDistance	branch_Order	contraction	fragmentation	partition_asymmetry	pk_classic	bif_ampl_local	fractal_Dim	soma_Surface	bif_ampl_remote	length	is_control_like	dendrites_present	moderate_or_complete_dendrites	has_core_morphometry	analysis_inclusion	compact_branch_index
dentate_gyrus	DG_rat_sample	259439	113_3_a	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259439	113_3_a	39.4173	0.59126	3.0	1.0	5.0	37.8162	104.219	0.0	0.06	90.6215	150.545	1.0	0.789697	88.0	0.0	2.0	94.7208	1.07098	646.597	71.9987	209.116	True	True	True	True	True	0.023910174257349984
dentate_gyrus	DG_rat_sample	259440	Rodrigues_49	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259440	Rodrigues_49	130.247	1.62809	6.0	11.0	28.0	214.763	148.453	0.0	0.05	243.468	288.011	7.0	0.935829	349.0	0.383117	2.0	72.4889	1.0136	403.796	72.253	829.179	True	True	True	True	True	0.033768341938230466
dentate_gyrus	DG_rat_sample	259441	325	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259441	325	27.7116	0.207837	3.0	2.0	7.0	165.213	106.221	0.0	0.03	175.239	210.013	1.0	0.961249	186.0	0.0	2.0	60.0936	1.01169	288.948	84.4696	294.029	True	True	True	True	True	0.023807175482690485
dentate_gyrus	DG_rat_sample	259442	Rodrigues_58	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259442	Rodrigues_58	66.2527	0.993791	3.0	3.0	9.0	138.397	126.09	0.0	0.06	155.345	189.173	2.0	0.913453	156.0	0.333333	2.0	89.8195	1.01692	292.837	86.3342	351.482	True	True	True	True	True	0.025605863173647582
dentate_gyrus	DG_rat_sample	259443	19_68_a	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259443	19_68_a	20.7465	0.207465	2.0	4.0	10.0	58.6974	95.0049	0.0	0.04	86.3145	103.866	3.0	0.975692	79.0	0.5	2.0	59.1658	1.00551	280.21	61.0301	165.095	False	True	True	True	True	0.060571186286683426
dentate_gyrus	DG_rat_sample	259444	118_2	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259444	118_2	10.2791	0.102791	2.0	1.0	4.0	14.2803	64.9998	0.0	0.04	49.7297	53.4939	1.0	0.978359	40.0	0.0	2.0	104.083	1.00593	300.879	110.745	81.7982	False	True	True	True	True	0.04890083155864066
dentate_gyrus	DG_rat_sample	259445	50_7	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	CGS21680 incubation	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259445	50_7	53.2523	0.532523	3.0	11.0	25.0	116.03	94.6623	0.0	0.04	133.302	160.326	6.0	0.944085	257.0	0.5	2.0	74.7026	1.01952	469.479	55.7749	423.768	False	True	True	True	True	0.05899454418455382
dentate_gyrus	DG_rat_sample	259446	47_a	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259446	47_a	27.438	0.205785	3.0	1.0	5.0	103.65	115.322	0.0	0.03	136.976	187.871	1.0	0.831389	202.0	0.0	2.0	95.8345	1.03181	309.671	83.0174	291.126	True	True	True	True	True	0.017174694118697747
dentate_gyrus	DG_rat_sample	259447	226_1	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	CGS21680 incubation	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259447	226_1	79.8531	1.1978	3.0	1.0	5.0	223.505	162.312	0.0	0.06	241.515	268.866	1.0	0.935423	152.0	0.0	2.0	102.843	1.0158	632.511	76.5887	423.634	False	True	True	True	True	0.011802640958940971
dentate_gyrus	DG_rat_sample	259448	515	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259448	515	37.1168	0.649544	2.0	0.0	2.0	36.942	102.019	0.0	0.07	92.6698	148.643	0.0	0.809859	67.0	0.0	0.0	0.0	1.04148	201.719	0.0	168.781	False	True	True	True	True	0.011849675022662503
dentate_gyrus	DG_rat_sample	259449	205_3	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259449	205_3	15.6757	0.156757	2.0	1.0	4.0	70.4019	67.2867	0.0	0.04	70.9895	75.0772	1.0	0.972768	55.0	0.0	2.0	81.3842	1.01101	296.912	81.4305	124.743	True	True	True	True	True	0.03206592754703671
dentate_gyrus	DG_rat_sample	259450	219_2_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259450	219_2_b	28.5394	0.285394	3.0	3.0	9.0	120.054	92.1204	0.0	0.04	131.085	143.204	2.0	0.961204	123.0	0.333333	2.0	82.8917	1.01406	377.42	93.3184	227.109	True	True	True	True	True	0.03962854840627188
dentate_gyrus	DG_rat_sample	259451	202_2_a	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259451	202_2_a	40.4701	0.607051	2.0	1.0	4.0	172.889	35.8276	0.0	0.06	172.994	182.413	1.0	0.96805	87.0	0.0	2.0	84.1725	1.00638	320.345	60.2242	214.7	True	True	True	True	True	0.018630647414997672
dentate_gyrus	DG_rat_sample	259452	206_2_a	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259452	206_2_a	7.34843	0.0918553	2.0	0.0	2.0	5.20597	44.1203	0.0	0.05	23.4927	23.7267	0.0	0.976239	17.0	0.0	0.0	0.0	1.00624	267.757	0.0	46.7815	False	True	True	True	True	0.042751942541389226
dentate_gyrus	DG_rat_sample	259453	52_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259453	52_b	32.2188	0.322188	3.0	1.0	5.0	122.421	143.411	0.0	0.04	146.058	158.09	1.0	0.955867	125.0	0.0	2.0	45.901	1.00712	317.483	83.1384	256.389	True	True	True	True	True	0.019501616684023105
dentate_gyrus	DG_rat_sample	259454	54_5_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	CGS21680 incubation	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259454	54_5_b	29.5089	0.516406	3.0	1.0	5.0	67.7849	56.9629	0.0	0.07	65.526	78.2104	1.0	0.956363	54.0	0.0	2.0	59.5345	1.01632	174.19	46.5206	134.185	False	True	True	True	True	0.03726198904497522
dentate_gyrus	DG_rat_sample	259455	111_2_c	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	CGS21680 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259455	111_2_c	20.3291	0.304936	2.0	2.0	6.0	11.1493	82.5002	0.0	0.06	43.6406	47.5946	1.0	0.974208	34.0	0.0	2.0	49.798	1.00709	190.284	44.5708	107.849	False	True	True	True	True	0.05563333920574136
dentate_gyrus	DG_rat_sample	259456	218_a	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259456	218_a	3.25299	0.0243974	2.0	1.0	4.0	7.87054	21.5296	0.0	0.03	12.6053	20.8437	1.0	0.897495	31.0	0.0	2.0	81.4509	1.04281	247.767	35.8454	34.5152	True	True	True	True	True	0.11589096977563508
dentate_gyrus	DG_rat_sample	259457	65_4_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	CGS21680 incubation	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259457	65_4_b	75.8858	1.13829	3.0	2.0	7.0	243.686	107.268	0.0	0.06	256.955	280.146	2.0	0.966268	135.0	0.5	2.0	99.3886	1.00765	460.131	75.909	402.587	False	True	True	True	True	0.017387546045947833
dentate_gyrus	DG_rat_sample	259458	204_1	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259458	204_1	6.48722	0.0648722	3.0	1.0	5.0	15.0231	28.9571	0.0	0.04	18.2895	18.471	1.0	0.983757	27.0	0.0	2.0	68.0405	1.0057	216.152	85.332	51.6237	False	True	True	True	True	0.09685473919924376
dentate_gyrus	DG_rat_sample	259459	209_1_a	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259459	209_1_a	22.512	0.337681	2.0	0.0	2.0	51.5623	98.4396	0.0	0.06	102.395	104.564	0.0	0.981031	44.0	0.0	0.0	0.0	1.00468	365.569	0.0	119.43	False	True	True	True	True	0.01674621116972285
dentate_gyrus	DG_rat_sample	259460	218_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259460	218_b	17.8136	0.356271	2.0	1.0	4.0	36.5175	33.2178	0.0	0.08	30.3915	35.7989	1.0	0.964129	35.0	0.0	2.0	67.7381	1.01032	211.971	126.667	70.8779	True	True	True	True	True	0.05643508061045827
dentate_gyrus	DG_rat_sample	259461	1116_c	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259461	1116_c	72.2622	1.08393	3.0	7.0	17.0	49.8948	171.68	0.0	0.06	151.159	171.503	5.0	0.944725	181.0	0.714286	2.0	71.6279	1.02043	345.525	59.0248	383.363	True	True	True	True	True	0.0443443942164476
dentate_gyrus	DG_rat_sample	259462	1119	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259462	1119	20.7651	0.259564	3.0	6.0	15.0	35.8214	50.8697	0.0	0.05	28.6158	34.8903	3.0	0.99278	53.0	0.222222	2.0	69.3453	1.00596	202.502	74.0162	132.195	True	True	True	True	True	0.11346873936230568
dentate_gyrus	DG_rat_sample	259463	218_2	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259463	218_2	9.78647	0.0978647	2.0	0.0	2.0	5.85905	70.7105	0.0	0.04	37.8556	41.0531	0.0	0.945467	35.0	0.0	0.0	0.0	1.01687	249.598	0.0	77.8783	False	True	True	True	True	0.02568109473370631
dentate_gyrus	DG_rat_sample	259464	06_6_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259464	06_6_b	5.84118	0.0730148	2.0	0.0	2.0	7.81402	31.8796	0.0	0.05	18.7396	18.9286	0.0	0.972601	20.0	0.0	0.0	0.0	1.00578	261.009	0.0	37.1861	False	True	True	True	True	0.05378353739703814
dentate_gyrus	DG_rat_sample	259465	338	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259465	338	55.764	0.55764	3.0	6.0	15.0	88.2044	156.224	0.0	0.04	126.933	186.097	3.0	0.936768	230.0	0.222222	2.0	73.3714	1.01548	290.963	54.7211	443.756	True	True	True	True	True	0.03380235985541604
dentate_gyrus	DG_rat_sample	259466	112_1	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	CGS21680 incubation	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259466	112_1	39.3856	0.49232	3.0	3.0	9.0	93.0587	81.6864	0.0	0.05	87.7172	128.028	3.0	0.954482	133.0	0.666667	2.0	91.1218	1.01646	333.16	78.2703	250.736	False	True	True	True	True	0.03589432710101462
dentate_gyrus	DG_rat_sample	259467	209_2_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259467	209_2_b	20.7452	0.466768	2.0	0.0	2.0	16.7717	62.9598	0.0	0.09	40.4526	44.0898	0.0	0.943594	28.0	0.0	0.0	0.0	1.01008	275.27	0.0	73.3712	True	True	True	True	True	0.027258651896111825
dentate_gyrus	DG_rat_sample	259468	548	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259468	548	33.3848	0.41731	5.0	4.0	13.0	83.2467	82.2526	0.0	0.05	96.2865	105.302	3.0	0.975397	86.0	0.5	2.0	71.9003	1.01234	251.384	75.5055	212.534	False	True	True	True	True	0.061166683918808286
dentate_gyrus	DG_rat_sample	259469	413	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	No Dendrites, Soma, Axon	No Diameter, 2D, Angles	Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259469	413	34.6479	0.433099	1.0	4.0	9.0	106.429	45.1179	0.0	0.05	91.2596	123.233	3.0	0.967227	90.0	0.25	2.0	49.8096	1.00815	373.159	57.3494	220.576	False	True	True	True	True	0.04080226316553025
dentate_gyrus	DG_rat_sample	259470	17_73_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259470	17_73_b	5.30435	0.0530435	2.0	2.0	6.0	8.58579	24.5318	0.0	0.04	18.2267	19.4593	2.0	0.991582	23.0	0.5	2.0	54.7136	1.00644	213.172	62.6626	42.2107	True	True	True	True	True	0.1421440535219743
dentate_gyrus	DG_rat_sample	259471	14_105_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259471	14_105_b	3.52849	0.0264637	2.0	1.0	4.0	8.09256	30.5499	0.0	0.03	22.4228	24.9571	1.0	0.976878	23.0	0.0	2.0	59.0213	1.00938	163.262	59.0213	37.4385	False	True	True	True	True	0.10684188736194025
dentate_gyrus	DG_rat_sample	259472	03_c	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	CGS21680 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259472	03_c	9.31891	0.116486	3.0	0.0	3.0	14.5863	43.8599	0.0	0.05	26.108	26.9176	0.0	0.970492	24.0	0.0	0.0	0.0	1.00737	249.275	0.0	59.326	False	True	True	True	True	0.05056804773623706
dentate_gyrus	DG_rat_sample	259473	303_a	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	CGS21680 incubation	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259473	303_a	89.5998	1.344	3.0	9.0	21.0	185.968	164.254	0.0	0.06	213.158	238.547	5.0	0.968035	194.0	0.444444	2.0	87.7482	1.00773	510.083	77.6726	475.342	False	True	True	True	True	0.04417871763908933
dentate_gyrus	DG_rat_sample	259474	525_e	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259474	525_e	12.9221	0.193831	2.0	0.0	2.0	4.86404	67.4293	0.0	0.06	48.7187	48.8954	0.0	0.990694	14.0	0.0	0.0	0.0	1.00178	153.4	0.0	68.5536	False	True	True	True	True	0.029174251972179432
dentate_gyrus	DG_rat_sample	259475	103_4_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	CGS21680 incubation	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259475	103_4_b	48.3775	0.846607	3.0	1.0	5.0	44.6164	52.6276	0.0	0.07	46.5815	133.593	1.0	0.796494	85.0	0.0	2.0	78.6462	1.06095	284.211	65.3722	219.986	False	True	True	True	True	0.022728719100306383
dentate_gyrus	DG_rat_sample	259476	115_3_b	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259476	115_3_b	12.0658	0.120658	5.0	1.0	7.0	27.3581	30.5681	0.0	0.04	18.9465	19.9602	1.0	0.953919	62.0	0.0	2.0	41.2103	1.01132	194.945	64.1566	96.017	True	True	True	True	True	0.07290375662643074
dentate_gyrus	DG_rat_sample	259477	09_f	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	CGS21680 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259477	09_f	11.1312	0.222624	2.0	0.0	2.0	7.54976	36.2705	0.0	0.08	23.8272	30.9081	0.0	0.875098	15.0	0.0	0.0	0.0	1.04622	272.282	0.0	44.2896	False	True	True	True	True	0.04515732813120913
dentate_gyrus	DG_rat_sample	259478	105_2	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259478	105_2	5.98141	0.0598141	2.0	1.0	4.0	7.44416	37.0913	0.0	0.04	20.3244	21.2379	1.0	0.98683	19.0	0.0	2.0	60.4976	1.00931	188.099	61.0355	47.5985	False	True	True	True	True	0.08403626164690063
dentate_gyrus	DG_rat_sample	259479	430	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259479	430	9.03904	0.112988	4.0	0.0	4.0	17.8281	26.8189	0.0	0.05	16.7684	17.2286	0.0	0.982212	29.0	0.0	0.0	0.0	1.00502	258.379	0.0	57.5443	False	True	True	True	True	0.06951166318818719
dentate_gyrus	DG_rat_sample	259480	108_1	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	SCH58261 incubation	culture	Dendrites, Soma, No Axon	No Diameter, 2D, Angles	Dendrites Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259480	108_1	19.5323	0.244153	5.0	2.0	9.0	20.9176	42.44	0.0	0.05	26.2823	27.0704	1.0	0.970616	64.0	0.0	2.0	77.5489	1.01073	296.821	66.9596	124.346	False	True	True	True	True	0.07237868528139224
dentate_gyrus	DG_rat_sample	259481	108_2	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259481	108_2	40.4578	0.303433	5.0	5.0	15.0	187.831	119.489	0.0	0.03	193.268	217.138	5.0	0.958511	287.0	0.8	2.0	66.3301	1.01405	356.256	50.4163	429.27	True	True	True	True	True	0.034943042840170524
dentate_gyrus	DG_rat_sample	259482	103_6_a	Rodrigues	rat	Wistar	hippocampus;dentate gyrus;granule layer	principal cell;granule	embryonic	Day	18.0	18.0	Not reported	Control	culture	Dendrites, Soma, Axon	No Diameter, 2D, Angles	Dendrites & Axon Complete	Neurolucida	Not applicable	36038626	10.1038/s41598-022-18884-4	http://neuromorpho.org/api/morphometry/id/259482	103_6_a	75.064	1.31362	3.0	9.0	21.0	128.093	134.352	0.0	0.07	152.459	192.918	4.0	0.979981	124.0	0.466667	2.0	64.4148	1.01136	517.287	58.9426	341.337	True	True	True	True	True	0.06152277661079813
