source_layer	expression_scale	broad_class	panel	gene	gene_key	candidate_role	notes	n_cells	detection_fraction	mean_value_all_cells	mean_log1p_value_all_cells	present_in_matrix
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	axon_guidance_synapse	Nrp2	NRP2	shared_structural_executor	semaphorin receptor component	10533	0.121523	0.171433	0.171433	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	axon_guidance_synapse	Nrp2	NRP2	shared_structural_executor	semaphorin receptor component	67423	0.359477	0.394764	0.394764	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	axon_guidance_synapse	Nrp2	NRP2	shared_structural_executor	semaphorin receptor component	3304	0.164346	0.290676	0.290676	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	axon_guidance_synapse	Nrp2	NRP2	shared_structural_executor	semaphorin receptor component	37763	0.0658316	0.144597	0.144597	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	axon_guidance_synapse	Nrp2	NRP2	shared_structural_executor	semaphorin receptor component	36805	0.0599103	0.136083	0.136083	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	axon_guidance_synapse	Plxna2	PLXNA2	shared_structural_executor	plexin guidance receptor	32081	0.522303	1.60104	0.645468	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Plxna2	PLXNA2	shared_structural_executor	plexin guidance receptor	32875	0.563316	1.64167	0.67303	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	axon_guidance_synapse	Plxna2	PLXNA2	shared_structural_executor	plexin guidance receptor	29474	0.170761	0.405883	0.184841	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Plxna2	PLXNA2	shared_structural_executor	plexin guidance receptor	56808	0.662653	2.07576	0.837022	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	axon_guidance_synapse	Plxna2	PLXNA2	shared_structural_executor	plexin guidance receptor	511	0.154599	0.234834	0.132706	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	axon_guidance_synapse	Plxna2	PLXNA2	shared_structural_executor	plexin guidance receptor	10533	0.377765	0.565355	0.565355	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	axon_guidance_synapse	Plxna2	PLXNA2	shared_structural_executor	plexin guidance receptor	67423	0.493481	0.609098	0.609098	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	axon_guidance_synapse	Plxna2	PLXNA2	shared_structural_executor	plexin guidance receptor	3304	0.255751	0.448833	0.448833	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	axon_guidance_synapse	Plxna2	PLXNA2	shared_structural_executor	plexin guidance receptor	37763	0.120462	0.267107	0.267107	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	axon_guidance_synapse	Plxna2	PLXNA2	shared_structural_executor	plexin guidance receptor	36805	0.171553	0.385964	0.385964	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	axon_guidance_synapse	Plxna4	PLXNA4	shared_structural_executor	plexin guidance receptor	32081	0.678127	6.94981	1.36871	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Plxna4	PLXNA4	shared_structural_executor	plexin guidance receptor	32875	0.665004	9.33056	1.56227	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	axon_guidance_synapse	Plxna4	PLXNA4	shared_structural_executor	plexin guidance receptor	29474	0.212425	1.55588	0.354697	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Plxna4	PLXNA4	shared_structural_executor	plexin guidance receptor	56808	0.925187	13.1952	2.1544	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	axon_guidance_synapse	Plxna4	PLXNA4	shared_structural_executor	plexin guidance receptor	511	0.483366	1.37573	0.53925	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	axon_guidance_synapse	Plxna4	PLXNA4	shared_structural_executor	plexin guidance receptor	10533	0.586822	1.16768	1.16768	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	axon_guidance_synapse	Plxna4	PLXNA4	shared_structural_executor	plexin guidance receptor	67423	0.82681	1.92274	1.92274	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	axon_guidance_synapse	Plxna4	PLXNA4	shared_structural_executor	plexin guidance receptor	3304	0.598668	1.54273	1.54273	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	axon_guidance_synapse	Plxna4	PLXNA4	shared_structural_executor	plexin guidance receptor	37763	0.0817467	0.19666	0.19666	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	axon_guidance_synapse	Plxna4	PLXNA4	shared_structural_executor	plexin guidance receptor	36805	0.394104	1.0615	1.0615	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	axon_guidance_synapse	Robo1	ROBO1	shared_structural_executor	axon guidance receptor	32081	0.841277	15.1721	1.82063	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Robo1	ROBO1	shared_structural_executor	axon guidance receptor	32875	0.792608	7.97685	1.45068	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	axon_guidance_synapse	Robo1	ROBO1	shared_structural_executor	axon guidance receptor	29474	0.715241	3.92305	1.02963	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Robo1	ROBO1	shared_structural_executor	axon guidance receptor	56808	0.687878	3.93747	1.086	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	axon_guidance_synapse	Robo1	ROBO1	shared_structural_executor	axon guidance receptor	511	0.258317	0.520548	0.244567	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	axon_guidance_synapse	Robo1	ROBO1	shared_structural_executor	axon guidance receptor	10533	0.602013	1.41041	1.41041	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	axon_guidance_synapse	Robo1	ROBO1	shared_structural_executor	axon guidance receptor	67423	0.66728	1.20761	1.20761	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	axon_guidance_synapse	Robo1	ROBO1	shared_structural_executor	axon guidance receptor	3304	0.400121	0.958133	0.958133	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	axon_guidance_synapse	Robo1	ROBO1	shared_structural_executor	axon guidance receptor	37763	0.250192	0.630766	0.630766	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	axon_guidance_synapse	Robo1	ROBO1	shared_structural_executor	axon guidance receptor	36805	0.345578	0.947324	0.947324	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	axon_guidance_synapse	Robo2	ROBO2	shared_structural_executor	axon guidance receptor	32081	0.749447	36.3919	2.12532	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Robo2	ROBO2	shared_structural_executor	axon guidance receptor	32875	0.692015	14.4231	1.53153	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	axon_guidance_synapse	Robo2	ROBO2	shared_structural_executor	axon guidance receptor	29474	0.243876	5.84227	0.515566	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Robo2	ROBO2	shared_structural_executor	axon guidance receptor	56808	0.808337	6.39053	1.49835	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	axon_guidance_synapse	Robo2	ROBO2	shared_structural_executor	axon guidance receptor	511	0.332681	0.694716	0.326663	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	axon_guidance_synapse	Robo2	ROBO2	shared_structural_executor	axon guidance receptor	10533	0.722871	2.26341	2.26341	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	axon_guidance_synapse	Robo2	ROBO2	shared_structural_executor	axon guidance receptor	67423	0.767616	1.65597	1.65597	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	axon_guidance_synapse	Robo2	ROBO2	shared_structural_executor	axon guidance receptor	3304	0.491223	1.38132	1.38132	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	axon_guidance_synapse	Robo2	ROBO2	shared_structural_executor	axon guidance receptor	37763	0.170749	0.451231	0.451231	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	axon_guidance_synapse	Robo2	ROBO2	shared_structural_executor	axon guidance receptor	36805	0.450781	1.43573	1.43573	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	axon_guidance_synapse	Sema3a	SEMA3A	shared_structural_executor	axon/dendrite guidance ligand	32081	0.0820735	0.270378	0.0993027	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Sema3a	SEMA3A	shared_structural_executor	axon/dendrite guidance ligand	32875	0.109597	0.25743	0.114243	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	axon_guidance_synapse	Sema3a	SEMA3A	shared_structural_executor	axon/dendrite guidance ligand	29474	0.0331479	0.0645993	0.0315819	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Sema3a	SEMA3A	shared_structural_executor	axon/dendrite guidance ligand	56808	0.0348014	0.0370898	0.024988	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	axon_guidance_synapse	Sema3a	SEMA3A	shared_structural_executor	axon/dendrite guidance ligand	511	0.0195695	0.0489237	0.0177525	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	axon_guidance_synapse	Sema3a	SEMA3A	shared_structural_executor	axon/dendrite guidance ligand	10533	0.0646539	0.084555	0.084555	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	axon_guidance_synapse	Sema3a	SEMA3A	shared_structural_executor	axon/dendrite guidance ligand	67423	0.0531124	0.052423	0.052423	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	axon_guidance_synapse	Sema3a	SEMA3A	shared_structural_executor	axon/dendrite guidance ligand	3304	0.0329903	0.0509203	0.0509203	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	axon_guidance_synapse	Sema3a	SEMA3A	shared_structural_executor	axon/dendrite guidance ligand	37763	0.0291026	0.0614202	0.0614202	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	axon_guidance_synapse	Sema3a	SEMA3A	shared_structural_executor	axon/dendrite guidance ligand	36805	0.0238555	0.0507972	0.0507972	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	axon_guidance_synapse	Sema3f	SEMA3F	shared_structural_executor	axon guidance ligand	32081	0.00448864	0.00473801	0.00320304	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Sema3f	SEMA3F	shared_structural_executor	axon guidance ligand	32875	0.00438023	0.00492776	0.00323272	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	axon_guidance_synapse	Sema3f	SEMA3F	shared_structural_executor	axon guidance ligand	29474	0.00169641	0.0017982	0.00121314	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Sema3f	SEMA3F	shared_structural_executor	axon guidance ligand	56808	0.00251725	0.00251725	0.00174483	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	axon_guidance_synapse	Sema3f	SEMA3F	shared_structural_executor	axon guidance ligand	511	0.00195695	0.00195695	0.00135645	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	axon_guidance_synapse	Sema3f	SEMA3F	shared_structural_executor	axon guidance ligand	10533	0.00360771	0.00421204	0.00421204	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	axon_guidance_synapse	Sema3f	SEMA3F	shared_structural_executor	axon guidance ligand	67423	0.00235825	0.00203515	0.00203515	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	axon_guidance_synapse	Sema3f	SEMA3F	shared_structural_executor	axon guidance ligand	3304	0.00151332	0.0017208	0.0017208	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	axon_guidance_synapse	Sema3f	SEMA3F	shared_structural_executor	axon guidance ligand	37763	0.00201255	0.00359891	0.00359891	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	axon_guidance_synapse	Sema3f	SEMA3F	shared_structural_executor	axon guidance ligand	36805	0.000652085	0.00135435	0.00135435	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	axon_guidance_synapse	Slit2	SLIT2	shared_structural_executor	axon guidance ligand	32081	0.59836	5.80774	1.12353	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Slit2	SLIT2	shared_structural_executor	axon guidance ligand	32875	0.539529	3.46777	0.887535	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	axon_guidance_synapse	Slit2	SLIT2	shared_structural_executor	axon guidance ligand	29474	0.269933	1.33569	0.380287	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	axon_guidance_synapse	Slit2	SLIT2	shared_structural_executor	axon guidance ligand	56808	0.737555	5.31173	1.29228	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	axon_guidance_synapse	Slit2	SLIT2	shared_structural_executor	axon guidance ligand	511	0.250489	0.547945	0.248113	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	axon_guidance_synapse	Slit2	SLIT2	shared_structural_executor	axon guidance ligand	10533	0.433495	0.798403	0.798403	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	axon_guidance_synapse	Slit2	SLIT2	shared_structural_executor	axon guidance ligand	67423	0.494712	0.716264	0.716264	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	axon_guidance_synapse	Slit2	SLIT2	shared_structural_executor	axon guidance ligand	3304	0.243039	0.469537	0.469537	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	axon_guidance_synapse	Slit2	SLIT2	shared_structural_executor	axon guidance ligand	37763	0.0777216	0.18402	0.18402	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	axon_guidance_synapse	Slit2	SLIT2	shared_structural_executor	axon guidance ligand	36805	0.181877	0.43225	0.43225	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Cdk5r1	CDK5R1	shared_structural_executor	neuronal migration and neurite outgrowth	32081	0.259281	0.393753	0.224255	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Cdk5r1	CDK5R1	shared_structural_executor	neuronal migration and neurite outgrowth	32875	0.284928	0.51054	0.264216	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	morphogenesis_cytoskeleton	Cdk5r1	CDK5R1	shared_structural_executor	neuronal migration and neurite outgrowth	29474	0.0852955	0.109283	0.0677745	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Cdk5r1	CDK5R1	shared_structural_executor	neuronal migration and neurite outgrowth	56808	0.499331	1.14244	0.537444	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	morphogenesis_cytoskeleton	Cdk5r1	CDK5R1	shared_structural_executor	neuronal migration and neurite outgrowth	511	0.207436	0.240705	0.156582	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Cdk5r1	CDK5R1	shared_structural_executor	neuronal migration and neurite outgrowth	10533	0.226621	0.335574	0.335574	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	morphogenesis_cytoskeleton	Cdk5r1	CDK5R1	shared_structural_executor	neuronal migration and neurite outgrowth	67423	0.345921	0.394933	0.394933	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	morphogenesis_cytoskeleton	Cdk5r1	CDK5R1	shared_structural_executor	neuronal migration and neurite outgrowth	3304	0.177058	0.332856	0.332856	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	morphogenesis_cytoskeleton	Cdk5r1	CDK5R1	shared_structural_executor	neuronal migration and neurite outgrowth	37763	0.0279374	0.0629548	0.0629548	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	morphogenesis_cytoskeleton	Cdk5r1	CDK5R1	shared_structural_executor	neuronal migration and neurite outgrowth	36805	0.0750442	0.169159	0.169159	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Cfl1	CFL1	shared_structural_executor	actin dynamics	32081	0.358592	0.649668	0.336981	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Cfl1	CFL1	shared_structural_executor	actin dynamics	32875	0.364289	0.725232	0.351962	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	morphogenesis_cytoskeleton	Cfl1	CFL1	shared_structural_executor	actin dynamics	29474	0.194714	0.256022	0.156528	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Cfl1	CFL1	shared_structural_executor	actin dynamics	56808	0.3844	0.655894	0.35618	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	morphogenesis_cytoskeleton	Cfl1	CFL1	shared_structural_executor	actin dynamics	511	0.270059	0.318982	0.206797	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Cfl1	CFL1	shared_structural_executor	actin dynamics	10533	0.189595	0.302222	0.302222	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	morphogenesis_cytoskeleton	Cfl1	CFL1	shared_structural_executor	actin dynamics	67423	0.295967	0.349979	0.349979	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	morphogenesis_cytoskeleton	Cfl1	CFL1	shared_structural_executor	actin dynamics	3304	0.173426	0.348069	0.348069	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	morphogenesis_cytoskeleton	Cfl1	CFL1	shared_structural_executor	actin dynamics	37763	0.0733257	0.174114	0.174114	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	morphogenesis_cytoskeleton	Cfl1	CFL1	shared_structural_executor	actin dynamics	36805	0.0737672	0.180643	0.180643	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Cntn2	CNTN2	shared_structural_executor	axonal adhesion/guidance	32081	0.257193	0.417849	0.233687	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Cntn2	CNTN2	shared_structural_executor	axonal adhesion/guidance	32875	0.214449	0.389627	0.202794	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	morphogenesis_cytoskeleton	Cntn2	CNTN2	shared_structural_executor	axonal adhesion/guidance	29474	0.36371	0.609792	0.336971	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Cntn2	CNTN2	shared_structural_executor	axonal adhesion/guidance	56808	0.0675609	0.0738628	0.0492953	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	morphogenesis_cytoskeleton	Cntn2	CNTN2	shared_structural_executor	axonal adhesion/guidance	511	0.035225	0.037182	0.0252096	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Cntn2	CNTN2	shared_structural_executor	axonal adhesion/guidance	10533	0.0892433	0.126314	0.126314	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	morphogenesis_cytoskeleton	Cntn2	CNTN2	shared_structural_executor	axonal adhesion/guidance	67423	0.0652893	0.0663377	0.0663377	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	morphogenesis_cytoskeleton	Cntn2	CNTN2	shared_structural_executor	axonal adhesion/guidance	3304	0.0429782	0.0732561	0.0732561	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	morphogenesis_cytoskeleton	Cntn2	CNTN2	shared_structural_executor	axonal adhesion/guidance	37763	0.164526	0.42874	0.42874	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	morphogenesis_cytoskeleton	Cntn2	CNTN2	shared_structural_executor	axonal adhesion/guidance	36805	0.0455645	0.11413	0.11413	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Dpysl2	DPYSL2	shared_structural_executor	axon guidance/cytoskeleton	32081	0.860447	3.89498	1.27656	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Dpysl2	DPYSL2	shared_structural_executor	axon guidance/cytoskeleton	32875	0.866433	4.1099	1.28696	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	morphogenesis_cytoskeleton	Dpysl2	DPYSL2	shared_structural_executor	axon guidance/cytoskeleton	29474	0.702585	1.81224	0.806974	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Dpysl2	DPYSL2	shared_structural_executor	axon guidance/cytoskeleton	56808	0.776827	3.17429	1.10503	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	morphogenesis_cytoskeleton	Dpysl2	DPYSL2	shared_structural_executor	axon guidance/cytoskeleton	511	0.430528	0.667319	0.381305	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Dpysl2	DPYSL2	shared_structural_executor	axon guidance/cytoskeleton	10533	0.613216	1.13573	1.13573	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	morphogenesis_cytoskeleton	Dpysl2	DPYSL2	shared_structural_executor	axon guidance/cytoskeleton	67423	0.662578	0.981755	0.981755	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	morphogenesis_cytoskeleton	Dpysl2	DPYSL2	shared_structural_executor	axon guidance/cytoskeleton	3304	0.466102	0.960257	0.960257	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	morphogenesis_cytoskeleton	Dpysl2	DPYSL2	shared_structural_executor	axon guidance/cytoskeleton	37763	0.359691	0.9004	0.9004	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	morphogenesis_cytoskeleton	Dpysl2	DPYSL2	shared_structural_executor	axon guidance/cytoskeleton	36805	0.320853	0.778665	0.778665	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Dpysl3	DPYSL3	shared_structural_executor	axon guidance/cytoskeleton	32081	0.150494	0.236557	0.132611	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Dpysl3	DPYSL3	shared_structural_executor	axon guidance/cytoskeleton	32875	0.254783	0.621141	0.268135	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	morphogenesis_cytoskeleton	Dpysl3	DPYSL3	shared_structural_executor	axon guidance/cytoskeleton	29474	0.107858	0.171575	0.0962049	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Dpysl3	DPYSL3	shared_structural_executor	axon guidance/cytoskeleton	56808	0.0845656	0.105214	0.0662817	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	morphogenesis_cytoskeleton	Dpysl3	DPYSL3	shared_structural_executor	axon guidance/cytoskeleton	511	0.0880626	0.0939335	0.0634208	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Dpysl3	DPYSL3	shared_structural_executor	axon guidance/cytoskeleton	10533	0.179246	0.269379	0.269379	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	morphogenesis_cytoskeleton	Dpysl3	DPYSL3	shared_structural_executor	axon guidance/cytoskeleton	67423	0.104771	0.145657	0.145657	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	morphogenesis_cytoskeleton	Dpysl3	DPYSL3	shared_structural_executor	axon guidance/cytoskeleton	3304	0.131961	0.264528	0.264528	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	morphogenesis_cytoskeleton	Dpysl3	DPYSL3	shared_structural_executor	axon guidance/cytoskeleton	37763	0.109366	0.246225	0.246225	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	morphogenesis_cytoskeleton	Dpysl3	DPYSL3	shared_structural_executor	axon guidance/cytoskeleton	36805	0.0639587	0.152159	0.152159	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Elavl4	ELAVL4	shared_structural_executor	neuronal RNA-binding/maturation	32081	0.45089	1.3195	0.532365	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Elavl4	ELAVL4	shared_structural_executor	neuronal RNA-binding/maturation	32875	0.332745	0.791757	0.345743	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	morphogenesis_cytoskeleton	Elavl4	ELAVL4	shared_structural_executor	neuronal RNA-binding/maturation	29474	0.161057	0.331682	0.160994	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Elavl4	ELAVL4	shared_structural_executor	neuronal RNA-binding/maturation	56808	0.411298	0.730637	0.391167	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	morphogenesis_cytoskeleton	Elavl4	ELAVL4	shared_structural_executor	neuronal RNA-binding/maturation	511	0.113503	0.148728	0.0907339	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Elavl4	ELAVL4	shared_structural_executor	neuronal RNA-binding/maturation	10533	0.336371	0.488968	0.488968	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	morphogenesis_cytoskeleton	Elavl4	ELAVL4	shared_structural_executor	neuronal RNA-binding/maturation	67423	0.299482	0.328799	0.328799	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	morphogenesis_cytoskeleton	Elavl4	ELAVL4	shared_structural_executor	neuronal RNA-binding/maturation	3304	0.183414	0.301337	0.301337	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	morphogenesis_cytoskeleton	Elavl4	ELAVL4	shared_structural_executor	neuronal RNA-binding/maturation	37763	0.0345576	0.07607	0.07607	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	morphogenesis_cytoskeleton	Elavl4	ELAVL4	shared_structural_executor	neuronal RNA-binding/maturation	36805	0.102296	0.223114	0.223114	True
