screen	dataset	sample	core_branch	branch_tested	gene	canonical_gene	selected_mechanism_class	genome_mechanism_class	combined_priority_score	candidate_rank	background_rank	rank_delta	candidate_detection	background_detection	detection_delta	candidate_n_cells	background_n_cells	n_background_classes	positive_delta
selected	GSE268609	24	human_dentate_hippocampus	dentate	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	1.0	0.5	0.5	0.8002496878901373	0.6060559710814379	0.19419371680869935	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	1.0	0.5	0.5	0.8639200998751561	0.7753432549697405	0.08857684490541551	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	1.0	0.5	0.5	0.815230961298377	0.7112936365907503	0.10393732470762673	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.7403245942571786	0.5310395284928392	0.20928506576433936	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.9313358302122348	0.7897591989272804	0.14157663128495435	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.7677902621722846	0.521966788520269	0.24582347365201562	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	1.0	0.5	0.5	0.9213483146067416	0.8040043439024763	0.11734397070426528	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.9088639200998752	0.7505289669975579	0.15833495310231727	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.6766541822721598	0.39685525933403687	0.2797989229381229	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.7765293383270911	0.5742593187414919	0.2022700195855992	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	1.0	0.5	0.5	0.7565543071161048	0.5286840320796178	0.22787027503648705	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.7602996254681648	0.5820217501032442	0.17827787536492057	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	1.0	0.5	0.5	0.7865168539325843	0.6337254062211617	0.1527914477114226	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.7952559300873908	0.45745065948801095	0.33780527059937987	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	1.0	0.5	0.5	0.6104868913857678	0.4319888649260466	0.17849802645972124	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	1.0	0.5	0.5	0.6666666666666666	0.44614478655225687	0.22052188011440976	801	922	2	True
selected	GSE268609	24	human_dentate_hippocampus	dentate	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	1.0	0.5	0.5	0.8352059925093633	0.6873333435302875	0.14787264897907582	801	922	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	0.6666666666666666	0.6666666666666666	0.0	0.3528645833333333	0.24032015501634035	0.11254442831699296	768	1197	2	False
selected	GSE268609	25	human_dentate_hippocampus	dentate	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.609375	0.4538566098851837	0.15551839011481627	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	1.0	0.5	0.5	0.5755208333333334	0.4289715706972843	0.14654926263604906	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.5065104166666666	0.3665326662232119	0.13997775044345473	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	1.0	0.5	0.5	0.3072916666666667	0.21417850015906525	0.09311316650760143	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	1.0	0.5	0.5	0.3203125	0.19006420452902215	0.13024829547097785	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	SYNPR	SYNPR	synaptic_wiring	synaptic_wiring	5.163026400960264	1.0	0.5	0.5	0.1783854166666666	0.0606935245972756	0.117691892069391	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	1.0	0.5	0.5	0.26171875	0.15685426728750326	0.10486448271249674	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	1.0	0.5	0.5	0.7682291666666666	0.7172007403765509	0.051028426290115725	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	1.0	0.5	0.5	0.3385416666666667	0.24897475200277636	0.08956691466389033	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.2408854166666666	0.13684674783815826	0.10403866882850835	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.70703125	0.696470196951731	0.010561053048269042	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.2981770833333333	0.1461462822107181	0.15203080112261522	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	1.0	0.5	0.5	0.7747395833333334	0.6655030800821355	0.10923650325119783	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.51171875	0.4110246695780432	0.10069408042195682	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.3098958333333333	0.20198397778870344	0.10791185554462987	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	0.6666666666666666	0.6666666666666666	0.0	0.30859375	0.2061428116956358	0.10245093830436419	768	1197	2	False
selected	GSE268609	25	human_dentate_hippocampus	dentate	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	1.0	0.5	0.5	0.2981770833333333	0.15861844578766227	0.13955863754567105	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.47265625	0.33441594123261126	0.13824030876738874	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	1.0	0.5	0.5	0.5625	0.4328744541168985	0.1296255458831015	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.2513020833333333	0.0787922607513665	0.17250982258196682	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	1.0	0.5	0.5	0.265625	0.1430069121092055	0.12261808789079451	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	1.0	0.5	0.5	0.375	0.2891488561760708	0.08585114382392922	768	1197	2	True
selected	GSE268609	25	human_dentate_hippocampus	dentate	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	1.0	0.5	0.5	0.8216145833333334	0.7541949851057062	0.06741959822762722	768	1197	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	0.6666666666666666	0.6666666666666666	0.0	0.5540540540540541	0.5408658008658008	0.01318825318825323	222	304	2	False
selected	GSE268609	26	human_dentate_hippocampus	dentate	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.7342342342342343	0.6684415584415584	0.06579267579267589	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	0.6666666666666666	0.6666666666666666	0.0	0.8153153153153153	0.7967099567099567	0.018605358605358613	222	304	2	False
selected	GSE268609	26	human_dentate_hippocampus	dentate	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.8468468468468469	0.658961038961039	0.1878858078858079	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	0.6666666666666666	0.6666666666666666	0.0	0.509009009009009	0.41935064935064936	0.08965835965835967	222	304	2	False
selected	GSE268609	26	human_dentate_hippocampus	dentate	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	0.6666666666666666	0.6666666666666666	0.0	0.4864864864864865	0.3599567099567099	0.1265297765297766	222	304	2	False
selected	GSE268609	26	human_dentate_hippocampus	dentate	SYNPR	SYNPR	synaptic_wiring	synaptic_wiring	5.163026400960264	1.0	0.5	0.5	0.2522522522522522	0.15956709956709955	0.09268515268515262	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	0.6666666666666666	0.6666666666666666	0.0	0.3423423423423423	0.25151515151515147	0.09082719082719082	222	304	2	False
selected	GSE268609	26	human_dentate_hippocampus	dentate	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	1.0	0.5	0.5	0.7702702702702703	0.7568831168831169	0.01338715338715335	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	1.0	0.5	0.5	0.5540540540540541	0.504025974025974	0.05002808002808001	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.2882882882882883	0.2283549783549783	0.059933309933309975	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.8648648648648649	0.8313852813852813	0.033479583479583575	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.3738738738738739	0.290995670995671	0.08287820287820291	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	1.0	0.5	0.5	0.7747747747747747	0.6647619047619048	0.11001287001286997	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.8108108108108109	0.7144155844155844	0.09639522639522646	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.2432432432432432	0.21160173160173154	0.03164151164151166	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.3153153153153153	0.23099567099567098	0.08431964431964434	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	1.0	0.5	0.5	0.4279279279279279	0.3064502164502164	0.12147771147771147	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.4459459459459459	0.4174458874458874	0.02850005850005849	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	0.6666666666666666	0.6666666666666666	0.0	0.6621621621621622	0.6026406926406926	0.05952146952146953	222	304	2	False
selected	GSE268609	26	human_dentate_hippocampus	dentate	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.2882882882882883	0.18878787878787878	0.0995004095004095	222	304	2	True
selected	GSE268609	26	human_dentate_hippocampus	dentate	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	0.6666666666666666	0.6666666666666666	0.0	0.2612612612612612	0.18861471861471862	0.07264654264654258	222	304	2	False
selected	GSE268609	26	human_dentate_hippocampus	dentate	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	0.6666666666666666	0.6666666666666666	0.0	0.3063063063063063	0.33225108225108224	-0.025944775944775955	222	304	2	False
selected	GSE268609	26	human_dentate_hippocampus	dentate	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	1.0	0.5	0.5	0.6441441441441441	0.6087012987012987	0.03544284544284537	222	304	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	0.6666666666666666	0.6666666666666666	0.0	0.625	0.5685138920433038	0.056486107956696174	480	977	2	False
selected	GSE268609	27	human_dentate_hippocampus	dentate	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.8270833333333333	0.6557418763301117	0.17134145700322156	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	1.0	0.5	0.5	0.85	0.7382151058621647	0.11178489413783532	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.8041666666666667	0.6507789301906949	0.15338773647597181	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	0.6666666666666666	0.6666666666666666	0.0	0.5291666666666667	0.48667575138163377	0.042490915285032904	480	977	2	False
selected	GSE268609	27	human_dentate_hippocampus	dentate	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	0.6666666666666666	0.6666666666666666	0.0	0.50625	0.4387034092916446	0.06754659070835539	480	977	2	False
selected	GSE268609	27	human_dentate_hippocampus	dentate	SYNPR	SYNPR	synaptic_wiring	synaptic_wiring	5.163026400960264	1.0	0.5	0.5	0.4208333333333333	0.25545924075335835	0.16537409257997493	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	0.6666666666666666	0.6666666666666666	0.0	0.475	0.35679587150175385	0.11820412849824613	480	977	2	False
selected	GSE268609	27	human_dentate_hippocampus	dentate	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	0.6666666666666666	0.6666666666666666	0.0	0.75	0.8016987575811105	-0.05169875758111053	480	977	2	False
selected	GSE268609	27	human_dentate_hippocampus	dentate	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	0.6666666666666666	0.6666666666666666	0.0	0.5479166666666667	0.4783880519174637	0.06952861474920302	480	977	2	False
selected	GSE268609	27	human_dentate_hippocampus	dentate	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	0.6666666666666666	0.6666666666666666	0.0	0.4520833333333333	0.36318040729805434	0.08890292603527894	480	977	2	False
selected	GSE268609	27	human_dentate_hippocampus	dentate	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.8791666666666667	0.7431212725330373	0.13604539413362937	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.50625	0.3477090535914065	0.15854094640859345	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	1.0	0.5	0.5	0.7958333333333333	0.6699724935019052	0.12586083983142804	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.79375	0.6099755217402276	0.18377447825977233	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.36875	0.26359342535813124	0.10515657464186878	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.49375	0.35330708860120624	0.14044291139879378	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	0.6666666666666666	0.6666666666666666	0.0	0.4041666666666667	0.29816370992841573	0.10600295673825094	480	977	2	False
selected	GSE268609	27	human_dentate_hippocampus	dentate	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.6166666666666667	0.49651962887257006	0.12014703779409663	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	0.6666666666666666	0.6666666666666666	0.0	0.7083333333333334	0.6240000504706387	0.0843332828626947	480	977	2	False
selected	GSE268609	27	human_dentate_hippocampus	dentate	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.5166666666666667	0.25072972131795657	0.26593694534871015	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	0.6666666666666666	0.6666666666666666	0.0	0.3958333333333333	0.3008533743827861	0.09497995895054723	480	977	2	False
selected	GSE268609	27	human_dentate_hippocampus	dentate	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	1.0	0.5	0.5	0.4833333333333333	0.3299602123131534	0.15337312102017986	480	977	2	True
selected	GSE268609	27	human_dentate_hippocampus	dentate	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	1.0	0.5	0.5	0.8333333333333334	0.7251978869625928	0.10813544637074057	480	977	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	1.0	0.5	0.5	0.7171052631578947	0.5713362068965517	0.14576905626134296	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.9013157894736842	0.7433497536945812	0.15796603577910295	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	1.0	0.5	0.5	0.8947368421052632	0.7955049261083744	0.09923191599688874	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.8223684210526315	0.6189963054187192	0.20337211563391233	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	1.0	0.5	0.5	0.6513157894736842	0.47496921182266005	0.17634657765102413	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	1.0	0.5	0.5	0.6776315789473685	0.42201354679802955	0.2556180321493389	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	SYNPR	SYNPR	synaptic_wiring	synaptic_wiring	5.163026400960264	1.0	0.5	0.5	0.6052631578947368	0.2233990147783251	0.3818641431164117	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	1.0	0.5	0.5	0.631578947368421	0.3455357142857143	0.28604323308270674	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	1.0	0.5	0.5	0.8552631578947368	0.8052339901477832	0.05002916774695365	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	1.0	0.5	0.5	0.6973684210526315	0.5197967980295566	0.17757162302307494	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.631578947368421	0.33497536945812806	0.29660357791029296	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.9539473684210528	0.8748152709359606	0.0791320974850922	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.6447368421052632	0.2960283251231527	0.3487085169821105	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	1.0	0.5	0.5	0.8421052631578947	0.7518780788177339	0.09022718434016075	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.9013157894736842	0.771551724137931	0.12976406533575313	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.6447368421052632	0.29581280788177333	0.34892403422348983	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.618421052631579	0.3838669950738916	0.23455405755768738	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	1.0	0.5	0.5	0.5921052631578947	0.39319581280788174	0.19890945035001295	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.6842105263157895	0.566256157635468	0.1179543686803215	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	1.0	0.5	0.5	0.7302631578947368	0.6447660098522168	0.08549714804252007	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.5921052631578947	0.18565270935960584	0.4064525537982888	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	1.0	0.5	0.5	0.5197368421052632	0.29744458128078816	0.222292260824475	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	1.0	0.5	0.5	0.6578947368421053	0.4266625615763546	0.23123217526575068	152	257	2	True
selected	GSE268609	28	human_dentate_hippocampus	dentate	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	1.0	0.5	0.5	0.756578947368421	0.5979064039408868	0.15867254342753423	152	257	2	True
selected	GSE268609	29	human_dentate_hippocampus	dentate	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	0.6666666666666666	0.6666666666666666	0.0	0.9167446211412535	0.6798209507371533	0.23692367040410023	1069	1680	2	False
selected	GSE268609	29	human_dentate_hippocampus	dentate	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.9438727782974744	0.7051541093116515	0.23871866898582295	1069	1680	2	True
selected	GSE268609	29	human_dentate_hippocampus	dentate	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	1.0	0.5	0.5	0.961646398503274	0.8444062200400276	0.11724017846324641	1069	1680	2	True
selected	GSE268609	29	human_dentate_hippocampus	dentate	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.9822263797942	0.8330326597754741	0.14919372001872588	1069	1680	2	True
