comparator	feature_type	model_term_supported	target_set	peak_category	broad_n_donors	broad_mean_delta_score	broad_median_delta_score	broad_mean_delta_detection	broad_median_delta_detection	cluster_supported_n_donors	cluster_supported_mean_delta_score	cluster_supported_median_delta_score	cluster_supported_mean_delta_detection	cluster_supported_median_delta_detection	delta_shift_strict_minus_broad	detection_shift_strict_minus_broad	concordance_class	robust_rank_score	robust_detection_score
ambiguous_neuronal	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_edge_2kb	3.0	0.2095652253052166	0.1995900183058575	0.0646597798699701	0.0682932177140221								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	ConstructionBalance	downstream_synaptic_excitability	proximal_10kb	3.0	0.1375351893759586	0.1339030899362256	0.0423795700858346	0.0423871118785234								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	ConstructionBalance	hindbrain_rhombic_lip_pattern	distal_100kb	3.0	0.1863338113517413	0.1966837399575396	0.0548360894825955	0.0589630883426507								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	distal_100kb	3.0	0.106588702070596	0.1042916924307385	0.033848101785962	0.0328673429068554								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_body_overlap	3.0	0.1147268349800931	0.1153648829564909	0.0363603621698344	0.0362406276020758								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_edge_2kb	3.0	0.2741045667330566	0.2712718352157298	0.0887139268250237	0.1005494980406209								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	proximal_10kb	3.0	0.1251129911554631	0.1203466144326994	0.0374113731374473	0.038023709108097								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	distal_100kb	3.0	0.1112926745633358	0.1065483363062266	0.0354435172884414	0.0340884758094137								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_body_overlap	3.0	0.109750197863142	0.1089446049983409	0.0351320123570396	0.0345920338854803								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_edge_2kb	3.0	0.1245299242400971	0.1019257254092634	0.0417960227387254	0.0330790168237051								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	proximal_10kb	3.0	0.125045135517362	0.1251708568620634	0.0423208283460364	0.0465746486759376								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	3.0	0.0877385262426755	0.0889727951183392	0.0264403263527779	0.0273525457483654								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	3.0	0.0891369597465874	0.0893820870614171	0.029196821198866	0.0290187635692505								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	1.0	0.0046262452498144	0.0046262452498144	0.0024776773761752	0.0024776773761752								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	distal_100kb	3.0	0.0794757356804042	0.0723917775921067	0.025360068253248	0.0227454285310593								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_body_overlap	2.0	0.1366825461308483	0.1265793179347044	0.0408849414441662	0.0467178513357651								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_edge_2kb	2.0	0.296047497595396	0.2690860965317955	0.1093808166408365	0.1053410654138311								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	proximal_10kb	3.0	0.1043865625324147	0.1054324717002697	0.0344132869393939	0.0363734985446685								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	distal_100kb	3.0	0.1064324665905144	0.0954130274103352	0.0344762201670375	0.0309595548627771								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_body_overlap	3.0	0.1155277379113534	0.1027605641032896	0.0328460989504042	0.0290676313440703								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_edge_2kb	3.0	0.3395286577819474	0.3287507635415051	0.0964372211921672	0.1006554333005642								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	proximal_10kb	3.0	0.1168832041938995	0.1142481438018565	0.0397506706203462	0.0394908089315004								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	distal_100kb	3.0	0.137866629814182	0.1215460991805922	0.0463416377516915	0.0408143567862323								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_body_overlap	3.0	0.548404901792161	0.5107119276341956	0.1309992465774375	0.147566834322339								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_edge_2kb	1.0	0.2152738949448068	0.2152738949448068	0.0755699685534591	0.0755699685534591								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	proximal_10kb	3.0	0.2090788242092872	0.1974927328056422	0.0636029040115471	0.0627755816503706								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	distal_100kb	3.0	0.1155441159972739	0.1071716616960103	0.0365045937491047	0.0338746678910343								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_body_overlap	3.0	0.1164684411550277	0.1149615861816733	0.0363809103957942	0.0354789372925756								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_edge_2kb	3.0	0.2427156986546013	0.2366786044963524	0.074078327284867	0.0808722511948067								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	proximal_10kb	3.0	0.1215604133236416	0.1175970096862695	0.0392540188008203	0.0384700126619646								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	distal_100kb	3.0	0.1175114796969222	0.1084116612193476	0.0366872998435972	0.0340350190741403								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_body_overlap	3.0	0.1138121932470572	0.1146469921524796	0.0352271720003112	0.0355808761031054								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_edge_2kb	3.0	0.2340809072302	0.2303018069000578	0.0696465788771301	0.0755029130110866								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	proximal_10kb	3.0	0.1384602108023583	0.1335318579784282	0.0438560726384089	0.0422652678266637								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	distal_100kb	3.0	0.122283459014088	0.1134541013238794	0.0371589619389242	0.0344461611513541								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_body_overlap	3.0	0.1097451811227882	0.1064632074875267	0.0333611672457447	0.0353454867531797								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_edge_2kb	3.0	0.2178398277625624	0.1969496072654025	0.0613389883067233	0.0624701187655958								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	proximal_10kb	3.0	0.1723134204389511	0.163199359770878	0.0530411595506608	0.0560081862673326								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	distal_100kb	3.0	0.137866629814182	0.1215460991805922	0.0463416377516915	0.0408143567862323								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_body_overlap	3.0	0.548404901792161	0.5107119276341956	0.1309992465774375	0.147566834322339								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_edge_2kb	1.0	0.2152738949448068	0.2152738949448068	0.0755699685534591	0.0755699685534591								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	proximal_10kb	3.0	0.2090788242092872	0.1974927328056422	0.0636029040115471	0.0627755816503706								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	distal_100kb	3.0	0.1592230642296224	0.1612888080945327	0.0496644461706426	0.0489985335721831								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_body_overlap	3.0	0.5339835387797062	0.5920937675629827	0.1329858177144339	0.1583668833522719								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	proximal_10kb	3.0	0.173262875049545	0.2056630938587458	0.0508602020013375	0.0613820480227139								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	distal_100kb	3.0	0.1345359074477983	0.1315181960644961	0.0423234722046079	0.0407567579572026								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_body_overlap	3.0	0.1383496144555907	0.1425069099340095	0.0432101419117028	0.046871438795511								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_edge_2kb	3.0	0.2643646907474204	0.259088800351527	0.07929738833382	0.0845170530010976								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	proximal_10kb	3.0	0.1554298109315756	0.1552050169009988	0.0487715788972233	0.0497021257673435								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	distal_100kb	3.0	0.1139391020994741	0.1165223338183045	0.0320699929580117	0.032513121575341								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	gene_edge_2kb	1.0	0.0368919717730478	0.0368919717730478	0.0116699245286473	0.0116699245286473								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	proximal_10kb	3.0	0.0173951405991752	0.01992677957054	0.0060944226798169	0.0068568591331453								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	Tier 4 screen-specific mechanism support	distal_100kb	3.0	0.1863338113517413	0.1966837399575396	0.0548360894825955	0.0589630883426507								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	anterior_telencephalic_pattern	distal_100kb	3.0	0.1031323592947177	0.0903417616161318	0.0323964657335347	0.0294874927461744								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_body_overlap	3.0	0.1092811449205157	0.1062996703269128	0.0335419613911069	0.0324289380517469								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_edge_2kb	3.0	0.1081668661209847	0.1032792123075862	0.0349176921091936	0.031652761983105								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	anterior_telencephalic_pattern	proximal_10kb	3.0	0.1169415231371133	0.1242001593205792	0.0367305779741164	0.0393746763192609								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	distal_100kb	3.0	0.1317996162783938	0.1236355495711901	0.0414316017014504	0.0392425282407595								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	3.0	0.3221843189343301	0.3269852680401838	0.0919296544763018	0.0971258855930639								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	3.0	0.2742967160385445	0.2547317127962336	0.0799565567051056	0.0785165964860466								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	proximal_10kb	3.0	0.1938194696100875	0.1921541864833652	0.061561393193749	0.0661618182234438								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	deep_neural_progenitor	distal_100kb	3.0	0.1349176935986036	0.124713884028926	0.0398607415549545	0.0365446692703745								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	deep_neural_progenitor	gene_body_overlap	3.0	0.1481420586445279	0.1505202426910109	0.0435059624440645	0.0426150297029605								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	deep_neural_progenitor	gene_edge_2kb	3.0	0.0812345340298681	0.0766320066645988	0.0252407727446972	0.0248093899797237								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	deep_neural_progenitor	proximal_10kb	3.0	0.1122639542371873	0.1127893962000101	0.0331669578016672	0.0339517136049223								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	dentate_fate_wnt_prox1	distal_100kb	3.0	0.1174289198903206	0.1121188568684474	0.036639248094016	0.0360132254367855								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_body_overlap	3.0	0.1081938040786989	0.1079699841798712	0.032738793891911	0.0318188819174106								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_edge_2kb	3.0	0.1404575121611661	0.1382418727164836	0.0438147206988279	0.0425777891991122								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	dentate_fate_wnt_prox1	proximal_10kb	3.0	0.14931044301809	0.140352980243419	0.0465441597336998	0.0457451906256443								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	distal_100kb	3.0	0.1336372392516824	0.1264292315366723	0.041280913965949	0.0400835864795192								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_body_overlap	3.0	0.2203913130026516	0.2293446599545829	0.0633123800576535	0.0689952246268432								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_edge_2kb	3.0	0.2147627577857059	0.1988445126186581	0.063074971680352	0.0609167724231976								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	proximal_10kb	3.0	0.1527487147986023	0.1602628170807295	0.0491071041971497	0.0527923737024205								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	medial_pallium_dentate_lineage	distal_100kb	3.0	0.1174289198903206	0.1121188568684474	0.036639248094016	0.0360132254367855								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_body_overlap	3.0	0.1081938040786989	0.1079699841798712	0.032738793891911	0.0318188819174106								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_edge_2kb	3.0	0.1404575121611661	0.1382418727164836	0.0438147206988279	0.0425777891991122								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	medial_pallium_dentate_lineage	proximal_10kb	3.0	0.14931044301809	0.140352980243419	0.0465441597336998	0.0457451906256443								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	shared_neurogenic_niche_state	distal_100kb	3.0	0.1464772776804986	0.1411640367948328	0.0428752881826582	0.0417932803459651								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_body_overlap	3.0	0.2003824530804877	0.1997435602754926	0.0588563150949441	0.0589476093654344								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_edge_2kb	3.0	0.1043890857042875	0.1010130539544758	0.0319187094330062	0.0312955515508161								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	shared_neurogenic_niche_state	proximal_10kb	3.0	0.1152311820968186	0.109089346421331	0.0354171349086777	0.0349382743255766								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	shared_postmitotic_granule_maturation	distal_100kb	3.0	0.137866629814182	0.1215460991805922	0.0463416377516915	0.0408143567862323								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	shared_postmitotic_granule_maturation	gene_body_overlap	3.0	0.548404901792161	0.5107119276341956	0.1309992465774375	0.147566834322339								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	shared_postmitotic_granule_maturation	gene_edge_2kb	1.0	0.2152738949448068	0.2152738949448068	0.0755699685534591	0.0755699685534591								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	FatePolarity	shared_postmitotic_granule_maturation	proximal_10kb	3.0	0.2090788242092872	0.1974927328056422	0.0636029040115471	0.0627755816503706								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	anterior_telencephalic_pattern	distal_100kb	3.0	0.0683908513040275	0.0568249257999428	0.0216817613217642	0.0184441859337283								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	anterior_telencephalic_pattern	gene_body_overlap	1.0	0.0299744299953574	0.0299744299953574	0.0107008416020108	0.0107008416020108								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	anterior_telencephalic_pattern	gene_edge_2kb	1.0	0.0088276104772911	0.0088276104772911	0.0038463382913363	0.0038463382913363								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	anterior_telencephalic_pattern	proximal_10kb	1.0	0.0200236932729255	0.0200236932729255	0.0067112573573727	0.0067112573573727								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	distal_100kb	3.0	0.1805482412518178	0.1686671932495979	0.0536573380298792	0.0558027496357517								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	3.0	0.3311639669960097	0.3166407790120132	0.0943778188731156	0.0977174953614211								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	3.0	0.2666250417206284	0.2610417646867689	0.0802364538308085	0.0740165665612624								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	proximal_10kb	3.0	0.154300532897648	0.1406597335604021	0.0512679082116402	0.0479897996462091								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	deep_neural_progenitor	distal_100kb	3.0	0.1408673088217946	0.1323623072618602	0.0408092322164214	0.0384141775733539								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	deep_neural_progenitor	gene_body_overlap	3.0	0.0844180104231092	0.1043794187995817	0.027768072470653	0.0320520847663127								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	deep_neural_progenitor	gene_edge_2kb	3.0	0.0740198522795776	0.0639303413767698	0.0227999178649463	0.0212067449751366								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	deep_neural_progenitor	proximal_10kb	3.0	0.1005218350383665	0.0961704667115067	0.0290308832216609	0.029459623187097								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	dentate_fate_wnt_prox1	distal_100kb	3.0	0.0683908513040275	0.0568249257999428	0.0216817613217642	0.0184441859337283								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	dentate_fate_wnt_prox1	gene_body_overlap	1.0	0.0299744299953574	0.0299744299953574	0.0107008416020108	0.0107008416020108								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	dentate_fate_wnt_prox1	gene_edge_2kb	1.0	0.0088276104772911	0.0088276104772911	0.0038463382913363	0.0038463382913363								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	dentate_fate_wnt_prox1	proximal_10kb	1.0	0.0200236932729255	0.0200236932729255	0.0067112573573727	0.0067112573573727								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	distal_100kb	3.0	0.1805482412518178	0.1686671932495979	0.0536573380298792	0.0558027496357517								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	gene_body_overlap	3.0	0.3311639669960097	0.3166407790120132	0.0943778188731156	0.0977174953614211								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	gene_edge_2kb	3.0	0.2666250417206284	0.2610417646867689	0.0802364538308085	0.0740165665612624								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	proximal_10kb	3.0	0.154300532897648	0.1406597335604021	0.0512679082116402	0.0479897996462091								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	medial_pallium_dentate_lineage	distal_100kb	3.0	0.0683908513040275	0.0568249257999428	0.0216817613217642	0.0184441859337283								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	medial_pallium_dentate_lineage	gene_body_overlap	1.0	0.0299744299953574	0.0299744299953574	0.0107008416020108	0.0107008416020108								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	medial_pallium_dentate_lineage	gene_edge_2kb	1.0	0.0088276104772911	0.0088276104772911	0.0038463382913363	0.0038463382913363								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	medial_pallium_dentate_lineage	proximal_10kb	1.0	0.0200236932729255	0.0200236932729255	0.0067112573573727	0.0067112573573727								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	shared_neurogenic_niche_state	distal_100kb	3.0	0.1278824245236885	0.1229229425198132	0.0381640450346313	0.0372477459106723								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_body_overlap	3.0	0.2148243389475763	0.1963872288159004	0.0614451228527474	0.0640360647683225								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_edge_2kb	3.0	0.1034615102823433	0.0982115911625584	0.0319320344822662	0.0312329838522086								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	shared_neurogenic_niche_state	proximal_10kb	3.0	0.1223737927379438	0.1215274396435122	0.0380864563247768	0.0384563276273156								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	shared_postmitotic_granule_maturation	distal_100kb	3.0	0.1592230642296224	0.1612888080945327	0.0496644461706426	0.0489985335721831								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	shared_postmitotic_granule_maturation	gene_body_overlap	3.0	0.5339835387797062	0.5920937675629827	0.1329858177144339	0.1583668833522719								missing_layer	-inf	-inf
ambiguous_neuronal	Peaks	NicheSignal	shared_postmitotic_granule_maturation	proximal_10kb	3.0	0.173262875049545	0.2056630938587458	0.0508602020013375	0.0613820480227139								missing_layer	-inf	-inf
opc_candidate	Gene Expression	ConstructionBalance	Tier 1 core convergent program	gene_expression_or_marker						3.0	1.231347005624672	1.1668554896731282	0.1971967277853946	0.2085034013605442			missing_layer	-inf	-inf
opc_candidate	Gene Expression	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker						3.0	1.59632445685975	1.6423912111478034	0.268738377990166	0.2670068027210884			missing_layer	-inf	-inf
opc_candidate	Gene Expression	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_expression_or_marker						3.0	1.0605572654159408	1.1306860275324837	0.3509234283046863	0.3516629711751663			missing_layer	-inf	-inf
opc_candidate	Gene Expression	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_expression_or_marker						3.0	0.9210530784375812	1.017547109051134	0.2594520489469371	0.2602549889135255			missing_layer	-inf	-inf
opc_candidate	Gene Expression	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_expression_or_marker						3.0	0.6871379052543366	0.7365795826148257	0.2166813360300653	0.1963070571144582			missing_layer	-inf	-inf
opc_candidate	Gene Expression	ConstructionBalance	downstream_neurite_morphology	gene_expression_or_marker						3.0	1.075389195442647	1.0841342756597518	0.2668267567471151	0.2723517978620018			missing_layer	-inf	-inf
opc_candidate	Gene Expression	ConstructionBalance	downstream_neurite_synapse_construction	gene_expression_or_marker						3.0	1.2367915383018684	1.2781272567767394	0.2990406156775914	0.3008260447035957			missing_layer	-inf	-inf
opc_candidate	Gene Expression	ConstructionBalance	downstream_synaptic_excitability	gene_expression_or_marker						3.0	1.8044704785431072	1.861855809491466	0.3679774421535837	0.4037244897959183			missing_layer	-inf	-inf
opc_candidate	Gene Expression	ConstructionBalance	shared_postmitotic_granule_maturation	gene_expression_or_marker						3.0	1.7098198137517209	1.7620414114029024	0.4020034512424023	0.383673469387755			missing_layer	-inf	-inf
opc_candidate	Gene Expression	EpigenomicCompatibility	Tier 1 core convergent program	gene_expression_or_marker						3.0	1.3305755670733026	1.2537932100571378	0.2164110916082307	0.2489795918367347			missing_layer	-inf	-inf
opc_candidate	Gene Expression	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker						3.0	0.7525876625601159	0.7068135799225207	0.1523249003443391	0.1384353741496599			missing_layer	-inf	-inf
opc_candidate	Gene Expression	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_expression_or_marker						3.0	1.4259925949187675	1.382659940463061	0.4202835777015128	0.4512195121951219			missing_layer	-inf	-inf
opc_candidate	Gene Expression	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_expression_or_marker						3.0	0.9224027886085348	0.9612955385720956	0.2400958578475541	0.2346938775510204			missing_layer	-inf	-inf
opc_candidate	Gene Expression	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_expression_or_marker						3.0	1.4957697899725246	1.3551032201958924	0.5570608762429778	0.5517202096149465			missing_layer	-inf	-inf
opc_candidate	Gene Expression	EpigenomicCompatibility	downstream_neurite_morphology	gene_expression_or_marker						3.0	1.080639843607156	1.1357739446760784	0.2851524507035234	0.2656985871271586			missing_layer	-inf	-inf
opc_candidate	Gene Expression	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_expression_or_marker						3.0	1.2367915383018684	1.2781272567767394	0.2990406156775914	0.3008260447035957			missing_layer	-inf	-inf
opc_candidate	Gene Expression	EpigenomicCompatibility	downstream_synaptic_excitability	gene_expression_or_marker						3.0	1.490538042180776	1.5094513889403127	0.3216088837604516	0.3579081632653061			missing_layer	-inf	-inf
opc_candidate	Gene Expression	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_expression_or_marker						3.0	1.4957697899725246	1.3551032201958924	0.5570608762429778	0.5517202096149465			missing_layer	-inf	-inf
