architecture	replicate	seed	n_inputs	n_outputs	expansion_ratio	input_degree	output_active_fraction_parameter	observed_output_active_fraction	median_input_hamming_distance	median_output_hamming_distance	median_input_jaccard_distance	median_output_jaccard_distance	separation_gain	near_pair_input_jaccard_distance	near_pair_output_jaccard_distance	near_pair_separation_gain	distance_spearman_correlation	collapse_rate	output_entropy_bits	active_fraction_penalty	information_retention_score	useful_pattern_separation_score	relative_wiring_cost	relative_active_output_load	relative_wiring_activity_cost	resource_adjusted_useful_score
intermediate	1	20219	64	64	1.0	4	0.05	0.046875	0.28125	0.09375	0.9047619047619048	1.0	1.1052631566731301	0.8181818181818182	1.0	1.222222220728395	0.2880812031773517	0.0009712509712509713	0.25844837098841283	0.9682458468798097	0.07438180403946444	0.08802428892475167	4.0	0.046875	0.1875	0.4694628717615403
intermediate	2	30219	64	64	1.0	4	0.05	0.046875	0.296875	0.09375	0.9047619047619048	1.0	1.1052631566731301	0.8095238095238095	1.0	1.2352941161211073	0.29569024255662685	0.0002913752913752914	0.2611548893964877	0.9682458468798097	0.07719845231293516	0.09233462915585244	4.0	0.046875	0.1875	0.49245135287147246
intermediate	3	40219	64	64	1.0	4	0.05	0.046875	0.296875	0.09375	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984374999	0.28514054415324036	0.0	0.26173051491524213	0.9682458468798097	0.07462998144443993	0.09032521186996376	4.0	0.046875	0.1875	0.4817344607372229
intermediate	1	20269	64	64	1.0	4	0.1	0.09375	0.28125	0.1875	0.9047619047619048	1.0	1.1052631566731301	0.8	0.9090909090909091	1.1363636349431818	0.4083876629263198	0.0	0.4275654667854867	0.7302967394453056	0.1746124617285259	0.1449078537584796	4.0	0.09375	0.375	0.3864209423254897
intermediate	2	30269	64	64	1.0	4	0.1	0.09375	0.296875	0.1875	0.9	1.0	1.1111111098765432	0.8076923076923077	0.9090909090909091	1.1255411241475983	0.41351617643752486	0.0	0.4321822873329382	0.7302967394453056	0.17871436698194032	0.14689945899442372	4.0	0.09375	0.375	0.3917318896071782
intermediate	3	40269	64	64	1.0	4	0.1	0.09375	0.328125	0.1875	0.8846153846153846	1.0	1.1304347813308129	0.78125	0.9090909090909091	1.163636362146909	0.3521171777809316	0.0	0.4340918778456073	0.7302967394453056	0.15285120692462015	0.12989293136808447	4.0	0.09375	0.375	0.34638114939120884
intermediate	1	20369	64	64	1.0	4	0.2	0.203125	0.296875	0.3125	0.9047619047619048	0.8695652173913043	0.9610983971070697	0.8	0.8181818181818182	1.0227272714488638	0.49009512178336173	0.0	0.6968428534524714	0.4961389371355688	0.3415192831266543	0.1732919460647302	4.0	0.203125	0.8125	0.21328239489408962
intermediate	2	30369	64	64	1.0	4	0.2	0.203125	0.28125	0.3125	0.9047619047619048	0.8695652173913043	0.9610983971070697	0.8181818181818182	0.8181818181818182	0.9999999987777778	0.4433461297627671	0.0	0.7059500099300515	0.4961389371355688	0.3129802047084754	0.155281665918747	4.0	0.203125	0.8125	0.19111589628016137
intermediate	3	40369	64	64	1.0	4	0.2	0.203125	0.296875	0.3125	0.9047619047619048	0.8695652173913043	0.9610983971070697	0.8095238095238095	0.8181818181818182	1.0106951859172697	0.4968938972579612	0.0	0.6960627176649554	0.4961389371355688	0.3458693165165076	0.1734345208067936	4.0	0.203125	0.8125	0.21345787149949014
excessively_sparse	1	20247	64	64	1.0	8	0.01	0.015625	0.28125	0.03125	0.9047619047619048	1.0	1.1052631566731301	0.8	1.0	1.2499999984374999	0.13491504769833562	0.028846153846153848	0.10221370403416799	0.559017012263491	0.013392373483408911	0.009358205753067304	8.0	0.015625	0.125	0.07486564542561328
excessively_sparse	2	30247	64	64	1.0	8	0.01	0.015625	0.296875	0.03125	0.9047619047619048	1.0	1.1052631566731301	0.8076923076923077	1.0	1.2380952365623583	0.1326117250694473	0.027389277389277388	0.10248178448432357	0.559017012263491	0.01321805810934498	0.009148433472363476	8.0	0.015625	0.125	0.07318746719340807
excessively_sparse	3	40247	64	64	1.0	8	0.01	0.015625	0.28125	0.03125	0.9090909090909091	1.0	1.09999999879	0.8125	1.0	1.2307692292544379	0.13831344298387668	0.027292152292152292	0.10426166547303745	0.559017012263491	0.014027215528062551	0.009651017975658531	8.0	0.015625	0.125	0.0772081431876031
intermediate	1	20267	64	64	1.0	8	0.03	0.03125	0.296875	0.0625	0.9032258064516129	1.0	1.107142855917092	0.8076923076923077	1.0	1.2380952365623583	0.22765375694110446	0.0033993783993783995	0.1887231112194826	0.7905694276912053	0.04281747601089466	0.04190975590682543	8.0	0.03125	0.25	0.1676390229567456
intermediate	2	30267	64	64	1.0	8	0.03	0.03125	0.3125	0.0625	0.8928571428571429	1.0	1.1199999987456	0.7916666666666666	1.0	1.2631578931412744	0.1976961075432643	0.0018453768453768455	0.19123973878586625	0.7905694276912053	0.037737583153654136	0.03768527934132422	8.0	0.03125	0.25	0.1507411167623324
intermediate	3	40267	64	64	1.0	8	0.03	0.03125	0.265625	0.0625	0.9130434782608695	1.0	1.0952380940385489	0.8095238095238095	1.0	1.2352941161211073	0.22827511453815164	0.0017482517482517483	0.19005539086482004	0.7905694276912053	0.04330906836280847	0.042295019546454406	8.0	0.03125	0.25	0.1691800775090973
intermediate	1	20287	64	64	1.0	8	0.05	0.046875	0.296875	0.09375	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.27595497629936594	0.0006798756798756799	0.26343990924945854	0.9682458468798097	0.07264812861434938	0.08792656090813436	8.0	0.046875	0.375	0.23447082846310274
intermediate	2	30287	64	64	1.0	8	0.05	0.046875	0.3125	0.09375	0.9	1.0	1.1111111098765432	0.8095238095238095	1.0	1.2352941161211073	0.2410771702351371	0.0003885003885003885	0.26148782454225233	0.9682458468798097	0.06301425421474613	0.07536935806517822	8.0	0.046875	0.375	0.20098495430451535
intermediate	3	40287	64	64	1.0	8	0.05	0.046875	0.296875	0.09375	0.9047619047619048	1.0	1.1052631566731301	0.8076923076923077	1.0	1.2380952365623583	0.2921182346238144	0.00019425019425019425	0.26208907256086056	0.9682458468798097	0.07654612520209511	0.09176200766560103	8.0	0.046875	0.375	0.24469868645573956
intermediate	1	20337	64	64	1.0	8	0.1	0.09375	0.296875	0.1875	0.9047619047619048	1.0	1.1052631566731301	0.8076923076923077	0.9090909090909091	1.1255411241475983	0.39057090446617293	9.712509712509713e-05	0.4292962058074331	0.7302967394453056	0.16765432236207806	0.13780833443320623	8.0	0.09375	0.75	0.18374444566594905
intermediate	2	30337	64	64	1.0	8	0.1	0.09375	0.28125	0.1875	0.9090909090909091	1.0	1.09999999879	0.8181818181818182	0.9090909090909091	1.1111111097530864	0.3859822550321372	0.0	0.43452992638608046	0.7302967394453056	0.1677208408654479	0.13609553674595162	8.0	0.09375	0.75	0.1814607154193212
intermediate	3	40337	64	64	1.0	8	0.1	0.09375	0.3125	0.1875	0.9	1.0	1.1111111098765432	0.8095238095238095	0.9090909090909091	1.1229946510191884	0.3537210246143924	0.0	0.4373273906037061	0.7302967394453056	0.15469189269628153	0.12686581171221747	8.0	0.09375	0.75	0.16915441539075074
intermediate	1	20437	64	64	1.0	8	0.2	0.203125	0.296875	0.3125	0.9	0.8695652173913043	0.9661835738056898	0.8095238095238095	0.8181818181818182	1.0106951859172697	0.46405204368227654	0.0	0.7000046429708144	0.4961389371355688	0.32483858515768876	0.1628887607718497	8.0	0.203125	1.625	0.10023923733637566
intermediate	2	30437	64	64	1.0	8	0.2	0.203125	0.28125	0.3125	0.9130434782608695	0.8695652173913043	0.9523809513378685	0.8125	0.8181818181818182	1.0069930057536312	0.45700921082672796	0.0	0.6968936552803089	0.4961389371355688	0.3184868194298078	0.15911870288134583	8.0	0.203125	1.625	0.09791920171287792
intermediate	3	40437	64	64	1.0	8	0.2	0.203125	0.28125	0.3125	0.9047619047619048	0.8695652173913043	0.9610983971070697	0.8	0.8181818181818182	1.0227272714488638	0.5013139653195708	0.0	0.7071575410205807	0.4961389371355688	0.35450795099466437	0.17988258865167064	8.0	0.203125	1.625	0.1106969775636761
excessively_sparse	1	20383	64	64	1.0	16	0.01	0.015625	0.3125	0.03125	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.13748469847561196	0.021464646464646464	0.10494656536694665	0.559017012263491	0.014118843237414727	0.009865841941662916	16.0	0.015625	0.25	0.03946336760879819
excessively_sparse	2	30383	64	64	1.0	16	0.01	0.015625	0.3125	0.03125	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.19471761939640042	0.030982905982905984	0.10253088608292266	0.559017012263491	0.0193460096557392	0.013518435629316922	16.0	0.015625	0.25	0.05407374230097271
excessively_sparse	3	40383	64	64	1.0	16	0.01	0.015625	0.296875	0.03125	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.1781996895798263	0.029526029526029528	0.1027706148857893	0.559017012263491	0.017772961069579516	0.012419234479715557	16.0	0.015625	0.25	0.04967693772015447
intermediate	1	20403	64	64	1.0	16	0.03	0.03125	0.296875	0.0625	0.9032258064516129	1.0	1.107142855917092	0.8095238095238095	1.0	1.2352941161211073	0.21535662020110505	0.0018453768453768455	0.18970130392803486	0.7905694276912053	0.04077804168484154	0.03982325492846651	16.0	0.03125	0.5	0.07964650969764
intermediate	2	30403	64	64	1.0	16	0.03	0.03125	0.3125	0.0625	0.896551724137931	1.0	1.1153846141405326	0.8	1.0	1.2499999984374999	0.2181378795250267	0.002233877233877234	0.18817481718837023	0.7905694276912053	0.040956359284577554	0.04047355684931287	16.0	0.03125	0.5	0.08094711353673152
intermediate	3	40403	64	64	1.0	16	0.03	0.03125	0.296875	0.0625	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.22263611793229796	0.002136752136752137	0.18661806913108092	0.7905694276912053	0.04145914483529804	0.040970415455047426	16.0	0.03125	0.5	0.0819408307462132
intermediate	1	20423	64	64	1.0	16	0.05	0.046875	0.3125	0.09375	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984374999	0.2556597120146843	0.0004856254856254856	0.25598716215373707	0.9682458468798097	0.06541382210238056	0.07917082687499231	16.0	0.046875	0.75	0.10556110235924163
intermediate	2	30423	64	64	1.0	16	0.05	0.046875	0.28125	0.09375	0.9047619047619048	1.0	1.1052631566731301	0.8125	1.0	1.2307692292544379	0.240121681152535	0.0002913752913752914	0.26286053316867497	0.9682458468798097	0.06310012195795858	0.0751956073208705	16.0	0.046875	0.75	0.10026080962747959
intermediate	3	40423	64	64	1.0	16	0.05	0.046875	0.296875	0.09375	0.9090909090909091	1.0	1.09999999879	0.8125	1.0	1.2307692292544379	0.2493706609171407	0.0002913752913752914	0.2614752100700265	0.9682458468798097	0.06518524704244853	0.07768042418339048	16.0	0.046875	0.75	0.10357389877308879
integrator_like_low_expansion	1	20473	64	64	1.0	16	0.1	0.09375	0.28125	0.1875	0.9047619047619048	1.0	1.1052631566731301	0.8181818181818182	0.9090909090909091	1.1111111097530864	0.3359664294333946	0.0	0.4356633745292317	0.7302967394453056	0.1463682683754897	0.11876918780247717	16.0	0.09375	1.5	0.07917945848219847
integrator_like_low_expansion	2	30473	64	64	1.0	16	0.1	0.09375	0.296875	0.1875	0.9047619047619048	1.0	1.1052631566731301	0.8181818181818182	0.9090909090909091	1.1111111097530864	0.33415080317727225	0.0	0.4378564302474331	0.7302967394453056	0.14631007784351305	0.11872196962945805	16.0	0.09375	1.5	0.0791479797002067
integrator_like_low_expansion	3	40473	64	64	1.0	16	0.1	0.09375	0.28125	0.1875	0.9047619047619048	1.0	1.1052631566731301	0.8	0.9090909090909091	1.1363636349431818	0.3116040713927226	0.0	0.43964937512926994	0.7302967394453056	0.13699653527554692	0.11369104875224495	16.0	0.09375	1.5	0.07579403245096727
integrator_like_low_expansion	1	20573	64	64	1.0	16	0.2	0.203125	0.28125	0.3125	0.9	0.8695652173913043	0.9661835738056898	0.8095238095238095	0.8181818181818182	1.0106951859172697	0.44770617733058854	0.0	0.7054456638768066	0.4961389371355688	0.31583238148872433	0.1583726428538248	16.0	0.203125	3.25	0.04873004394002915
integrator_like_low_expansion	2	30573	64	64	1.0	16	0.2	0.203125	0.3125	0.3125	0.8947368421052632	0.8695652173913043	0.97186700658643	0.8	0.8181818181818182	1.0227272714488638	0.45722642340953645	0.0	0.7085796013383705	0.4961389371355688	0.3239813168208983	0.16439292202334094	16.0	0.203125	3.25	0.05058243753007954
integrator_like_low_expansion	3	40573	64	64	1.0	16	0.2	0.203125	0.28125	0.3125	0.9090909090909091	0.8695652173913043	0.9565217380782609	0.8181818181818182	0.8181818181818182	0.9999999987777778	0.485784414728165	0.0	0.7077471562668636	0.4961389371355688	0.34381253808262147	0.1705787870097089	16.0	0.203125	3.25	0.0524857806022225
excessively_sparse	1	20655	64	64	1.0	32	0.01	0.015625	0.28125	0.03125	0.9047619047619048	1.0	1.1052631566731301	0.8095238095238095	1.0	1.2352941161211073	0.09628577375631228	0.023310023310023312	0.10538512497184283	0.559017012263491	0.00991055943551024	0.0068437410406914	32.0	0.015625	0.5	0.013687482054007837
excessively_sparse	2	30655	64	64	1.0	32	0.01	0.015625	0.296875	0.03125	0.9047619047619048	1.0	1.1052631566731301	0.8095238095238095	1.0	1.2352941161211073	0.1295957859673568	0.022727272727272728	0.10577021316861536	0.559017012263491	0.013395842682350636	0.009250504871739226	32.0	0.015625	0.5	0.01850100970647643
excessively_sparse	3	40655	64	64	1.0	32	0.01	0.015625	0.296875	0.03125	0.9	1.0	1.1111111098765432	0.8095238095238095	1.0	1.2352941161211073	0.14642394769950037	0.027000777000777	0.10489286540490964	0.559017012263491	0.01494412716344969	0.010319673379825332	32.0	0.015625	0.5	0.020639346718371972
intermediate	1	20675	64	64	1.0	32	0.03	0.03125	0.28125	0.0625	0.9090909090909091	1.0	1.09999999879	0.8136574074074074	1.0	1.2290184906659005	0.16445330182125487	0.0013597513597513598	0.19031326238646312	0.7905694276912053	0.03125508736532621	0.030368206908124567	32.0	0.03125	1.0	0.03036820687775636
intermediate	2	30675	64	64	1.0	32	0.03	0.03125	0.296875	0.0625	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.18546970072019284	0.002136752136752137	0.19127886614465606	0.7905694276912053	0.03540062971166952	0.034983319420099405	32.0	0.03125	1.0	0.034983319385116084
intermediate	3	40675	64	64	1.0	32	0.03	0.03125	0.296875	0.0625	0.9	1.0	1.1111111098765432	0.8076923076923077	1.0	1.2380952365623583	0.1791490497617343	0.0010683760683760685	0.19044253215330648	0.7905694276912053	0.03408114824355445	0.03335863616875194	32.0	0.03125	1.0	0.0333586361353933
intermediate	1	20695	64	64	1.0	32	0.05	0.046875	0.28125	0.09375	0.9047619047619048	1.0	1.1052631566731301	0.8076923076923077	1.0	1.2380952365623583	0.2536595490398912	0.0002913752913752914	0.25986138567343475	0.9682458468798097	0.06589711551530389	0.0789961817543549	32.0	0.046875	1.5	0.05266412113446051
intermediate	2	30695	64	64	1.0	32	0.05	0.046875	0.296875	0.09375	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.23102903217471113	0.0002913752913752914	0.2603646410205861	0.9682458468798097	0.06013426428186472	0.07278093946663432	32.0	0.046875	1.5	0.04852062627874246
intermediate	3	40695	64	64	1.0	32	0.05	0.046875	0.28125	0.09375	0.9047619047619048	1.0	1.1052631566731301	0.8125	1.0	1.2307692292544379	0.24568097215999934	0.000777000777000777	0.25941588615909594	0.9682458468798097	0.06368402608969256	0.07589143839758626	32.0	0.046875	1.5	0.05059429223132798
integrator_like_low_expansion	1	20745	64	64	1.0	32	0.1	0.09375	0.28125	0.1875	0.9	1.0	1.1111111098765432	0.8	0.9090909090909091	1.1363636349431818	0.3413651710556315	0.0	0.4343024011291555	0.7302967394453056	0.14825571345132568	0.12303484545716176	32.0	0.09375	3.0	0.04101161513871671
integrator_like_low_expansion	2	30745	64	64	1.0	32	0.1	0.09375	0.296875	0.1875	0.9	1.0	1.1111111098765432	0.8	0.9090909090909091	1.1363636349431818	0.323651806679293	9.712509712509713e-05	0.4351165197701019	0.7302967394453056	0.1408125699766103	0.11685790977078264	32.0	0.09375	3.0	0.03895263657727667
integrator_like_low_expansion	3	40745	64	64	1.0	32	0.1	0.09375	0.296875	0.1875	0.9	1.0	1.1111111098765432	0.8	0.9090909090909091	1.1363636349431818	0.3128691622353812	0.0	0.4342957706946423	0.7302967394453056	0.13587775393960194	0.11276259152409543	32.0	0.09375	3.0	0.03758753049550263
integrator_like_low_expansion	1	20845	64	64	1.0	32	0.2	0.203125	0.296875	0.3125	0.9	0.8695652173913043	0.9661835738056898	0.8	0.8181818181818182	1.0227272714488638	0.46237940319646376	0.0	0.7069012553424772	0.4961389371355688	0.3268565805640856	0.16585187346217228	32.0	0.203125	6.5	0.02551567283640871
integrator_like_low_expansion	2	30845	64	64	1.0	32	0.2	0.203125	0.28125	0.3125	0.9047619047619048	0.8695652173913043	0.9610983971070697	0.8095238095238095	0.8181818181818182	1.0106951859172697	0.43285226148360945	0.0	0.7088549594190685	0.4961389371355688	0.306829472248416	0.15385817691135253	32.0	0.203125	6.5	0.023670488751951085
integrator_like_low_expansion	3	40845	64	64	1.0	32	0.2	0.203125	0.28125	0.3125	0.9090909090909091	0.8695652173913043	0.9565217380782609	0.8148148148148148	0.8181818181818182	1.0041322301726148	0.4480755272020028	0.0	0.7103100415619898	0.4961389371355688	0.3182725463497651	0.15855991260000316	32.0	0.203125	6.5	0.024393832703939897
excessively_sparse	1	20246	64	128	2.0	2	0.01	0.0078125	0.28125	0.015625	0.9047619047619048	1.0	1.1052631566731301	0.8095238095238095	1.0	1.2352941161211073	0.19587937942907147	0.027777777777777776	0.05251178472775573	0.3952847328192679	0.010000254255041734	0.0048830531973743044	4.0	0.015625	0.03125	0.15625769731573144
excessively_sparse	2	30246	64	128	2.0	2	0.01	0.0078125	0.3125	0.015625	0.8928571428571429	1.0	1.1199999987456	0.7916666666666666	1.0	1.2631578931412744	0.22751014578249185	0.027583527583527584	0.05181506048210412	0.3952847328192679	0.011463284874095722	0.0057236987279550115	4.0	0.015625	0.03125	0.18315835343349307
excessively_sparse	3	40246	64	128	2.0	2	0.01	0.0078125	0.265625	0.015625	0.9090909090909091	1.0	1.09999999879	0.8125	1.0	1.2307692292544379	0.17517377510982218	0.022824397824397824	0.053238214447695206	0.3952847328192679	0.009113080062974933	0.0044335525088247275	4.0	0.015625	0.03125	0.14187367574243365
intermediate	1	20266	64	128	2.0	2	0.03	0.03125	0.28125	0.0625	0.9047619047619048	1.0	1.1052631566731301	0.8125	1.0	1.2307692292544379	0.3465717215686059	0.0	0.18744521081281657	0.7905694276912053	0.06496320941118809	0.06320975658089494	4.0	0.0625	0.125	0.505678048601735
intermediate	2	30266	64	128	2.0	2	0.03	0.03125	0.3125	0.0625	0.8947368421052632	1.0	1.1176470575743944	0.7931034482758621	1.0	1.2608695636275993	0.35734016102786326	9.712509712509713e-05	0.18797354501067123	0.7905694276912053	0.06716397290206173	0.06694937926084063	4.0	0.0625	0.125	0.5355950298019648
intermediate	3	40266	64	128	2.0	2	0.03	0.03125	0.28125	0.0625	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.35027940043233896	9.712509712509713e-05	0.185073198721396	0.7905694276912053	0.06482103272359205	0.06405690834823267	4.0	0.0625	0.125	0.5124552626862193
intermediate	1	20286	64	128	2.0	2	0.05	0.046875	0.296875	0.09375	0.9	1.0	1.1111111098765432	0.8	0.9090909090909091	1.1363636349431818	0.4059787940196629	0.0	0.2545162015203639	0.9682458468798097	0.10332818055170284	0.11368986540883473	4.0	0.09375	0.1875	0.6063459456132735
intermediate	2	30286	64	128	2.0	2	0.05	0.046875	0.28125	0.09375	0.9090909090909091	1.0	1.09999999879	0.8181818181818182	0.9090909090909091	1.1111111097530864	0.401212698875363	0.0	0.26063210317765517	0.9682458468798097	0.1045689095294691	0.11249823582323439	4.0	0.09375	0.1875	0.5999905878573003
intermediate	3	40286	64	128	2.0	2	0.05	0.046875	0.28125	0.09375	0.9047619047619048	1.0	1.1052631566731301	0.8076923076923077	0.9090909090909091	1.1255411241475983	0.3921645273400967	0.0	0.2570050260833668	0.9682458468798097	0.10078825457801276	0.10983909214301615	4.0	0.09375	0.1875	0.5858084883051076
intermediate	1	20336	64	128	2.0	2	0.1	0.1015625	0.296875	0.171875	0.896551724137931	0.9166666666666666	1.022435896295488	0.8	0.8695652173913043	1.0869565203804348	0.5047376252563212	0.0	0.43923517320905003	0.7016464119913641	0.2216985182545848	0.16908040182900969	4.0	0.203125	0.40625	0.41619791116999816
intermediate	2	30336	64	128	2.0	2	0.1	0.1015625	0.3125	0.1875	0.9	0.96	1.0666666654814814	0.8	0.9166666666666666	1.1458333319010416	0.49106621233959263	0.0	0.44544229372209354	0.7016464119913641	0.21874165999396877	0.17586169871411392	4.0	0.203125	0.40625	0.43289033423070417
intermediate	3	40336	64	128	2.0	2	0.1	0.1015625	0.296875	0.1875	0.9090909090909091	0.96	1.0559999988384001	0.8125	0.8695652173913043	1.0702341123951633	0.5315996044825991	0.0	0.44169436365277237	0.7016464119913641	0.2348045490200071	0.17632082315598063	4.0	0.203125	0.40625	0.43402048670020954
intermediate	1	20436	64	128	2.0	2	0.2	0.203125	0.28125	0.3125	0.9090909090909091	0.8695652173913043	0.9565217380782609	0.8125	0.7906976744186046	0.9731663673174625	0.6867781518516813	0.0	0.6847756587073685	0.4961389371355688	0.4702889613200642	0.2270676097138496	4.0	0.40625	0.8125	0.2794678269961622
intermediate	2	30436	64	128	2.0	2	0.2	0.203125	0.296875	0.3125	0.9	0.8695652173913043	0.9661835738056898	0.8	0.7906976744186046	0.9883720917877906	0.6814857586829046	0.0	0.6788628668535561	0.4961389371355688	0.46263537585934733	0.22686245333403274	4.0	0.40625	0.8125	0.27921532683669836
intermediate	3	40436	64	128	2.0	2	0.2	0.203125	0.296875	0.3125	0.9047619047619048	0.8695652173913043	0.9610983971070697	0.8076923076923077	0.7906976744186046	0.9789590242586088	0.670206667904743	0.0	0.6898776073336172	0.4961389371355688	0.4623605724731603	0.2245683866236247	4.0	0.40625	0.8125	0.2763918601196712
excessively_sparse	1	20280	64	128	2.0	4	0.01	0.0078125	0.296875	0.015625	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.1788453671672981	0.02496114996114996	0.053614979652391086	0.3952847328192679	0.009349443478451182	0.004619615328461009	8.0	0.015625	0.0625	0.07391384407275464
excessively_sparse	2	30280	64	128	2.0	4	0.01	0.0078125	0.265625	0.015625	0.9090909090909091	1.0	1.09999999879	0.8125	1.0	1.2307692292544379	0.16145965651639227	0.021270396270396272	0.054363718569478546	0.3952847328192679	0.008590845417250506	0.00417948311540925	8.0	0.015625	0.0625	0.06687172877660034
excessively_sparse	3	40280	64	128	2.0	4	0.01	0.0078125	0.3125	0.015625	0.896551724137931	1.0	1.1153846141405326	0.8	1.0	1.2499999984374999	0.18772171798585796	0.026126651126651128	0.052856884699088044	0.3952847328192679	0.009663146506547756	0.004774617850324442	8.0	0.015625	0.0625	0.07639388438288892
intermediate	1	20300	64	128	2.0	4	0.03	0.03125	0.3125	0.0625	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984374999	0.35026324238810413	0.0	0.186202730430672	0.7905694276912053	0.06521997210216528	0.06445114494299253	8.0	0.0625	0.25	0.2578045787407518
intermediate	2	30300	64	128	2.0	4	0.03	0.03125	0.28125	0.0625	0.9047619047619048	1.0	1.1052631566731301	0.8125	1.0	1.2307692292544379	0.3064434542581988	0.0	0.18842418050018872	0.7905694276912053	0.05774135673824818	0.056182832362446464	8.0	0.0625	0.25	0.2247313285508605
intermediate	3	40300	64	128	2.0	4	0.03	0.03125	0.3125	0.0625	0.8888888888888888	1.0	1.124999998734375	0.8	1.0	1.2499999984374999	0.32649844184976445	0.0	0.18872009007283136	0.7905694276912053	0.06161681535452664	0.06089046298761542	8.0	0.0625	0.25	0.24356185097621424
intermediate	1	20320	64	128	2.0	4	0.05	0.046875	0.28125	0.09375	0.9090909090909091	1.0	1.09999999879	0.8125	0.9090909090909091	1.1188811175040345	0.4005157153144929	0.0	0.2582628349529318	0.9682458468798097	0.1034383240803223	0.11206011477002939	8.0	0.09375	0.375	0.29882697192320645
intermediate	2	30320	64	128	2.0	4	0.05	0.046875	0.296875	0.09375	0.9	1.0	1.1111111098765432	0.8	0.9090909090909091	1.1363636349431818	0.39760556937509667	0.0	0.25682302294254106	0.9682458468798097	0.10211426426570255	0.1123542183623457	8.0	0.09375	0.375	0.29961124816729184
intermediate	3	40320	64	128	2.0	4	0.05	0.046875	0.28125	0.09375	0.9090909090909091	1.0	1.09999999879	0.8125	0.9090909090909091	1.1188811175040345	0.4368479502066021	0.0	0.25700060242366485	0.9682458468798097	0.11227018637063989	0.12162813040336042	8.0	0.09375	0.375	0.3243416802107166
intermediate	1	20370	64	128	2.0	4	0.1	0.1015625	0.28125	0.1875	0.9047619047619048	0.96	1.061052630406205	0.8125	0.9166666666666666	1.128205126816568	0.5208793275626944	0.0	0.45739185481304806	0.7016464119913641	0.238245961767674	0.18859576045536133	8.0	0.203125	0.8125	0.23211785873629967
intermediate	2	30370	64	128	2.0	4	0.1	0.1015625	0.296875	0.1875	0.9	0.96	1.0666666654814814	0.8	0.8695652173913043	1.0869565203804348	0.5418429717666708	0.0	0.452675998128976	0.7016464119913641	0.2452793080736483	0.18706450677225606	8.0	0.203125	0.8125	0.23023323882095117
intermediate	3	40370	64	128	2.0	4	0.1	0.1015625	0.296875	0.1875	0.8947368421052632	0.96	1.0729411752714186	0.8	0.9166666666666666	1.1458333319010416	0.5146564157264901	0.0	0.45169139997411994	0.7016464119913641	0.232465876925161	0.18689555528769491	8.0	0.203125	0.8125	0.23002529853251646
intermediate	1	20470	64	128	2.0	4	0.2	0.203125	0.296875	0.3125	0.8947368421052632	0.8695652173913043	0.97186700658643	0.7916666666666666	0.8181818181818182	1.0334928216610426	0.6250315401936503	0.0	0.6998625738568431	0.4961389371355688	0.43743618246163496	0.22429804033069417	8.0	0.40625	1.625	0.1380295631954859
intermediate	2	30470	64	128	2.0	4	0.2	0.203125	0.296875	0.3125	0.9047619047619048	0.8695652173913043	0.9610983971070697	0.8	0.8181818181818182	1.0227272714488638	0.5820008396149375	0.0	0.6990789642763762	0.4961389371355688	0.4068645441659919	0.2064491000267075	8.0	0.40625	1.625	0.12704559993825346
intermediate	3	40470	64	128	2.0	4	0.2	0.203125	0.296875	0.3125	0.9090909090909091	0.8695652173913043	0.9565217380782609	0.8181818181818182	0.8181818181818182	0.9999999987777778	0.5860339627762179	0.0	0.7021414435479236	0.4961389371355688	0.4114787325918038	0.20415062079247104	8.0	0.40625	1.625	0.12563115117959378
excessively_sparse	1	20348	64	128	2.0	8	0.01	0.0078125	0.296875	0.015625	0.9047619047619048	1.0	1.1052631566731301	0.8125	1.0	1.2307692292544379	0.1403845429269047	0.023989898989898988	0.054242281801855655	0.3952847328192679	0.007432100184501155	0.003615748593354858	16.0	0.015625	0.125	0.028925988515430958
excessively_sparse	2	30348	64	128	2.0	8	0.01	0.0078125	0.296875	0.015625	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.12268341465440016	0.01418026418026418	0.056759070310187024	0.3952847328192679	0.006864653755474817	0.003391866027797226	16.0	0.015625	0.125	0.027134928005298382
excessively_sparse	3	40348	64	128	2.0	8	0.01	0.0078125	0.28125	0.015625	0.9130434782608695	1.0	1.0952380940385489	0.8181818181818182	1.0	1.222222220728395	0.12960734762107512	0.014568764568764568	0.056864697842582954	0.3952847328192679	0.00726270966151569	0.0035088022989400855	16.0	0.015625	0.125	0.02807041816695734
