dentate_state	feature_set	direction	gene_symbol	standardized_logistic_coefficient	absolute_coefficient
immature	all_curated	dentate_to_cerebellum	Calm2	-0.10416818849918907	0.10416818849918907
immature	all_curated	dentate_to_cerebellum	Camk2a	-0.11617581221079092	0.11617581221079092
immature	all_curated	dentate_to_cerebellum	Camk2b	-0.11340516860413832	0.11340516860413832
immature	all_curated	dentate_to_cerebellum	Cfl1	-0.09144467462687232	0.09144467462687232
immature	all_curated	dentate_to_cerebellum	Cntn5	0.08275322969981906	0.08275322969981906
immature	all_curated	dentate_to_cerebellum	Dcc	0.07857885735185198	0.07857885735185198
immature	all_curated	dentate_to_cerebellum	Dcx	0.10480916214406273	0.10480916214406273
immature	all_curated	dentate_to_cerebellum	Dkk3	-0.11002806366293412	0.11002806366293412
immature	all_curated	dentate_to_cerebellum	Dll1	0.07240915333602264	0.07240915333602264
immature	all_curated	dentate_to_cerebellum	Dpysl2	-0.09685384736817022	0.09685384736817022
immature	all_curated	dentate_to_cerebellum	Dpysl3	0.10531979168898224	0.10531979168898224
immature	all_curated	dentate_to_cerebellum	Emx2	0.11504461200230824	0.11504461200230824
immature	all_curated	dentate_to_cerebellum	En1	0.0	0.0
immature	all_curated	dentate_to_cerebellum	En2	-0.023081706520032337	0.023081706520032337
immature	all_curated	dentate_to_cerebellum	Eomes	0.10364311448588233	0.10364311448588233
immature	all_curated	dentate_to_cerebellum	Gabra2	-0.1080208902056913	0.1080208902056913
immature	all_curated	dentate_to_cerebellum	Gabrb3	-0.11319119979110281	0.11319119979110281
immature	all_curated	dentate_to_cerebellum	Gap43	-0.07438468888884078	0.07438468888884078
immature	all_curated	dentate_to_cerebellum	Gfap	0.08873421603042808	0.08873421603042808
immature	all_curated	dentate_to_cerebellum	Gli1	0.04690910436625056	0.04690910436625056
immature	all_curated	dentate_to_cerebellum	Gli2	0.05962168183092896	0.05962168183092896
immature	all_curated	dentate_to_cerebellum	Glis3	0.11352477879976179	0.11352477879976179
immature	all_curated	dentate_to_cerebellum	Gpm6a	-0.08673907346100523	0.08673907346100523
immature	all_curated	dentate_to_cerebellum	Grin2b	-0.10585074754062207	0.10585074754062207
immature	all_curated	dentate_to_cerebellum	Hes1	-0.1036030941137519	0.1036030941137519
immature	all_curated	dentate_to_cerebellum	Hes5	0.08123986203819103	0.08123986203819103
immature	all_curated	dentate_to_cerebellum	Id1	0.07468767900148315	0.07468767900148315
immature	all_curated	dentate_to_cerebellum	Id2	0.11114795305068695	0.11114795305068695
immature	all_curated	dentate_to_cerebellum	Jag1	-0.03531859314231406	0.03531859314231406
immature	all_curated	dentate_to_cerebellum	Kcnd2	-0.11257053794824141	0.11257053794824141
immature	all_curated	dentate_to_cerebellum	Kcnj3	-0.114953097432639	0.114953097432639
immature	all_curated	dentate_to_cerebellum	Kcnj6	-0.11623377409140451	0.11623377409140451
immature	all_curated	dentate_to_cerebellum	Kcnk1	0.09476693122693783	0.09476693122693783
immature	all_curated	dentate_to_cerebellum	L1cam	-0.055922960694380144	0.055922960694380144
immature	all_curated	dentate_to_cerebellum	Lef1	0.09609896389942686	0.09609896389942686
immature	all_curated	dentate_to_cerebellum	Lhx2	0.0891871539916818	0.0891871539916818
immature	all_curated	dentate_to_cerebellum	Map1b	-0.10901312307750921	0.10901312307750921
immature	all_curated	dentate_to_cerebellum	Meis1	0.03499674613024342	0.03499674613024342
immature	all_curated	dentate_to_cerebellum	Mycn	0.11004439802660733	0.11004439802660733
immature	all_curated	dentate_to_cerebellum	Ncam1	0.11452668483244068	0.11452668483244068
immature	all_curated	dentate_to_cerebellum	Nes	0.08623970750459517	0.08623970750459517
immature	all_curated	dentate_to_cerebellum	Neurod1	0.11272668498669032	0.11272668498669032
immature	all_curated	dentate_to_cerebellum	Neurod2	-0.0942004153875223	0.0942004153875223
immature	all_curated	dentate_to_cerebellum	Notch1	0.07443371752568592	0.07443371752568592
immature	all_curated	dentate_to_cerebellum	Notch2	-0.03461706879070938	0.03461706879070938
immature	all_curated	dentate_to_cerebellum	Nrp1	-0.060949751709277876	0.060949751709277876
immature	all_curated	dentate_to_cerebellum	Nrxn1	0.11104910065201305	0.11104910065201305
immature	all_curated	dentate_to_cerebellum	Pax6	0.10174438405167903	0.10174438405167903
immature	all_curated	dentate_to_cerebellum	Plxna2	0.11302131933772806	0.11302131933772806
immature	all_curated	dentate_to_cerebellum	Plxna4	0.06132709606047615	0.06132709606047615
immature	all_curated	dentate_to_cerebellum	Ppp3ca	-0.10676077875050917	0.10676077875050917
immature	all_curated	dentate_to_cerebellum	Prox1	0.11701605396058065	0.11701605396058065
immature	all_curated	dentate_to_cerebellum	Ptch1	0.0626784813479824	0.0626784813479824
immature	all_curated	dentate_to_cerebellum	Robo2	-0.11569129860457605	0.11569129860457605
immature	all_curated	dentate_to_cerebellum	Rtn1	0.0037861825838171664	0.0037861825838171664
immature	all_curated	dentate_to_cerebellum	Rtn3	-0.1122164164839956	0.1122164164839956
immature	all_curated	dentate_to_cerebellum	Slc17a6	0.11333593845566657	0.11333593845566657
immature	all_curated	dentate_to_cerebellum	Slc17a7	-0.11642278391811266	0.11642278391811266
immature	all_curated	dentate_to_cerebellum	Snap25	-0.08590411180977577	0.08590411180977577
immature	all_curated	dentate_to_cerebellum	Sox2	0.10761976414826209	0.10761976414826209
immature	all_curated	dentate_to_cerebellum	Stmn2	-0.06732608655167109	0.06732608655167109
immature	all_curated	dentate_to_cerebellum	Stmn3	-0.10942206581612131	0.10942206581612131
immature	all_curated	dentate_to_cerebellum	Stxbp1	-0.10579940563611118	0.10579940563611118
immature	all_curated	dentate_to_cerebellum	Stxbp5l	-0.11318962336785039	0.11318962336785039
immature	all_curated	dentate_to_cerebellum	Synpr	0.056211854118574954	0.056211854118574954
immature	all_curated	dentate_to_cerebellum	Syt1	-0.11617751191959147	0.11617751191959147
immature	all_curated	dentate_to_cerebellum	Tbr1	0.09336054976033116	0.09336054976033116
immature	all_curated	dentate_to_cerebellum	Tcf7l2	0.09939965418271719	0.09939965418271719
immature	all_curated	dentate_to_cerebellum	Tubb3	0.01943224597404526	0.01943224597404526
immature	all_curated	dentate_to_cerebellum	Vim	0.10254705604825019	0.10254705604825019
immature	all_curated	dentate_to_cerebellum	Wnt3a	-0.02130575665327455	0.02130575665327455
immature	all_curated	dentate_to_cerebellum	Wnt5a	0.1071784436307184	0.1071784436307184
immature	all_curated	dentate_to_cerebellum	Wnt7a	0.06258969341231196	0.06258969341231196
immature	all_curated	dentate_to_cerebellum	Zbtb20	0.10562530329705515	0.10562530329705515
immature	all_curated	dentate_to_cerebellum	Zic1	0.0907345006489687	0.0907345006489687
immature	all_curated	dentate_to_cerebellum	Zic2	0.09501766239767667	0.09501766239767667
immature	all_curated	dentate_to_cerebellum	Zic3	0.004501828465784265	0.004501828465784265
immature	all_curated	cerebellum_to_dentate	Ascl1	-0.10601310245493656	0.10601310245493656
immature	all_curated	cerebellum_to_dentate	Atoh1	-0.035021034126839136	0.035021034126839136
immature	all_curated	cerebellum_to_dentate	Barhl1	0.11428282287557667	0.11428282287557667
immature	all_curated	cerebellum_to_dentate	Basp1	-0.06193955943178611	0.06193955943178611
immature	all_curated	cerebellum_to_dentate	Bcl11b	-0.09195615360472319	0.09195615360472319
immature	all_curated	cerebellum_to_dentate	Bmp4	-0.015164644502341215	0.015164644502341215
immature	all_curated	cerebellum_to_dentate	Bmpr1a	-0.152672772772614	0.152672772772614
immature	all_curated	cerebellum_to_dentate	C1ql3	-0.01420225955052467	0.01420225955052467
immature	all_curated	cerebellum_to_dentate	Cacna2d1	0.1449005585970859	0.1449005585970859
immature	all_curated	cerebellum_to_dentate	Cadm3	0.1385375429190542	0.1385375429190542
immature	all_curated	cerebellum_to_dentate	Calb1	-0.15158966165152352	0.15158966165152352
immature	all_curated	cerebellum_to_dentate	Calm1	-0.12487582436033165	0.12487582436033165
immature	all_curated	cerebellum_to_dentate	Calm2	-0.1390404417236968	0.1390404417236968
immature	all_curated	cerebellum_to_dentate	Camk2a	-0.15090550839788203	0.15090550839788203
immature	all_curated	cerebellum_to_dentate	Camk2b	-0.15044331900492425	0.15044331900492425
immature	all_curated	cerebellum_to_dentate	Cfl1	-0.10188572939175145	0.10188572939175145
immature	all_curated	cerebellum_to_dentate	Cntn5	-0.1271588187901175	0.1271588187901175
immature	all_curated	cerebellum_to_dentate	Dcc	0.08643850127822367	0.08643850127822367
immature	all_curated	cerebellum_to_dentate	Dcx	0.02044099211369925	0.02044099211369925
immature	all_curated	cerebellum_to_dentate	Dkk3	0.05474144391024317	0.05474144391024317
immature	all_curated	cerebellum_to_dentate	Dll1	-0.08068450436876272	0.08068450436876272
immature	all_curated	cerebellum_to_dentate	Dpysl2	-0.14942351268270215	0.14942351268270215
immature	all_curated	cerebellum_to_dentate	Dpysl3	0.008532991618004422	0.008532991618004422
immature	all_curated	cerebellum_to_dentate	Emx2	0.009987038918978007	0.009987038918978007
immature	all_curated	cerebellum_to_dentate	En1	0.012472202740149258	0.012472202740149258
immature	all_curated	cerebellum_to_dentate	En2	0.14265896879806506	0.14265896879806506
immature	all_curated	cerebellum_to_dentate	Eomes	0.12513875738228247	0.12513875738228247
immature	all_curated	cerebellum_to_dentate	Gabra2	-0.03421475349362498	0.03421475349362498
immature	all_curated	cerebellum_to_dentate	Gabrb3	0.11068547369797273	0.11068547369797273
immature	all_curated	cerebellum_to_dentate	Gap43	0.14286897237814217	0.14286897237814217
immature	all_curated	cerebellum_to_dentate	Gfap	0.03830002644807826	0.03830002644807826
immature	all_curated	cerebellum_to_dentate	Gli1	-0.0011617102601620525	0.0011617102601620525
immature	all_curated	cerebellum_to_dentate	Gli2	-0.025551999199448984	0.025551999199448984
immature	all_curated	cerebellum_to_dentate	Glis3	-0.028039885028284504	0.028039885028284504
immature	all_curated	cerebellum_to_dentate	Gpm6a	0.09822532302181607	0.09822532302181607
immature	all_curated	cerebellum_to_dentate	Grin2b	0.018020119892474845	0.018020119892474845
immature	all_curated	cerebellum_to_dentate	Hes1	-0.019039952958348556	0.019039952958348556
immature	all_curated	cerebellum_to_dentate	Hes5	0.009532589729029775	0.009532589729029775
immature	all_curated	cerebellum_to_dentate	Id1	-0.04338489259727147	0.04338489259727147
immature	all_curated	cerebellum_to_dentate	Id2	-0.15154865347239915	0.15154865347239915
immature	all_curated	cerebellum_to_dentate	Jag1	-0.023973189070417927	0.023973189070417927
immature	all_curated	cerebellum_to_dentate	Kcnd2	0.14453850674705115	0.14453850674705115
immature	all_curated	cerebellum_to_dentate	Kcnj3	0.05479331025744644	0.05479331025744644
immature	all_curated	cerebellum_to_dentate	Kcnj6	0.1429696703844669	0.1429696703844669
immature	all_curated	cerebellum_to_dentate	Kcnk1	0.11166069910679645	0.11166069910679645
immature	all_curated	cerebellum_to_dentate	L1cam	0.12418623196693708	0.12418623196693708
immature	all_curated	cerebellum_to_dentate	Lef1	-0.01163764363293937	0.01163764363293937
immature	all_curated	cerebellum_to_dentate	Lhx2	-0.01081376841646354	0.01081376841646354
immature	all_curated	cerebellum_to_dentate	Map1b	-0.14144259757894226	0.14144259757894226
immature	all_curated	cerebellum_to_dentate	Meis1	0.14672090003634286	0.14672090003634286
immature	all_curated	cerebellum_to_dentate	Mycn	-0.12530317984589692	0.12530317984589692
immature	all_curated	cerebellum_to_dentate	Ncam1	-0.14405510756509607	0.14405510756509607
immature	all_curated	cerebellum_to_dentate	Nes	-0.007191392697721931	0.007191392697721931
immature	all_curated	cerebellum_to_dentate	Neurod1	0.12524253259849022	0.12524253259849022
immature	all_curated	cerebellum_to_dentate	Neurod2	0.1367789413490913	0.1367789413490913
immature	all_curated	cerebellum_to_dentate	Notch1	-0.021434057409860284	0.021434057409860284
immature	all_curated	cerebellum_to_dentate	Notch2	-0.028012580537253425	0.028012580537253425
immature	all_curated	cerebellum_to_dentate	Nrp1	-0.09344195500408463	0.09344195500408463
immature	all_curated	cerebellum_to_dentate	Nrxn1	0.13222242620624763	0.13222242620624763
immature	all_curated	cerebellum_to_dentate	Pax6	0.1430127497292512	0.1430127497292512
immature	all_curated	cerebellum_to_dentate	Plxna2	0.14087966274485658	0.14087966274485658
immature	all_curated	cerebellum_to_dentate	Plxna4	-0.14801906896731215	0.14801906896731215
immature	all_curated	cerebellum_to_dentate	Ppp3ca	0.09653328008578223	0.09653328008578223
immature	all_curated	cerebellum_to_dentate	Prox1	0.13611755163207231	0.13611755163207231
immature	all_curated	cerebellum_to_dentate	Ptch1	-0.12231661027899098	0.12231661027899098
immature	all_curated	cerebellum_to_dentate	Robo2	-0.1501321593768815	0.1501321593768815
immature	all_curated	cerebellum_to_dentate	Rtn1	-0.14773669460624397	0.14773669460624397
immature	all_curated	cerebellum_to_dentate	Rtn3	0.14570479805249575	0.14570479805249575
immature	all_curated	cerebellum_to_dentate	Slc17a6	0.00680861479375878	0.00680861479375878
immature	all_curated	cerebellum_to_dentate	Slc17a7	0.14610449069216497	0.14610449069216497
immature	all_curated	cerebellum_to_dentate	Snap25	0.13626717217534884	0.13626717217534884
immature	all_curated	cerebellum_to_dentate	Sox2	-0.025606802865094223	0.025606802865094223
immature	all_curated	cerebellum_to_dentate	Stmn2	0.0902075136481825	0.0902075136481825
immature	all_curated	cerebellum_to_dentate	Stmn3	-0.13468539383380831	0.13468539383380831
immature	all_curated	cerebellum_to_dentate	Stxbp1	0.09853668422111354	0.09853668422111354
immature	all_curated	cerebellum_to_dentate	Stxbp5l	0.14490842836736945	0.14490842836736945
immature	all_curated	cerebellum_to_dentate	Synpr	0.11893484197559547	0.11893484197559547
immature	all_curated	cerebellum_to_dentate	Syt1	0.1480061002100851	0.1480061002100851
immature	all_curated	cerebellum_to_dentate	Tbr1	-0.0519225267637344	0.0519225267637344
immature	all_curated	cerebellum_to_dentate	Tcf7l2	-0.040361856824015684	0.040361856824015684
immature	all_curated	cerebellum_to_dentate	Tubb3	-0.0953120175894843	0.0953120175894843
immature	all_curated	cerebellum_to_dentate	Vim	0.022230349007133835	0.022230349007133835
immature	all_curated	cerebellum_to_dentate	Wnt3a	-0.04565679121089349	0.04565679121089349
immature	all_curated	cerebellum_to_dentate	Wnt5a	-0.09264956331159861	0.09264956331159861
immature	all_curated	cerebellum_to_dentate	Wnt7a	0.1281798778816381	0.1281798778816381
immature	all_curated	cerebellum_to_dentate	Zbtb20	0.12225219441279679	0.12225219441279679
immature	all_curated	cerebellum_to_dentate	Zic1	0.1467539149703186	0.1467539149703186
immature	all_curated	cerebellum_to_dentate	Zic2	0.13775150295154995	0.13775150295154995
immature	all_curated	cerebellum_to_dentate	Zic3	0.08875883677263179	0.08875883677263179
