population	gene_symbol	n_libraries	mean_log2_expression	median_log2_expression	mean_detection_fraction
Dentate granule, immature	Gli1	12	0.015370665466654082	0.0	0.001782079539638325
Dentate granule, immature	Gli2	12	0.06270501813148034	0.0215584834416707	0.007423571983524234
Dentate granule, immature	Glis3	12	1.9593289503078621	2.0139493672156905	0.22268279730907195
Dentate granule, immature	Gpm6a	12	8.299664475588516	8.346537401964953	0.8742584254123517
Dentate granule, immature	Grin2b	12	9.512189731214983	9.529377342115902	0.8990056973718015
Dentate granule, immature	Hes1	12	0.07129083892849974	0.04236301779747005	0.008548716059080558
Dentate granule, immature	Hes5	12	0.16999740484732428	0.1783458852092885	0.021420982157215992
Dentate granule, immature	Id1	12	0.2059772720818457	0.1544266110671631	0.024930169729512935
Dentate granule, immature	Id2	12	3.896171970138179	3.7497775160280384	0.44538162766647105
Dentate granule, immature	Jag1	12	0.04665981123703525	0.0	0.005695967067494833
Dentate granule, immature	Kcnd2	12	4.363805828559984	4.304596600662222	0.45970279153168997
Dentate granule, immature	Kcnj3	12	2.7574390773698205	2.7487634870189206	0.31584832025964443
Dentate granule, immature	Kcnj6	12	1.60105689670935	1.502263080190729	0.18858079046180853
Dentate granule, immature	Kcnk1	12	5.3106246405960285	5.242304589156998	0.5990142895436874
Dentate granule, immature	L1cam	12	1.5142167080944153	1.4636304360572938	0.18361700835944325
Dentate granule, immature	Lef1	12	0.5214390445575615	0.4532304978838153	0.06078100682809012
Dentate granule, immature	Lhx2	12	2.766169531585152	2.7190333400760682	0.3210285246318332
Dentate granule, immature	Map1b	12	7.339577109455074	7.288519078490122	0.7795684883059802
Dentate granule, immature	Meis1	12	0.05795246802550829	0.0497395412248377	0.006852115049524367
Dentate granule, immature	Mycn	12	1.2507751514354986	1.3066373594263765	0.15190368531357182
Dentate granule, immature	Ncam1	12	9.836334348317797	9.854172531734495	0.9633950433443772
Dentate granule, immature	Nes	12	0.09753914122294814	0.087305522028436	0.011996863054260017
Dentate granule, immature	Neurod1	12	4.413265421767258	4.348950794178952	0.5018815211185286
Dentate granule, immature	Neurod2	12	3.220450644349826	3.283288621119109	0.38000544867463965
Dentate granule, immature	Nfia	12	10.834233432652319	10.818179239922381	0.9941696181643582
Dentate granule, immature	Nfib	12	11.55591947350508	11.552330540489706	0.9972747594408133
Dentate granule, immature	Notch1	12	0.20826446546750743	0.17803212279684455	0.024835093363160393
Dentate granule, immature	Notch2	12	0.41045311202565343	0.3953186603302651	0.05005817014755307
Dentate granule, immature	Nrp1	12	6.608562216357037	6.585082751400368	0.682787760680374
Dentate granule, immature	Nrxn1	12	12.419712813557657	12.395649604119907	0.9989479622992169
Dentate granule, immature	Pax6	12	0.7728291229502625	0.7752888396867833	0.09034202801523107
Dentate granule, immature	Plxna2	12	8.758399382074325	8.93124831832565	0.8884669672607125
Dentate granule, immature	Plxna4	12	9.572755618087108	9.566318281140981	0.9062102351971505
Dentate granule, immature	Ppp3ca	12	9.652888913285935	9.679028399857065	0.9460909796871074
Dentate granule, immature	Prox1	12	8.397077166766708	8.466292086196127	0.8607719409503923
Dentate granule, immature	Ptch1	12	1.5274025265640934	1.5452058906229134	0.18262356654309184
Dentate granule, immature	Rfx3	12	8.383150974083073	8.323043395568419	0.8793460679818047
Dentate granule, immature	Robo2	12	1.709859619802898	1.7714425344315785	0.18266070930386258
Dentate granule, immature	Rtn1	12	9.84474640821587	9.83495311166129	0.9622429633066162
Dentate granule, immature	Rtn3	12	8.438077205069751	8.383429389979158	0.8797999814486444
Dentate granule, immature	Slc17a6	12	1.9607071881643066	1.9910157897854646	0.22953519570296635
Dentate granule, immature	Slc17a7	12	0.7984122646790673	0.7181680154936266	0.09793488745696573
Dentate granule, immature	Snap25	12	8.281733907464016	8.350138923367197	0.8775180472354265
Dentate granule, immature	Sox2	12	0.6368509186227427	0.5872578311310128	0.07510352711495284
Dentate granule, immature	Stmn2	12	6.108410679646671	6.063492439035974	0.6684868083476205
Dentate granule, immature	Stmn3	12	5.155956665817311	5.1680428824198925	0.5916237002731363
Dentate granule, immature	Stxbp1	12	3.267748767830389	3.3242513351406613	0.38610752860733927
Dentate granule, immature	Stxbp5l	12	5.923643694514488	5.806527170008202	0.6547284123449368
Dentate granule, immature	Synpr	12	6.0807795890545995	6.133019492218464	0.6504246889988275
Dentate granule, immature	Syt1	12	7.043957276211465	7.091203751059266	0.7278799012172872
Dentate granule, immature	Tbr1	12	1.0944887018954736	1.0687595083199295	0.13322165489918034
Dentate granule, immature	Tcf7l2	12	0.9781578435657098	0.9560636959823908	0.1128475595269744
Dentate granule, immature	Tubb3	12	4.01727973559782	3.8929966500529423	0.45696670443044646
Dentate granule, immature	Vim	12	0.2694340880903337	0.2837993309369806	0.03320858042561376
Dentate granule, immature	Wnt3a	12	0.008533333156170683	0.0	0.0009461311406282917
Dentate granule, immature	Wnt5a	12	0.64117036605345	0.6066603989556119	0.07615210315617668
Dentate granule, immature	Wnt7a	12	0.15927564595562516	0.1628568281409561	0.020140845653771892
Dentate granule, immature	Zbtb20	12	13.410291109788288	13.420336652366885	1.0
Dentate granule, immature	Zic1	12	0.43810970996310555	0.47854736932540975	0.05196516915817171
Dentate granule, immature	Zic2	12	0.20930428319110964	0.22815006857519748	0.02496728840612575
Dentate granule, immature	Zic3	12	0.007421841130248567	0.0	0.0009229000242072083
Dentate granule, mature	Ascl1	29	0.13815218568071239	0.1479004172566131	0.020334188440821556
Dentate granule, mature	Atoh1	29	0.0	0.0	0.0
Dentate granule, mature	Barhl1	29	0.003326674695562945	0.0	0.0004910149688937552
Dentate granule, mature	Basp1	29	8.220942595057513	8.297355310711449	0.9418240065949277
Dentate granule, mature	Bcl11b	29	7.396381096238511	7.557414526714704	0.8881169084322368
Dentate granule, mature	Bmp4	29	0.0028617496618713063	0.0	0.00042138634547229996
Dentate granule, mature	Bmpr1a	29	5.187255854085939	5.158597545238888	0.6818923371919619
Dentate granule, mature	C1ql3	29	9.326296155639422	9.184536986607164	0.9713124197556942
Dentate granule, mature	Cacna2d1	29	9.633944249846156	9.606298936151823	0.9926088131730701
Dentate granule, mature	Cadm3	29	2.8343578434001118	2.7374113217483496	0.39333516314527567
Dentate granule, mature	Calb1	29	6.331917506223186	5.6757823684452715	0.7687336825028489
Dentate granule, mature	Calm1	29	9.826784183155368	9.828020851477437	0.991733395177056
Dentate granule, mature	Calm2	29	9.581057867209115	9.577455056337984	0.990214855063254
Dentate granule, mature	Camk2a	29	9.876559347252696	9.900868004791496	0.9935747621586479
Dentate granule, mature	Camk2b	29	8.377585447784831	8.54212295997342	0.9443443592360368
Dentate granule, mature	Cfl1	29	5.039975813139021	4.99797123902641	0.6705765294819572
Dentate granule, mature	Cntn5	29	9.496014631299396	9.491044372547336	0.9809035858393277
Dentate granule, mature	Dcc	29	8.722261129429981	7.6135104955628865	0.8984797187656184
Dentate granule, mature	Dcx	29	0.8271605086672398	0.7355341859740611	0.11741420757161386
Dentate granule, mature	Dkk3	29	0.18440236229756565	0.1416696292931953	0.02648583723708239
Dentate granule, mature	Dll1	29	0.07280082545818799	0.0685601808515169	0.01055405988461079
Dentate granule, mature	Dpysl2	29	5.534166754156112	5.564432278714439	0.7174176334135988
Dentate granule, mature	Dpysl3	29	0.8297507811550037	0.4335503851720529	0.1181644663914175
Dentate granule, mature	Emx2	29	0.5087288632744041	0.5364998074510898	0.07248906554000738
Dentate granule, mature	En1	29	0.0004982667393702276	0.0	7.080648587410346e-05
Dentate granule, mature	En2	29	0.0008336549022537241	0.0	0.0001196853390432138
Dentate granule, mature	Eomes	29	0.0013516579865856552	0.0	0.00017758898083222415
Dentate granule, mature	Gabra2	29	8.873248371617624	8.749384967275073	0.9623736841342695
Dentate granule, mature	Gabrb3	29	10.376026230933709	10.409898925334849	0.9986204485529415
Dentate granule, mature	Gap43	29	0.10456246405236787	0.0145735773482271	0.014670742197412151
Dentate granule, mature	Gfap	29	0.030463965863424296	0.0096800023737559	0.004356650587606521
Dentate granule, mature	Gli1	29	0.0013036463298772792	0.0	0.00019445760007055172
Dentate granule, mature	Gli2	29	0.01791516564874525	0.0123862838101557	0.0025447495915438966
