matrix	population	library	module_id	module_label	module_family	n_module_genes	module_z_score
OLF	Olfactory-bulb GABA, mature proxy	pBICCNsMMrOLFiF017d210119H3	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.1888122082435058
OLF	Olfactory-bulb GABA, mature proxy	pBICCNsMMrOLFiM015d201201C1	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.05490512704770988
OLF	Olfactory-bulb GABA, mature proxy	pBICCNsMMrOLFiM015d201201C2	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.029426658490771453
OLF	Olfactory-bulb GABA, mature proxy	pBICCNsMMrOLFiM016d201201D1	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.15251362460819148
OLF	Olfactory-bulb GABA, mature proxy	pBICCNsMMrOLFiM016d201201D2	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.14768414238783883
OLF	Olfactory-bulb GABA, mature proxy	pBICCNsMMrOLFiM016d201201D3	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.14506279050683873
OLF	Olfactory-bulb GABA, mature proxy	pBICCNsMMrOLFiM017d210119E1	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.3127487664462359
OLF	Olfactory-bulb GABA, mature proxy	pBICCNsMMrOLFiM017d210119E2	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.07580968234186641
OLF	Olfactory-bulb GABA, mature proxy	pBICCNsMMrOLFiM017d210119E3	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	-0.055112554779866665
OLF	Olfactory-bulb GABA, mature proxy	pBICCNsMMrOLFiM018d210119F1	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.017552247563891697
OLF	Olfactory-bulb GABA, mature proxy	pBICCNsMMrOLFiM018d210119F2	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.028453159611506042
OLF	Olfactory-bulb GABA, mature proxy	pBICCNsMMrOLFiM018d210119F3	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/rhombic-lip/SHH	upstream_region_fate	13	0.08965003667052966
CB	Cerebellar granule	pBICCNsMMrCBAN1iF002d190304b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.07759772316192544
CB	Cerebellar granule	pBICCNsMMrCBAN1iF002d190304c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.1072591834674674
CB	Cerebellar granule	pBICCNsMMrCBAN1iM002d190312a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.16473831131124886
CB	Cerebellar granule	pBICCNsMMrCBAN1iM002d190312b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.1585799521830904
CB	Cerebellar granule	pBICCNsMMrCBAN1iM002d190312c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.13696360075531658
CB	Cerebellar granule	pBICCNsMMrCBAN1iM006d190124	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.034712301957646075
CB	Cerebellar granule	pBICCNsMMrCBAN1iM006d190321a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2677075454406272
CB	Cerebellar granule	pBICCNsMMrCBAN1iM006d190321b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.24807644747192548
CB	Cerebellar granule	pBICCNsMMrCBAN2iF002d190304a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.3077590492361345
CB	Cerebellar granule	pBICCNsMMrCBAN2iF002d190304b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.16832580981031253
CB	Cerebellar granule	pBICCNsMMrCBAN2iF002d190304c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.12821269611122055
CB	Cerebellar granule	pBICCNsMMrCBAN2iM002d190312a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.18426222351881072
CB	Cerebellar granule	pBICCNsMMrCBAN2iM002d190312b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.18179569886525915
CB	Cerebellar granule	pBICCNsMMrCBAN2iM002d190312c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.21017882757977224
CB	Cerebellar granule	pBICCNsMMrCBAN2iM006d190124	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.0005480018763582904
CB	Cerebellar granule	pBICCNsMMrCBAN2iM006d190321a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.37482661103164916
CB	Cerebellar granule	pBICCNsMMrCBAN2iM006d190321b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.30503335444911955
CB	Cerebellar granule	pBICCNsMMrCBAN2iM006d190321c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.3175463467938836
CB	Cerebellar granule	pBICCNsMMrCBAN2iM006d190321d	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.34034685599134074
CB	Cerebellar granule	pBICCNsMMrCBAN2iM006d190321e	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.30670873997308984
CB	Cerebellar granule	pBICCNsMMrCBCOPiF002d190304a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.08993992666634044
CB	Cerebellar granule	pBICCNsMMrCBCOPiF002d190304b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.04847102856857387
CB	Cerebellar granule	pBICCNsMMrCBCOPiM002d190312a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2040931756427928
CB	Cerebellar granule	pBICCNsMMrCBCOPiM002d190312b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.23346788757853137
CB	Cerebellar granule	pBICCNsMMrCBCOPiM002d190312c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.3786329001242387
CB	Cerebellar granule	pBICCNsMMrCBCOPiM002d190312d	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.19550259378095433
CB	Cerebellar granule	pBICCNsMMrCBCOPiM006d190313	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.16676424196653822
CB	Cerebellar granule	pBICCNsMMrCBCULiM006d190313b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.1450527296303324
CB	Cerebellar granule	pBICCNsMMrCBDECiF002d190304a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.07146395478184352
CB	Cerebellar granule	pBICCNsMMrCBDECiF002d190304b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.16550413209322978
CB	Cerebellar granule	pBICCNsMMrCBDECiF002d190304c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.23534171041894267
CB	Cerebellar granule	pBICCNsMMrCBDECiM006d190313a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2272322107641068
CB	Cerebellar granule	pBICCNsMMrCBDECiM006d190313b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.28514837711780555
CB	Cerebellar granule	pBICCNsMMrCBDECiM006d190313c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2735440591837617
CB	Cerebellar granule	pBICCNsMMrCBFiF001d190115	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.25008245043213584
CB	Cerebellar granule	pBICCNsMMrCBFiM006d190124	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	0.0952975269626162
CB	Cerebellar granule	pBICCNsMMrCBFiM006d190313a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.18210390320262584
CB	Cerebellar granule	pBICCNsMMrCBFiM006d190313c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.1918639512937713
CB	Cerebellar granule	pBICCNsMMrCBIIIiF001d190115a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.3276272778821532
CB	Cerebellar granule	pBICCNsMMrCBIIIiF001d190115b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.3315875525301635
CB	Cerebellar granule	pBICCNsMMrCBIIiF001d190115a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.22246645360127687
CB	Cerebellar granule	pBICCNsMMrCBIIiF001d190115b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2698969883075429
CB	Cerebellar granule	pBICCNsMMrCBIIiM001d190108a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2935336145463685
CB	Cerebellar granule	pBICCNsMMrCBIIiM001d190108b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2889966553596646
CB	Cerebellar granule	pBICCNsMMrCBIIiM006d190313	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.16436055820939857
CB	Cerebellar granule	pBICCNsMMrCBIViM006d190124	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2650166756883247
CB	Cerebellar granule	pBICCNsMMrCBIXiF002d190304a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.02627984666590724
CB	Cerebellar granule	pBICCNsMMrCBIXiF002d190304b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.053408124348001296
CB	Cerebellar granule	pBICCNsMMrCBIXiF002d190304c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	0.11085316691828873
CB	Cerebellar granule	pBICCNsMMrCBIXiM006d190313a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.14151964100551281
CB	Cerebellar granule	pBICCNsMMrCBIXiM006d190313b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.15499895127336727
CB	Cerebellar granule	pBICCNsMMrCBIXiM006d190313c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.10856356587700139
CB	Cerebellar granule	pBICCNsMMrCBIXiM006d190313d	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.09411142294080559
CB	Cerebellar granule	pBICCNsMMrCBIiF001d190115	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2485226861246756
CB	Cerebellar granule	pBICCNsMMrCBIiM001d190108a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.31104366725041976
CB	Cerebellar granule	pBICCNsMMrCBIiM001d190108b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.30272435146964516
CB	Cerebellar granule	pBICCNsMMrCBIiM006d190313	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.10338839584758887
CB	Cerebellar granule	pBICCNsMMrCBPFiF002d190304a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.03406577697316314
CB	Cerebellar granule	pBICCNsMMrCBPFiF002d190304c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.08797926262745459
CB	Cerebellar granule	pBICCNsMMrCBPFiM001d190107a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2235633708052391
CB	Cerebellar granule	pBICCNsMMrCBPFiM001d190107b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.22351812059049136
CB	Cerebellar granule	pBICCNsMMrCBPFiM001d190107c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.25212927026894966
CB	Cerebellar granule	pBICCNsMMrCBPFiM001d190107d	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.24765004440671726
CB	Cerebellar granule	pBICCNsMMrCBPFiM006d190124	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.05228902679760526
CB	Cerebellar granule	pBICCNsMMrCBPFiM006d190313a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.17334176865048234
CB	Cerebellar granule	pBICCNsMMrCBPFiM006d190313b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.20014301577833013
CB	Cerebellar granule	pBICCNsMMrCBPRMiF002d190304a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.14669808815742078
CB	Cerebellar granule	pBICCNsMMrCBPRMiF002d190304b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.22098938937302592
CB	Cerebellar granule	pBICCNsMMrCBPRMiF002d190304c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2481120882659979
CB	Cerebellar granule	pBICCNsMMrCBPRMiM002d190312a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.18463546736644254
CB	Cerebellar granule	pBICCNsMMrCBPRMiM002d190312b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.15885378544474585
CB	Cerebellar granule	pBICCNsMMrCBPRMiM002d190312c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.20322914199376146
CB	Cerebellar granule	pBICCNsMMrCBPRMiM002d190312d	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.19688140633090445
CB	Cerebellar granule	pBICCNsMMrCBPRMiM002d190312e	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.21557374342393432
CB	Cerebellar granule	pBICCNsMMrCBPRMiM006d190321a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.23907650558674423
CB	Cerebellar granule	pBICCNsMMrCBPRMiM006d190321b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.24837362409214356
CB	Cerebellar granule	pBICCNsMMrCBPRMiM006d190321c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.23852105437335686
CB	Cerebellar granule	pBICCNsMMrCBPRMiM006d190321d	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.24293955380969384
CB	Cerebellar granule	pBICCNsMMrCBPRMiM006d190321e	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2285433205095982
CB	Cerebellar granule	pBICCNsMMrCBPRMiM006d190321f	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2515557141906219
CB	Cerebellar granule	pBICCNsMMrCBSIMiF001d190115	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.34768708084210687
CB	Cerebellar granule	pBICCNsMMrCBSIMiM002d190312a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.25706321528365805
CB	Cerebellar granule	pBICCNsMMrCBSIMiM002d190312b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.246354436024048
CB	Cerebellar granule	pBICCNsMMrCBSIMiM002d190312c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2982881664759907
CB	Cerebellar granule	pBICCNsMMrCBSIMiM002d190312d	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2895498005799306
CB	Cerebellar granule	pBICCNsMMrCBSIMiM006d190313a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.21399517974368631
CB	Cerebellar granule	pBICCNsMMrCBSIMiM006d190313b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.24017810228085898
CB	Cerebellar granule	pBICCNsMMrCBSIMiM006d190313c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2550898850575791
CB	Cerebellar granule	pBICCNsMMrCBVIIIiF002d190304a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.09009955111018429
CB	Cerebellar granule	pBICCNsMMrCBVIIIiF002d190304b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.06640244846302
CB	Cerebellar granule	pBICCNsMMrCBVIIIiF002d190304c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.032468931972260764
CB	Cerebellar granule	pBICCNsMMrCBVIIIiF002d190304d	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.07320113418375042
CB	Cerebellar granule	pBICCNsMMrCBVIIIiM001d190108a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.24610739772274737
CB	Cerebellar granule	pBICCNsMMrCBVIIIiM001d190108b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2656344446275233
CB	Cerebellar granule	pBICCNsMMrCBVIIIiM006d190313	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.16844418239641454
CB	Cerebellar granule	pBICCNsMMrCBVIIiF002d190304a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.121653069257759
CB	Cerebellar granule	pBICCNsMMrCBVIIiF002d190304b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.10484755696500331
CB	Cerebellar granule	pBICCNsMMrCBVIIiM002d190312a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.1655576672950403
CB	Cerebellar granule	pBICCNsMMrCBVIIiM002d190312b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.20677800826269893
CB	Cerebellar granule	pBICCNsMMrCBVIIiM002d190312c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.18858164728686214
CB	Cerebellar granule	pBICCNsMMrCBVIIiM002d190312d	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.1984660571225376
CB	Cerebellar granule	pBICCNsMMrCBVIIiM006d190313a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.10972496914531732
CB	Cerebellar granule	pBICCNsMMrCBVIIiM006d190313b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.13138901608012127
CB	Cerebellar granule	pBICCNsMMrCBVIiF001d190116	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2527680035258894
CB	Cerebellar granule	pBICCNsMMrCBVIiM002d190312a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.14051626806620923
CB	Cerebellar granule	pBICCNsMMrCBVIiM002d190312b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.10095610269392247
CB	Cerebellar granule	pBICCNsMMrCBVIiM002d190312c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.09203825250003198
CB	Cerebellar granule	pBICCNsMMrCBVIiM002d190312d	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.15414844340509623
CB	Cerebellar granule	pBICCNsMMrCBVIiM002d190312e	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.08778946138512221
CB	Cerebellar granule	pBICCNsMMrCBVIiM006d190321a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.21467645690333517
CB	Cerebellar granule	pBICCNsMMrCBVIiM006d190321b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.26524368226277795
CB	Cerebellar granule	pBICCNsMMrCBVIiM006d190321c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.1968165649022518
CB	Cerebellar granule	pBICCNsMMrCBViM002d190312a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.19343945092146975
CB	Cerebellar granule	pBICCNsMMrCBViM002d190312b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.10395086217070315
CB	Cerebellar granule	pBICCNsMMrCBViM002d190312c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.09994438634131061
CB	Cerebellar granule	pBICCNsMMrCBViM002d190312d	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.07367142978356614
CB	Cerebellar granule	pBICCNsMMrCBVliM006d190124	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.17281328651487093
CB	Cerebellar granule	pBICCNsMMrCBXiF001d190115a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.28021836036085884
CB	Cerebellar granule	pBICCNsMMrCBXiF001d190115b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2574072351841495
CB	Cerebellar granule	pBICCNsMMrCBXiM006d190313a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.07435172030337815
CB	Purkinje	pBICCNsMMrCBAN1iF002d190304b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2644357180698552
CB	Purkinje	pBICCNsMMrCBAN1iF002d190304c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.38765329724781133
CB	Purkinje	pBICCNsMMrCBAN1iM002d190312a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2953018238028228
CB	Purkinje	pBICCNsMMrCBAN1iM002d190312b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.42901021692898567
CB	Purkinje	pBICCNsMMrCBAN1iM002d190312c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.4217763827494126
CB	Purkinje	pBICCNsMMrCBAN1iM006d190321a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.4820604440436025
CB	Purkinje	pBICCNsMMrCBAN1iM006d190321b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.4822148135376198
CB	Purkinje	pBICCNsMMrCBAN2iF002d190304a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.499792124614734
CB	Purkinje	pBICCNsMMrCBAN2iF002d190304b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.49022742550074994
CB	Purkinje	pBICCNsMMrCBAN2iF002d190304c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.49197982124267625
CB	Purkinje	pBICCNsMMrCBAN2iM002d190312a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.032979460305330104
CB	Purkinje	pBICCNsMMrCBAN2iM002d190312b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.4453277405096811
CB	Purkinje	pBICCNsMMrCBAN2iM002d190312c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.4008534285749765
CB	Purkinje	pBICCNsMMrCBAN2iM006d190321a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.5136760322067093
CB	Purkinje	pBICCNsMMrCBAN2iM006d190321b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.5015767684839426
CB	Purkinje	pBICCNsMMrCBAN2iM006d190321c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.5299205481858376
CB	Purkinje	pBICCNsMMrCBAN2iM006d190321d	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.526899925543369
CB	Purkinje	pBICCNsMMrCBAN2iM006d190321e	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.5264753244610451
CB	Purkinje	pBICCNsMMrCBCULiM006d190313b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.4631313058517554
CB	Purkinje	pBICCNsMMrCBDECiF002d190304a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.16152625788903713
CB	Purkinje	pBICCNsMMrCBDECiF002d190304b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.49144565744809643
CB	Purkinje	pBICCNsMMrCBFiF001d190115	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.42012713658739875
CB	Purkinje	pBICCNsMMrCBFiM006d190313c	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.42422137661673315
CB	Purkinje	pBICCNsMMrCBIIIiF001d190115a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.36606814651124026
CB	Purkinje	pBICCNsMMrCBIIIiF001d190115b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.4823469684517394
CB	Purkinje	pBICCNsMMrCBIIiF001d190115a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.5079974594178183
CB	Purkinje	pBICCNsMMrCBIIiF001d190115b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.2278127490913021
CB	Purkinje	pBICCNsMMrCBIIiM001d190108a	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.300545266002019
CB	Purkinje	pBICCNsMMrCBIIiM001d190108b	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	upstream_region_fate	17	-0.4910847941928025
