canonical_gene	gene	human_symbol	mouse_symbol	db_class_key	branch_fdr10_support_full_matrix_cerebellar	branch_fdr10_support_full_matrix_dentate	branch_fdr10_support_selected_cerebellar	branch_fdr10_support_selected_dentate	branch_nominal_support_full_matrix_cerebellar	branch_nominal_support_full_matrix_dentate	branch_nominal_support_selected_cerebellar	branch_nominal_support_selected_dentate	branch_replication_support_full_matrix_cerebellar	branch_replication_support_full_matrix_dentate	branch_replication_support_selected_cerebellar	branch_replication_support_selected_dentate	dataset_best_nominal_p_greater_full_matrix_cerebellar	dataset_best_nominal_p_greater_full_matrix_dentate	dataset_best_nominal_p_greater_selected_cerebellar	dataset_best_nominal_p_greater_selected_dentate	dataset_best_nominal_q_bh_greater_full_matrix_cerebellar	dataset_best_nominal_q_bh_greater_full_matrix_dentate	dataset_best_nominal_q_bh_greater_selected_cerebellar	dataset_best_nominal_q_bh_greater_selected_dentate	dataset_best_q_bh_greater_full_matrix_cerebellar	dataset_best_q_bh_greater_full_matrix_dentate	dataset_best_q_bh_greater_selected_cerebellar	dataset_best_q_bh_greater_selected_dentate	dataset_sign_p_greater_full_matrix_cerebellar	dataset_sign_p_greater_full_matrix_dentate	dataset_sign_p_greater_selected_cerebellar	dataset_sign_p_greater_selected_dentate	dataset_sign_q_bh_greater_full_matrix_cerebellar	dataset_sign_q_bh_greater_full_matrix_dentate	dataset_sign_q_bh_greater_selected_cerebellar	dataset_sign_q_bh_greater_selected_dentate	dataset_t_p_greater_full_matrix_cerebellar	dataset_t_p_greater_full_matrix_dentate	dataset_t_p_greater_selected_cerebellar	dataset_t_p_greater_selected_dentate	dataset_t_q_bh_greater_full_matrix_cerebellar	dataset_t_q_bh_greater_full_matrix_dentate	dataset_t_q_bh_greater_selected_cerebellar	dataset_t_q_bh_greater_selected_dentate	dataset_wilcoxon_p_greater_full_matrix_cerebellar	dataset_wilcoxon_p_greater_full_matrix_dentate	dataset_wilcoxon_p_greater_selected_cerebellar	dataset_wilcoxon_p_greater_selected_dentate	dataset_wilcoxon_q_bh_greater_full_matrix_cerebellar	dataset_wilcoxon_q_bh_greater_full_matrix_dentate	dataset_wilcoxon_q_bh_greater_selected_cerebellar	dataset_wilcoxon_q_bh_greater_selected_dentate	mean_dataset_rank_delta_full_matrix_cerebellar	mean_dataset_rank_delta_full_matrix_dentate	mean_dataset_rank_delta_selected_cerebellar	mean_dataset_rank_delta_selected_dentate	median_dataset_candidate_detection_full_matrix_cerebellar	median_dataset_candidate_detection_full_matrix_dentate	median_dataset_candidate_detection_selected_cerebellar	median_dataset_candidate_detection_selected_dentate	median_dataset_detection_delta_full_matrix_cerebellar	median_dataset_detection_delta_full_matrix_dentate	median_dataset_detection_delta_selected_cerebellar	median_dataset_detection_delta_selected_dentate	median_dataset_mean_log1p_expression_delta_full_matrix_cerebellar	median_dataset_mean_log1p_expression_delta_full_matrix_dentate	median_dataset_mean_log1p_expression_delta_selected_cerebellar	median_dataset_mean_log1p_expression_delta_selected_dentate	median_dataset_rank_delta_full_matrix_cerebellar	median_dataset_rank_delta_full_matrix_dentate	median_dataset_rank_delta_selected_cerebellar	median_dataset_rank_delta_selected_dentate	min_dataset_rank_delta_full_matrix_cerebellar	min_dataset_rank_delta_full_matrix_dentate	min_dataset_rank_delta_selected_cerebellar	min_dataset_rank_delta_selected_dentate	n_datasets_full_matrix_cerebellar	n_datasets_full_matrix_dentate	n_datasets_selected_cerebellar	n_datasets_selected_dentate	n_units_full_matrix_cerebellar	n_units_full_matrix_dentate	n_units_selected_cerebellar	n_units_selected_dentate	positive_dataset_fraction_full_matrix_cerebellar	positive_dataset_fraction_full_matrix_dentate	positive_dataset_fraction_selected_cerebellar	positive_dataset_fraction_selected_dentate	formal_n_available_branches	formal_n_replication_branches	formal_n_nominal_branches	formal_n_fdr10_branches	formal_sum_positive_median_rank_delta	formal_min_candidate_detection	formal_replication_shared_selected	formal_replication_shared_full_matrix	formal_replication_shared_any_screen	formal_replication_shared_both_screens	formal_nominal_shared_selected	formal_nominal_shared_full_matrix	formal_nominal_shared_any_screen	formal_nominal_shared_both_screens	formal_fdr10_shared_selected	formal_fdr10_shared_full_matrix	formal_fdr10_shared_any_screen	formal_fdr10_shared_both_screens	formal_fisher_p_selected_shared	formal_fisher_p_full_matrix_shared	formal_fisher_p_all_available_branches	formal_fisher_q_bh_selected_shared	formal_fisher_q_bh_full_matrix_shared	formal_fisher_q_bh_all_available_branches	formal_rank_tier	formal_rank_priority_score	ortholog_meta_tier	ortholog_symbol_class	n_supported_screen_branches	n_strict_screen_branches	n_available_screen_branches	consensus_candidate_dataset_robust_all_available	consensus_candidate_n_robust_screen_branches	consensus_tier	combined_priority_score	selected_mechanism_class	selected_manuscript_use	genome_mechanism_class	genome_manuscript_use
ING2	ING2	ING2	Ing2	51620510	False	False	False	False	True	True	False	False	True	True	False	False	0.125	0.19550110947788527			0.3498864209994952	0.41942132674430754			0.3498864209994952	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427				0.19550110947788527				0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.5	0.25			0.1408793488669007	0.14445655715759295			0.0434126565553021	0.038867561795041354			0.0338653520254909	0.0466838503442003			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1408793488669007	False	True	True	False	False	True	True	False	False	False	False	False		0.1151411302796435	0.1151411302796435		0.3713336945085174	0.3341875196126011	formal_nominal_shared_full_matrix	7.140879348866901	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0239088176477165			unclassified_shared_neuronal_or_context	exploratory_context
SMG6	SMG6	SMG6	Smg6	51625875	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1407766990291262	0.3572333188594587			0.0208441231197401	0.10291344227543385			0.0156765840731679	0.20517034192211264			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1407766990291262	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.140776699029126	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.042392956735029			unclassified_shared_neuronal_or_context	exploratory_context
PGP	PGP	PGP	Pgp	51616988	False	False	False	False	True	True	False	False	True	True	False	False	0.125	0.19550110947788527			0.3498864209994952	0.41942132674430754			0.3498864209994952	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427				0.19550110947788527				0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.5	0.25			0.1405202681136291	0.20919049236741935			0.042310503996336	0.0239638728971861			0.0328493399316794	0.0323174725548427			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1405202681136291	False	True	True	False	False	True	True	False	False	False	False	False		0.1151411302796435	0.1151411302796435		0.3713336945085174	0.3341875196126011	formal_nominal_shared_full_matrix	7.1405202681136295	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0598233450940688			unclassified_shared_neuronal_or_context	exploratory_context
GRPEL1	GRPEL1	GRPEL1	Grpel1	51628766	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1403207788062559	0.4698338676770621			0.0350029930435194	0.1923807360422557			0.0262586369495731	0.5057710442245009			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1403207788062559	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.140320778806256	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0274834411240328			unclassified_shared_neuronal_or_context	exploratory_context
TUBGCP5	TUBGCP5	TUBGCP5	Tubgcp5	51619076	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1401557285873192	0.21657922860196244			0.0215294978474807	0.07195415072532535			0.0159610547097008	0.13613921357051909			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1401557285873192	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.140155728587319	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.5405141826920508			cytoskeleton_morphogenesis	mechanism_followup_candidate
ARMCX2	ARMCX2	ARMCX2	Armcx2	51631858	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1399616980529843	0.2383544813378352			0.0472781371578688	0.09517385887723889			0.0355359508788624	0.15617449704065395			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1399616980529843	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.139961698052984	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0511457275959502			unclassified_shared_neuronal_or_context	exploratory_context
SURF1	SURF1	SURF1	Surf1	51622118	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1399616980529843	0.34480784444351914			0.0350066536198154	0.0870153554173365			0.0263021049376239	0.15525860347882325			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1399616980529843	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.139961698052984	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0134014285872253			unclassified_shared_neuronal_or_context	exploratory_context
MINPP1	MINPP1	MINPP1	Minpp1	51623221	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.0625			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.0625			0.9460304822565969	0.6637414095135427			0.018874775675311855				0.19545135581807907				0.125	0.0625			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.5			0.13957996507299386	0.3400681461742377			0.0384097724599798	0.12224850520197289			0.028117449591453	0.15697134788702793			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	0	1.0	0.13957996507299386	False	True	True	False	False	True	True	False	False	False	False	False		0.009133642668160386	0.009133642668160386		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.139579965072993	strict_shared_full_matrix_only	same_symbol	2	2	2			shared_positive_both_screens	2.060359909842166			unclassified_shared_neuronal_or_context	exploratory_context
ZC3H4	ZC3H4	ZC3H4	Zc3h4	51628120	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1709894332372718	0.1392823990427371			0.0364973380241163	0.040652103373601			0.0270917682725075	0.07439617894362245			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1392823990427371	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.139282399042737	supported_shared_full_matrix_only	same_symbol	2	1	2								
PCIF1	PCIF1	PCIF1	Pcif1	51631468	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1385482122035119	0.26063131000029255			0.0330679645719608	0.09369048980662939			0.0244395747831509	0.1288854251792501			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1385482122035119	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.138548212203512	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0124614364639788			unclassified_shared_neuronal_or_context	exploratory_context
CECR2	CECR2	CECR2	Cecr2	51625347	False	False	False	False	True	True	False	False	True	True	False	False	0.125	0.0625			0.3498864209994952	0.41942132674430754			0.3498864209994952	0.41942132674430754			0.125	0.0625			0.9460304822565969	0.6637414095135427											0.125	0.0625			0.5241573033707865	0.5446125084976207			0.5	0.5			0.2569521690767519	0.13826168765378488			0.0829064061322194	0.05490397082382955			0.0655301153347898	0.0510091513341683			0.5	0.5			0.5	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	0	1.0	0.13826168765378488	False	True	True	False	False	True	True	False	False	False	False	False		0.04571898643687202	0.04571898643687202		0.3308385387943499	0.2891907709850533	formal_nominal_shared_full_matrix	7.1382616876537845	strict_shared_full_matrix_only	same_symbol	2	2	2			shared_positive_both_screens	2.0749864562930957			unclassified_shared_neuronal_or_context	exploratory_context
ERAL1	ERAL1	ERAL1	Eral1	51625080	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1379310344827586	0.14932478383367337			0.0545007167098307	0.0519262270113094			0.04169392242158	0.02616994459570775			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1379310344827586	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.137931034482759	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0232083498314894			unclassified_shared_neuronal_or_context	exploratory_context
IMPDH1	IMPDH1	IMPDH1	Impdh1	51621855	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1431136291094797	0.13688220843569135			0.0902929781297985	0.0800684701666611			0.0760127347463026	0.1859039077638659			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.13688220843569135	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.136882208435692	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0211585784172137			unclassified_shared_neuronal_or_context	exploratory_context
OTUD5	OTUD5	OTUD5	Otud5	51623674	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.13669328722098362	0.1986683043954976			0.0266417861801551	0.06645865805369765			0.02114982228669385	0.13420644976106388			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.13669328722098362	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.136693287220984	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0489392284131969			unclassified_shared_neuronal_or_context	exploratory_context
NPM3	NPM3	NPM3	Npm3	51617211	False	False	False	False	True	True	False	False	True	True	False	False	0.09175170953613696	0.19550110947788527			0.32858766160035274	0.41942132674430754			0.26549725034988525	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.09175170953613696	0.19550110947788527			0.26549725034988525	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.3333333333333333	0.25			0.1525295244174912	0.13665146909827758			0.0453758751625835	0.04172003287283795			0.0404351890289929	0.058759910109828395			0.5	0.5			5.551115123125783e-17	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.13665146909827758	False	True	True	False	False	True	True	False	False	False	False	False		0.09006195359265039	0.09006195359265039		0.3308385387943499	0.2891907709850533	formal_nominal_shared_full_matrix	7.136651469098277	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	0.84066424086758			unclassified_shared_neuronal_or_context	exploratory_context
TMEM222	TMEM222	TMEM222	Tmem222	51627053	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1365304819661666	0.3811813854075585			0.0316482217702092	0.1734731730170456			0.0237569219910627	0.4000500005428737			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1365304819661666	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.136530481966167	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0528900495596765			unclassified_shared_neuronal_or_context	exploratory_context
SLC29A4	SLC29A4	SLC29A4	Slc29a4	51624823	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.0625			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.0625			0.9460304822565969	0.6637414095135427			0.018874775675311855				0.19545135581807907				0.125	0.0625			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.5			0.1363040616788673	0.34731995392152776			0.0443655104110232	0.09734526873656765			0.0332719642340302	0.4577340739449671			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	0	1.0	0.1363040616788673	False	True	True	False	False	True	True	False	False	False	False	False		0.009133642668160386	0.009133642668160386		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.136304061678867	strict_shared_full_matrix_only	same_symbol	2	2	2			shared_positive_both_screens	2.0528466922223525			unclassified_shared_neuronal_or_context	exploratory_context
PMS2	PMS2	PMS2	Pms2	51627584	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1360771227289581	0.2139664959542546			0.0359405221974439	0.0975360420436758			0.0267292330961458	0.18707799930917204			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1360771227289581	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.136077122728958	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.042181387872249			unclassified_shared_neuronal_or_context	exploratory_context
RNF139	RNF139	RNF139	Rnf139	51629356	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1359719119055218	0.20458425282091852			0.0293045962224361	0.04371660112976765			0.0216290749800778	0.09522322208976419			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1359719119055218	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.135971911905521	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0336485314112038			unclassified_shared_neuronal_or_context	exploratory_context
PARN	PARN	PARN	Parn	51629498	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1359223300970873	0.24922624252265757			0.0324075860359195	0.08499366422674065			0.0214000565208069	0.1364218631436906			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1359223300970873	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.135922330097087	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0397448541824048			unclassified_shared_neuronal_or_context	exploratory_context
HCFC1	HCFC1	HCFC1	Hcfc1	51619037	False	False	False	False	True	True	False	False	True	True	False	False	0.018874775675311855	0.19550110947788527			0.2418966820946169	0.41942132674430754			0.19545135581807907	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427			0.018874775675311855	0.19550110947788527			0.19545135581807907	0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.4166666666666667	0.25			0.1355426304087502	0.35344061845081953			0.0401067208784129	0.1378273745992612			0.0302212526150603	0.3301089405116786			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.1355426304087502	False	True	True	False	False	True	True	False	False	False	False	False		0.024362077113039227	0.024362077113039227		0.3308385387943499	0.2541862873319358	formal_nominal_shared_full_matrix	7.13554263040875	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0299405389513283			unclassified_shared_neuronal_or_context	exploratory_context
BRMS1	BRMS1	BRMS1	Brms1	51626748	False	False	False	False	True	True	False	False	True	True	False	False	0.125	0.19550110947788527			0.3498864209994952	0.41942132674430754			0.3498864209994952	0.41942132674430754			0.125	0.3125			0.9460304822565969	0.6637414095135427				0.19550110947788527				0.42099348220497224			0.125	0.3125			0.5241573033707865	0.5446125084976207			0.5	0.25			0.1398819023300351	0.13531263569257485			0.0465099483911252	0.05408378035956045			0.0351585051984375	0.08919890490905935			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	2	2	0	1.0	0.13531263569257485	False	True	True	False	False	True	True	False	False	False	False	False		0.1151411302796435	0.1151411302796435		0.3713336945085174	0.3341875196126011	formal_nominal_shared_full_matrix	7.135312635692575	supported_shared_full_matrix_only	same_symbol	2	1	2			shared_positive_both_screens	1.0148291352624876			unclassified_shared_neuronal_or_context	exploratory_context
