architecture	replicate	seed	n_inputs	n_outputs	expansion_ratio	input_degree	output_active_fraction_parameter	observed_output_active_fraction	median_input_hamming_distance	median_output_hamming_distance	median_input_jaccard_distance	median_output_jaccard_distance	separation_gain	near_pair_input_jaccard_distance	near_pair_output_jaccard_distance	near_pair_separation_gain	distance_spearman_correlation	collapse_rate	output_entropy_bits	active_fraction_penalty	information_retention_score	useful_pattern_separation_score	relative_wiring_cost	relative_active_output_load	relative_wiring_activity_cost	resource_adjusted_useful_score	loss_cerebellar_stem_input	loss_dentate_stem_lower_bound	loss_branch_complexity_overfit	morphology_sparse_sampling_score	loss_dandi_active_exact_match	loss_excessive_silence	dandi_activity_proxy_score	z_useful	z_resource_adjusted	z_information_retention	z_distance_structure	z_low_collapse	z_morphology	z_dandi_activity_proxy	empirical_calibration_score	resource_constrained_calibration_score	activity_exact_match_score	rank_empirical_calibration	rank_resource_constrained_calibration	rank_activity_exact_match
dense_expansion	3	41452	64	512	8.0	32	0.1	0.099609375	0.296875	0.1796875	0.9	0.9484536082474226	1.053837341326206	0.8	0.9032258064516128	1.1290322566532258	0.6716501285409571	0.0	0.4496570961879786	0.7084919048757248	0.3020122464540093	0.2415826807467289	256.0	0.796875	25.5	0.0094738306171472	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	2.4622260766531703	0.0	-0.6155565191632926	1.1319958755335113	-0.7471668259022126	1.4611108988799062	1.063614024835113	-0.0	-1.4254506784682557	0.7057946412957367	0.42119590258911566	-0.028384641460839966	-2.4622260766531703	206.0	272.0	121.0
dense_expansion	1	20776	64	256	4.0	16	0.1	0.1015625	0.296875	0.1796875	0.9	0.9387755102040816	1.043083899067775	0.8	0.8936170212765957	1.117021275199468	0.592768560714	0.0	0.4570811539037122	0.7016464119913641	0.2709433377289977	0.212352916552688	64.0	0.40625	6.5	0.0326696794646182	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	2.434211700762103	0.0	-0.6085529251905257	0.8822122975469271	-0.46137981183206855	1.2208006428057034	0.7462560062369761	-0.0	-0.6744907595374132	0.7258479281240764	0.40573266116413736	0.12254285687934152	-2.434211700762103	207.0	242.0	91.0
intermediate	3	40337	64	64	1.0	8	0.1	0.09375	0.3125	0.1875	0.9	1.0	1.1111111098765432	0.8095238095238095	0.9090909090909092	1.1229946510191884	0.3537210246143924	0.0	0.4373273906037061	0.7302967394453056	0.1546918926962815	0.1268658117122174	8.0	0.09375	0.75	0.1691544153907507	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	2.5496889169982895	0.0	-0.6374222292495724	0.15168040625235693	1.2201954304869567	0.321624724781962	-0.21548517737844786	-0.0	0.0	0.6431868776574539	0.39738882489673605	0.4767977629967254	-2.5496889169982895	208.0	171.0	151.0
intermediate	1	20300	64	128	2.0	4	0.03	0.03125	0.3125	0.0625	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984375	0.3502632423881041	0.0	0.186202730430672	0.7905694276912053	0.0652199721021652	0.0644511449429925	8.0	0.0625	0.25	0.2578045787407518	0.0	1.4150374986777208	0.0	-0.3537593746694302	4.134651386941952	0.0	-1.033662846735488	-0.3816854697418032	2.3124195455526815	-0.37041825425301517	-0.2293966011281126	-0.0	0.6744907594765952	-0.4913630100688859	0.3927985538819569	0.6721560329713663	-4.134651386941952	209.0	131.0	271.0
integrator_like_low_expansion	2	30573	64	64	1.0	16	0.2	0.203125	0.3125	0.3125	0.8947368421052632	0.8695652173913043	0.97186700658643	0.8	0.8181818181818182	1.0227272714488638	0.4572264234095364	0.0	0.7085796013383705	0.4961389371355688	0.3239813168208983	0.1643929220233409	16.0	0.203125	3.25	0.0505824375300795	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	1.4342117078646017	0.0	-0.35855292696615043	0.47236913376938194	-0.2406837004307729	1.6310361760213326	0.20093996705955697	-0.0	-0.6744907595374132	1.4416692180177912	0.39188728569955555	0.2041094520212513	-1.4342117078646017	210.0	222.0	8.0
granule_like_sparse_expansion	3	41802	64	1024	16.0	8	0.05	0.0498046875	0.296875	0.095703125	0.8947368421052632	0.98	1.0952941164229066	0.8	0.9484536082474226	1.1855670088273196	0.6964279804687203	0.0	0.2706376253300385	0.9980449739365456	0.1884796148474489	0.2230183524337952	128.0	0.796875	6.375	0.0349832709645195	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	3.462226062169644	0.0	-0.865556515542411	0.9733540090395082	-0.4328749525840765	0.5829643242566783	1.1633008111089744	-0.0	0.0	-0.01002664331448127	0.38951172765540426	0.15175163250545637	-3.462226062169644	211.0	236.0	226.0
dense_expansion	2	31452	64	512	8.0	32	0.1	0.099609375	0.28125	0.1796875	0.9130434782608696	0.9484536082474226	1.0387825221808915	0.8214285714285714	0.9148936170212766	1.113783532409122	0.6552793854401987	0.0	0.4530009371025927	0.7084919048757248	0.2968421756684211	0.2342401248749455	256.0	0.796875	25.5	0.0091858872496376	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	2.4622260766531703	0.0	-0.6155565191632926	1.0692499065600645	-0.750714463919816	1.4211216914892306	0.9977508994363767	-0.0	-1.4254506784682557	0.7057946412957367	0.3889912282821305	-0.04799650776941161	-2.4622260766531703	212.0	276.0	121.0
intermediate	3	40386	64	32	0.5	8	0.2	0.1875	0.28125	0.3125	0.9047619047619048	0.9090909090909092	1.0047846878846638	0.8125	0.8	0.9846153834035504	0.3142646735377683	9.712509712509713e-05	0.6784181106386054	0.5163977781172615	0.2131821387148197	0.1083931398214177	4.0	0.09375	0.75	0.144524186235858	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	1.5496889246926628	0.0	-0.3874222311731657	-0.006178208316858292	0.9167359756367994	0.7740321821202558	-0.3742268168227728	-0.006373824251622898	0.0	1.359008167127492	0.3740402676684501	0.4572030042769188	-1.5496889246926628	213.0	175.0	81.0
intermediate	3	40287	64	64	1.0	8	0.05	0.046875	0.296875	0.09375	0.9047619047619048	1.0	1.10526315667313	0.8076923076923077	1.0	1.2380952365623583	0.2921182346238144	0.0001942501942501	0.2620890725608605	0.9682458468798096	0.0765461252020951	0.091762007665601	8.0	0.046875	0.375	0.2446986864557395	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	3.5496889016095423	0.0	-0.8874222254023856	-0.14829990551120478	2.1509469541641164	-0.28281328634538344	-0.4633268457186895	-0.01274764850323961	0.0	-0.07263440630478776	0.37353903120976184	0.5682956270296231	-3.5496889016095423	214.0	150.0	241.0
excessively_sparse	3	40145	64	64	1.0	2	0.01	0.015625	0.3125	0.03125	0.8947368421052632	1.0	1.1176470575743944	0.7916666666666666	1.0	1.2631578931412744	0.2171537494249539	0.0483682983682983	0.0946642968185887	0.559017012263491	0.0195624140536309	0.0138135438860318	2.0	0.015625	0.03125	0.4420333902079517	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	5.134651340775713	0.35614371789279564	-1.550770623613525	-0.8144101776353941	4.582230936423291	-0.7235680724033131	-0.7649255733216861	-3.1741644773081985	0.3967592703304354	-1.9719900440206681	0.3638937463198666	0.7665879386736453	-5.134651340775713	215.0	117.0	376.0
integrator_like_low_expansion	1	20573	64	64	1.0	16	0.2	0.203125	0.28125	0.3125	0.9	0.8695652173913043	0.9661835738056898	0.8095238095238095	0.8181818181818182	1.0106951859172697	0.4477061773305885	0.0	0.7054456638768066	0.4961389371355688	0.3158323814887243	0.1583726428538248	16.0	0.203125	3.25	0.0487300439400291	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	1.4342117078646017	0.0	-0.35855292696615043	0.420922708767212	-0.26350631996344404	1.568006194706592	0.16263790847459714	-0.0	-0.6744907595374132	1.4416692180177912	0.3568292555159576	0.17751888396380494	-1.4342117078646017	216.0	228.0	8.0
intermediate	1	20386	64	32	0.5	8	0.2	0.1875	0.28125	0.3125	0.9	0.9090909090909092	1.0101010089786755	0.8095238095238095	0.8	0.988235292896886	0.3119470897185681	0.0	0.6654490291623735	0.5163977781172615	0.2075848880032489	0.1059352409819654	4.0	0.09375	0.75	0.1412469877876245	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	1.5496889246926628	0.0	-0.3874222311731657	-0.027182235662813883	0.8763588907025669	0.730738844600285	-0.38355096984176407	-0.0	0.0	1.359008167127492	0.35025332951200283	0.4350324551246247	-1.5496889246926628	217.0	184.0	81.0
granule_like_sparse_expansion	2	30872	64	512	8.0	2	0.03	0.029296875	0.3125	0.05859375	0.9	1.0	1.1111111098765432	0.8	0.9655172413793104	1.2068965502155171	0.5446355890233502	0.0	0.176376168535336	0.7654655576836884	0.0960607384399244	0.0887445355873393	16.0	0.234375	0.46875	0.1893216755157709	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.227760788255684	0.0	-1.056940197063921	-0.17408577799308	1.4686683831693408	-0.13187262261371793	0.5526064003050235	-0.0	0.3967592703304354	-0.5580127022918921	0.3446801956173716	0.43745368491162095	-4.227760788255684	218.0	181.0	361.0
dense_expansion	2	30776	64	256	4.0	16	0.1	0.1015625	0.296875	0.1796875	0.9	0.9387755102040816	1.043083899067775	0.8095238095238095	0.9166666666666666	1.1323529397776817	0.5586574649546543	0.0	0.4552063899222234	0.7016464119913641	0.2543044478251092	0.2020477770957768	64.0	0.40625	6.5	0.031084273394568	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	2.434211700762103	0.0	-0.6085529251905257	0.7941495068890816	-0.48091298217766376	1.0921029814560796	0.6090195128378456	-0.0	-0.6744907595374132	0.7258479281240764	0.3394978905141524	0.07976569844165032	-2.434211700762103	219.0	248.0	91.0
granule_like_sparse_expansion	2	30994	64	512	8.0	8	0.05	0.05078125	0.28125	0.09765625	0.9047619047619048	0.9803921568627452	1.0835913300716962	0.8125	0.9387755102040816	1.1554160111368192	0.6119927951181565	0.0	0.2768456990023575	0.9922778669435472	0.1694275731488926	0.1942476511452356	64.0	0.40625	3.25	0.0597685080262975	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	3.4342116865571057	0.0	-0.8585529216392764	0.7274933629757004	-0.12750570572081796	0.4356015359515108	0.8235993591600946	-0.0	0.0	0.01002664331448127	0.33426605038006046	0.17308852343734538	-3.4342116865571057	220.0	230.0	196.0
integrator_like_low_expansion	2	30522	64	32	0.5	16	0.2	0.2955729166666667	0.296875	0.40625	0.9	0.8333333333333334	0.9259259248971194	0.8	0.7692307692307693	0.9615384603365384	0.387335912742144	0.0	0.8647666749823892	0.4112942924748546	0.3349551893632927	0.1324664975459134	8.0	0.1477864583333333	2.3645833333333335	0.0560210738283245	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	0.8930654416574211	0.0	-0.22326636041435527	0.19954118738738125	-0.17367638207353156	1.715916341724271	-0.08024503718468763	-0.0	-0.6744907595374132	1.8290332390666348	0.3342317073623916	0.20174628415990659	-0.8930654416574211	221.0	223.0	4.0
intermediate	3	40300	64	128	2.0	4	0.03	0.03125	0.3125	0.0625	0.8888888888888888	1.0	1.124999998734375	0.8	1.0	1.2499999984375	0.3264984418497644	0.0	0.1887200900728313	0.7905694276912053	0.0616168153545266	0.0608904629876154	8.0	0.0625	0.25	0.2435618509762142	0.0	1.4150374986777208	0.0	-0.3537593746694302	4.134651386941952	0.0	-1.033662846735488	-0.4121133539006389	2.1369404472533784	-0.39828777256678394	-0.3250076572847579	-0.0	0.6744907594765952	-0.4913630100688859	0.3275861438135072	0.6092462989027428	-4.134651386941952	222.0	142.0	271.0
granule_like_sparse_expansion	1	20994	64	512	8.0	8	0.05	0.05078125	0.296875	0.09765625	0.8947368421052632	0.9803921568627452	1.0957324093866612	0.7916666666666666	0.9387755102040816	1.185821695602013	0.6017972684515468	0.0	0.2747778928249795	0.9922778669435472	0.1653605853329445	0.1945739507481478	64.0	0.40625	3.25	0.0598689079040858	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	3.4342116865571057	0.0	-0.8585529216392764	0.7302817632436583	-0.1262687179531013	0.40414440006844865	0.7825804972051985	-0.0	0.0	0.01002664331448127	0.3255795088648999	0.16929872943879265	-3.4342116865571057	223.0	232.0	196.0
granule_like_sparse_expansion	3	40994	64	512	8.0	8	0.05	0.05078125	0.296875	0.09765625	0.9047619047619048	0.9803921568627452	1.0835913300716962	0.8125	0.9387755102040816	1.1554160111368192	0.6044485863753908	0.0	0.2770693293246801	0.9922778669435472	0.1674741644382805	0.1920080802966962	64.0	0.40625	3.25	0.059079409303882	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	3.4342116865571057	0.0	-0.8585529216392764	0.7083550621673529	-0.13599582253325557	0.4204924070271703	0.7932473364448885	-0.0	0.0	0.01002664331448127	0.3211148526408362	0.16444745889329354	-3.4342116865571057	224.0	234.0	196.0
intermediate	1	20287	64	64	1.0	8	0.05	0.046875	0.296875	0.09375	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984375	0.2759549762993659	0.0006798756798756	0.2634399092494585	0.9682458468798096	0.0726481286143493	0.0879265609081343	8.0	0.046875	0.375	0.2344708284631027	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	3.5496889016095423	0.0	-0.8874222254023856	-0.18107579819022915	2.0249335017024355	-0.3129633172482539	-0.528355213907181	-0.04461676976135504	0.0	-0.07263440630478776	0.3196391805868166	0.5162269959940718	-3.5496889016095423	225.0	162.0	241.0
integrator_like_low_expansion	1	20522	64	32	0.5	16	0.2	0.2960069444444444	0.296875	0.40625	0.9	0.8333333333333334	0.9259259248971194	0.8	0.75	0.937499998828125	0.3885796966177706	0.0	0.8567607475481198	0.4109926464562169	0.3329198313562627	0.1282758772273437	8.0	0.1480034722222222	2.3680555555555554	0.0541692853751821	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	0.8909485006524771	0.0	-0.22273712516311928	0.16373015141025848	-0.19649154595018514	1.700173355441708	-0.0752410191712644	-0.0	-0.6744907595374132	1.8305485905181857	0.3164562562869433	0.18545384743167903	-0.8909485006524771	226.0	226.0	2.0
granule_like_sparse_expansion	2	31680	64	1024	16.0	2	0.03	0.0302734375	0.28125	0.05859375	0.9	0.9836065573770492	1.0928961736490588	0.8	0.9666666666666668	1.2083333318229166	0.6831661873243269	0.0	0.1820892923465242	0.7781187377258049	0.1243972476049596	0.1169616269040118	32.0	0.484375	0.96875	0.1207345824859636	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.180455075065843	0.0	-1.0451137687664607	0.06704398216042658	0.6236335388042074	0.08730320470514326	1.109945679976239	-0.0	0.3967592703304354	-0.5241502654164901	0.3059282401722541	0.26673867957438163	-4.180455075065843	227.0	208.0	346.0
granule_like_sparse_expansion	2	30590	64	256	4.0	8	0.05	0.05078125	0.296875	0.1015625	0.8947368421052632	1.0	1.1176470575743944	0.8	0.96	1.1999999984999998	0.5026910415992029	0.0	0.2762134931566518	0.9922778669435472	0.1388500485786716	0.1653333958277158	32.0	0.203125	1.625	0.1017436281390598	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	3.4342116865571057	0.0	-0.8585529216392764	0.48040597287283626	0.38965339119965886	0.1990920136949549	0.3838541958518316	-0.0	0.0	0.01002664331448127	0.30265353407516654	0.24334234615443223	-3.4342116865571057	228.0	213.0	196.0
granule_like_sparse_expansion	1	20872	64	512	8.0	2	0.03	0.029296875	0.296875	0.05859375	0.9032258064516128	1.0	1.107142855917092	0.8095238095238095	0.9655172413793104	1.192697767289345	0.5228358872387544	0.0	0.1785345363824615	0.7654655576836884	0.0933442627322839	0.0852204239511516	16.0	0.234375	0.46875	0.1818035707079426	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.227760788255684	0.0	-1.056940197063921	-0.2042011497034881	1.376040743688499	-0.15288388434486827	0.4649013716782305	-0.0	0.3967592703304354	-0.5580127022918921	0.30146472808876895	0.40049062946561426	-4.227760788255684	229.0	192.0	361.0
intermediate	3	40148	64	32	0.5	4	0.03	0.03125	0.265625	0.0625	0.9166666666666666	1.0	1.0909090897190084	0.8235294117647058	1.0	1.2142857128112243	0.1428554459899644	0.045066045066045	0.1841632067670985	0.7905694276912053	0.025123087210007	0.0241175899361912	2.0	0.015625	0.0625	0.3858814328049564	0.0	1.4150374986777208	0.0	-0.3537593746694302	4.134651386941952	0.0	-1.033662846735488	-0.7263567307084405	3.890404552059454	-0.6805576531452358	-1.0638441041381266	-2.95745445275302	0.6744907594765952	-0.4913630100688859	0.299140804051081	0.7343509276209352	-4.134651386941952	230.0	124.0	271.0
granule_like_sparse_expansion	3	40872	64	512	8.0	2	0.03	0.029296875	0.296875	0.05859375	0.9	1.0	1.1111111098765432	0.8095238095238095	0.9655172413793104	1.192697767289345	0.5232737560845662	0.0	0.177856295804556	0.7654655576836884	0.0930675319489377	0.084967777307568	16.0	0.234375	0.46875	0.1812645912027805	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.227760788255684	0.0	-1.056940197063921	-0.20636014702490615	1.3694001872493637	-0.15502432789884488	0.46666301502712426	-0.0	0.3967592703304354	-0.5580127022918921	0.299057359788553	0.39774559653649355	-4.227760788255684	231.0	193.0	361.0
granule_like_sparse_expansion	3	41680	64	1024	16.0	2	0.03	0.0302734375	0.296875	0.05859375	0.8947368421052632	0.9836065573770492	1.099324974663339	0.8	0.9491525423728814	1.1864406764830508	0.6861934569009447	0.0	0.1816239649652306	0.7781187377258049	0.1246291763755476	0.1150566238961851	32.0	0.484375	0.96875	0.1187681277702369	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.180455075065843	0.0	-1.0451137687664607	0.05076473802382256	0.5994056165924726	0.08909711587029819	1.1221250559833869	-0.0	0.3967592703304354	-0.5241502654164901	0.2970961920936313	0.2564835407583136	-4.180455075065843	232.0	210.0	346.0
intermediate	1	20574	64	128	2.0	16	0.1	0.1015625	0.296875	0.1875	0.9	0.96	1.0666666654814814	0.8	0.9166666666666666	1.1458333319010416	0.4880690618901462	0.0	0.459362931218517	0.7016464119913641	0.2242008349069293	0.1802507107285477	32.0	0.203125	3.25	0.0554617571301803	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	2.434211700762103	0.0	-0.6085529251905257	0.6078822078895397	-0.18056750514185724	0.8592590475684793	0.3250267329060132	-0.0	-0.6744907595374132	0.7258479281240764	0.28911477518992296	0.09768929166934384	-2.434211700762103	233.0	246.0	91.0
granule_like_sparse_expansion	3	40590	64	256	4.0	8	0.05	0.05078125	0.28125	0.1015625	0.9	1.0	1.1111111098765432	0.8	0.96	1.1999999984999998	0.498118180953027	0.0	0.2737366777419008	0.9922778669435472	0.1363532159769206	0.1623603337576154	32.0	0.203125	1.625	0.0999140514816624	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	3.4342116865571057	0.0	-0.8585529216392764	0.4549996070699511	0.36711189020229207	0.17977963657827284	0.36545656464374837	-0.0	0.0	0.01002664331448127	0.2848138004091796	0.2286017661271428	-3.4342116865571057	234.0	220.0	196.0
dense_expansion	1	21048	64	256	4.0	32	0.1	0.1015625	0.28125	0.1796875	0.9047619047619048	0.9387755102040816	1.0375939838155916	0.8125	0.9166666666666666	1.128205126816568	0.5782501310569398	0.0	0.4585084748025751	0.7016464119913641	0.2651325856453067	0.2098792409335073	128.0	0.40625	13.0	0.0161445569936432	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	2.434211700762103	0.0	-0.6085529251905257	0.8610734493908032	-0.6649794058446968	1.175855925449366	0.6878451480853147	-0.0	-1.4254506784682557	0.7258479281240764	0.27694195266361765	-0.09969848234529077	-2.434211700762103	235.0	290.0	91.0
integrator_like_low_expansion	1	20845	64	64	1.0	32	0.2	0.203125	0.296875	0.3125	0.9	0.8695652173913043	0.9661835738056898	0.8	0.8181818181818182	1.0227272714488638	0.4623794031964637	0.0	0.7069012553424772	0.4961389371355688	0.3268565805640856	0.1658518734621722	32.0	0.203125	6.5	0.0255156728364087	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	1.4342117078646017	0.0	-0.35855292696615043	0.48483663463872695	-0.5495215395333561	1.6532756235835822	0.2216715460596467	-0.0	-1.4254506784682557	1.4416692180177912	0.26725656950509874	-0.03290446618748567	-1.4342117078646017	236.0	273.0	8.0
intermediate	3	40574	64	128	2.0	16	0.1	0.1015625	0.296875	0.1875	0.8947368421052632	0.96	1.0729411752714186	0.8	0.9166666666666666	1.1458333319010416	0.4790526335170651	0.0	0.4561076978495604	0.7016464119913641	0.2184995938222377	0.1756670848112889	32.0	0.203125	3.25	0.0540514106945346	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	2.434211700762103	0.0	-0.6085529251905257	0.5687127341242207	-0.19794383395388085	0.815161370462104	0.28875164454075425	-0.0	-0.6744907595374132	0.7258479281240764	0.2624119129050746	0.07802784670671667	-2.434211700762103	237.0	249.0	91.0
intermediate	2	31938	64	1024	16.0	16	0.05	0.0498046875	0.296875	0.095703125	0.8947368421052632	0.98	1.0952941164229066	0.8	0.9484536082474226	1.1855670088273196	0.676932834782849	0.0	0.2721722765632679	0.9980449739365456	0.1842423507232745	0.2180046130722996	256.0	0.796875	12.75	0.0170984010239373	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	3.462226062169644	0.0	-0.865556515542411	0.930508991594521	-0.6532274652669282	0.5501901436201164	1.08486752209623	-0.0	-0.6744907595374132	-0.01002664331448127	0.2569285775480748	-0.06273740379136347	-3.462226062169644	238.0	281.0	226.0
granule_like_sparse_expansion	1	21680	64	1024	16.0	2	0.03	0.0302734375	0.296875	0.05859375	0.9	0.9836065573770492	1.0928961736490588	0.8095238095238095	0.9666666666666668	1.194117645583737	0.6569296281267846	0.0	0.1820336384830075	0.7781187377258049	0.1195832904352076	0.1111126457352611	32.0	0.484375	0.96875	0.1146969245115501	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.180455075065843	0.0	-1.0451137687664607	0.017061387904515522	0.549245907817702	0.05006844726861811	1.0043901912715725	-0.0	0.3967592703304354	-0.5241502654164901	0.25682227713479655	0.22884065781176896	-4.180455075065843	239.0	219.0	346.0
dense_expansion	2	31048	64	256	4.0	32	0.1	0.1015625	0.28125	0.1796875	0.8947368421052632	0.9387755102040816	1.0492196867024928	0.8	0.8936170212765957	1.117021275199468	0.5721904834752025	0.0	0.4542999559134648	0.7016464119913641	0.2599461114168886	0.2037337967731047	128.0	0.40625	13.0	0.0156718305198025	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	2.434211700762103	0.0	-0.6085529251905257	0.8085574242695649	-0.6708036845041764	1.135739841521705	0.663465843731707	-0.0	-1.4254506784682557	0.7258479281240764	0.2511808132090561	-0.11796638355653158	-2.434211700762103	240.0	294.0	91.0
integrator_like_low_expansion	3	40522	64	32	0.5	16	0.2	0.1875	0.296875	0.3125	0.9	0.9090909090909092	1.0101010089786755	0.8095238095238095	0.8	0.988235292896886	0.3656517058921952	9.712509712509713e-05	0.6737170216381678	0.5163977781172615	0.2463218518929661	0.1257035856049259	8.0	0.09375	1.5	0.0838023903474156	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	1.5496889246926628	0.0	-0.3874222311731657	0.14174857807948804	0.16860639219080617	1.0303595938923606	-0.16748540410878618	-0.006373824251622898	-0.6744907595374132	1.359008167127492	0.24876248245977317	0.1659004463807232	-1.5496889246926628	241.0	233.0	81.0
intermediate	2	30300	64	128	2.0	4	0.03	0.03125	0.28125	0.0625	0.9047619047619048	1.0	1.10526315667313	0.8125	1.0	1.230769229254438	0.3064434542581988	0.0	0.1884241805001887	0.7905694276912053	0.0577413567382481	0.0561828323624464	8.0	0.0625	0.25	0.2247313285508605	0.0	1.4150374986777208	0.0	-0.3537593746694302	4.134651386941952	0.0	-1.033662846735488	-0.452342512561921	1.9049369188328416	-0.42826347788446445	-0.4056933142817329	-0.0	0.6744907594765952	-0.4913630100688859	0.2471769399105393	0.5271030528466734	-4.134651386941952	242.0	158.0	271.0
intermediate	2	30574	64	128	2.0	16	0.1	0.1015625	0.28125	0.1875	0.9130434782608696	0.96	1.0514285702770068	0.8181818181818182	0.9166666666666666	1.1203703690010287	0.4697619084798614	0.0	0.4633656887989641	0.7016464119913641	0.2176715502942869	0.1711124436153689	32.0	0.203125	3.25	0.0526499826346827	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	2.434211700762103	0.0	-0.6085529251905257	0.5297909499179037	-0.21521028293330052	0.8087566604028077	0.2513729999426247	-0.0	-0.6744907595374132	0.7258479281240764	0.24247915330175873	0.06410284866273291	-2.434211700762103	243.0	253.0	91.0
granule_like_sparse_expansion	1	20590	64	256	4.0	8	0.05	0.05078125	0.28125	0.09375	0.9047619047619048	0.96	1.061052630406205	0.8125	0.96	1.1815384600842604	0.4789149236896541	0.0	0.2754561938087411	0.9922778669435472	0.1319200820377558	0.1546650121259316	32.0	0.203125	1.625	0.0951784689420019	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	3.4342116865571057	0.0	-0.8585529216392764	0.38923907071531916	0.3087666232197544	0.1454904517999769	0.2881976074041633	-0.0	0.0	0.01002664331448127	0.23850003717002188	0.19280270104471076	-3.4342116865571057	244.0	224.0	196.0
intermediate	1	20388	64	128	2.0	8	0.05	0.046875	0.296875	0.09375	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984375	0.3726638443796505	0.0	0.2603260679425694	0.9682458468798096	0.097014113271716	0.1174168901833119	16.0	0.09375	0.75	0.1565558533690081	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	3.5496889016095423	0.0	-0.8874222254023856	0.07093444429602842	1.0649734575620944	-0.12449850619429889	-0.13927401787726082	-0.0	0.0	-0.07263440630478776	0.2362127650628992	0.3113724298834497	-3.5496889016095423	245.0	200.0	241.0
integrator_like_low_expansion	3	40845	64	64	1.0	32	0.2	0.203125	0.28125	0.3125	0.9090909090909092	0.8695652173913043	0.9565217380782608	0.8148148148148148	0.8181818181818182	1.0041322301726148	0.4480755272020028	0.0	0.7103100415619898	0.4961389371355688	0.3182725463497651	0.1585599126000031	32.0	0.203125	6.5	0.0243938327039398	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	1.4342117078646017	0.0	-0.35855292696615043	0.4225230264070851	-0.5633432946168005	1.5868802609897092	0.16412388481343784	-0.0	-1.4254506784682557	1.4416692180177912	0.22878560658869435	-0.05947301874792833	-1.4342117078646017	246.0	280.0	8.0
intermediate	1	21938	64	1024	16.0	16	0.05	0.0498046875	0.3125	0.095703125	0.8947368421052632	0.98	1.0952941164229066	0.8	0.9484536082474226	1.1855670088273196	0.6570304014665019	0.0	0.2731756553357405	0.9980449739365456	0.1794847104961163	0.2123751391061502	256.0	0.796875	12.75	0.0166568736540779	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	3.462226062169644	0.0	-0.865556515542411	0.8824022008550392	-0.6586673519247566	0.5133909836812639	1.0047956247372254	-0.0	-0.6744907595374132	-0.01002664331448127	0.22752206481824716	-0.07951060192743628	-3.462226062169644	247.0	284.0	226.0
integrator_like_low_expansion	2	30422	64	32	0.5	16	0.1	0.09375	0.296875	0.1875	0.9047619047619048	1.0	1.10526315667313	0.8	1.0	1.2499999984375	0.2951183791179682	0.0016511266511266	0.4361577355799733	0.7302967394453056	0.1285056339731198	0.1173090567170152	8.0	0.046875	0.75	0.1564120754141376	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	2.5496889169982895	0.0	-0.6374222292495724	0.07001295109274845	1.0632020254113788	0.1190805480590003	-0.4512565999261437	-0.10835501227758591	-0.6744907595374132	0.6431868776574539	0.2141807644238044	0.23725097079844482	-2.5496889169982895	248.0	214.0	151.0
