donor_id	comparator	feature_type	model_term_supported	target_set	peak_category	n_barcodes_granule	n_barcodes_comparator	mean_feature_score_granule	mean_feature_score_comparator	delta_granule_minus_comparator	mean_detection_granule	mean_detection_comparator	delta_detection_granule_minus_comparator	n_donors	mean_delta_score	median_delta_score	mean_delta_detection	median_delta_detection
H187	oligodendrocyte_candidate	Peaks	NicheSignal	shared_neurogenic_niche_state	distal_100kb	41	52	0.4533057695940077	0.2152332506479713	0.2380725189460364	0.1546973803071364	0.07523148148148148	0.07946589882565491					
H187	oligodendrocyte_candidate	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_body_overlap	41	52	0.7391872788795418	0.4170697399534669	0.3221175389260749	0.25365853658536586	0.14423076923076922	0.10942776735459664					
H187	oligodendrocyte_candidate	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_edge_2kb	41	52	0.3258770319030815	0.31310369223701806	0.012773339666063421	0.11246612466124661	0.1143162393162393	-0.001850114654992685					
H187	oligodendrocyte_candidate	Peaks	NicheSignal	shared_neurogenic_niche_state	proximal_10kb	41	52	0.47182304594695607	0.18095444938772653	0.29086859655922953	0.1574279379157428	0.061188811188811185	0.09623912672693162					
H187	oligodendrocyte_candidate	Peaks	NicheSignal	shared_postmitotic_granule_maturation	distal_100kb	41	52	0.598800737447604	0.17340570443305206	0.42539503301455195	0.21208907741251326	0.06270903010033445	0.1493800473121788					
H187	oligodendrocyte_candidate	Peaks	NicheSignal	shared_postmitotic_granule_maturation	gene_body_overlap	41	52	1.9343888199811956	0.28456244170132144	1.649826378279874	0.5853658536585366	0.07692307692307693	0.5084427767354596					
H187	oligodendrocyte_candidate	Peaks	NicheSignal	shared_postmitotic_granule_maturation	proximal_10kb	41	52	0.7901666143261828	0.27476150181944986	0.5154051125067329	0.25203252032520324	0.08974358974358974	0.16228893058161348					
H187	opc_candidate	Gene Expression	ConstructionBalance	Tier 1 core convergent program	gene_expression_or_marker	41	22	3.526636642822856	2.359781153149728	1.1668554896731282	0.8089430894308943	0.6969696969696969	0.11197339246119742					
H187	opc_candidate	Gene Expression	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	41	22	3.7584671507927343	2.0352470210873514	1.7232201297053829	0.8482384823848238	0.6464646464646465	0.20177383592017728					
H187	opc_candidate	Gene Expression	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	41	22	2.362960570472038	1.2322745429395543	1.1306860275324835	0.8243902439024391	0.4727272727272728	0.3516629711751663					
H187	opc_candidate	Gene Expression	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_expression_or_marker	41	22	2.2008138651180906	1.165376207294826	1.0354376578232647	0.6920731707317074	0.4318181818181818	0.26025498891352555					
H187	opc_candidate	Gene Expression	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_expression_or_marker	41	22	1.5284083935739512	0.752197106389	0.7762112871849512	0.511354079058032	0.3150470219435737	0.19630705711445828					
H187	opc_candidate	Gene Expression	ConstructionBalance	downstream_neurite_morphology	gene_expression_or_marker	41	22	2.5285656611698477	1.4444313855100959	1.0841342756597518	0.6922183507549361	0.47619047619047616	0.21602787456445993					
H187	opc_candidate	Gene Expression	ConstructionBalance	downstream_neurite_synapse_construction	gene_expression_or_marker	41	22	2.5174347076462085	1.239307450869469	1.2781272567767394	0.6782810685249709	0.43290043290043295	0.245380635624538					
H187	opc_candidate	Gene Expression	ConstructionBalance	downstream_synaptic_excitability	gene_expression_or_marker	41	22	3.2199753529718342	1.3502313264879482	1.869744026483886	0.7560975609756098	0.4795454545454546	0.27655210643015515					
H187	opc_candidate	Gene Expression	ConstructionBalance	shared_postmitotic_granule_maturation	gene_expression_or_marker	41	22	3.4430585333805026	1.6810171219776002	1.7620414114029024	0.8682926829268294	0.5	0.3682926829268294					
H187	opc_candidate	Gene Expression	EpigenomicCompatibility	Tier 1 core convergent program	gene_expression_or_marker	41	22	3.326664905921339	2.0847812467077063	1.2418836592136326	0.7317073170731707	0.5909090909090909	0.14079822616407978					
H187	opc_candidate	Gene Expression	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	41	22	2.252690577500196	1.251785481270378	1.000905096229818	0.6178861788617885	0.5	0.11788617886178854					
H187	opc_candidate	Gene Expression	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	41	22	2.957959222098226	1.2591051483517428	1.698854073746483	0.9512195121951219	0.5	0.4512195121951219					
H187	opc_candidate	Gene Expression	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_expression_or_marker	41	22	2.076551590049517	1.1152560514774215	0.9612955385720956	0.5853658536585366	0.35454545454545455	0.230820399113082					
H187	opc_candidate	Gene Expression	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_expression_or_marker	41	22	2.0615603672881093	0.0	2.0615603672881093	0.7317073170731707	0.0	0.7317073170731707					
H187	opc_candidate	Gene Expression	EpigenomicCompatibility	downstream_neurite_morphology	gene_expression_or_marker	41	22	2.6055069569513187	1.4697330122752403	1.1357739446760784	0.7448405253283302	0.48601398601398604	0.2588265393143442					
H187	opc_candidate	Gene Expression	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_expression_or_marker	41	22	2.5174347076462085	1.239307450869469	1.2781272567767394	0.6782810685249709	0.43290043290043295	0.245380635624538					
H187	opc_candidate	Gene Expression	EpigenomicCompatibility	downstream_synaptic_excitability	gene_expression_or_marker	41	22	2.374317302525404	0.8648659135850911	1.5094513889403127	0.5701219512195121	0.34659090909090906	0.22353104212860309					
H187	opc_candidate	Gene Expression	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_expression_or_marker	41	22	2.0615603672881093	0.0	2.0615603672881093	0.7317073170731707	0.0	0.7317073170731707					
H187	opc_candidate	Gene Expression	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_expression_or_marker	41	22	0.42552955281517685	0.5460694898204913	-0.12053993700531446	0.1951219512195122	0.25	-0.0548780487804878					
H187	opc_candidate	Gene Expression	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_expression_or_marker	41	22	2.5002297782612626	0.9037485648593876	1.596481213401875	0.6917960088691796	0.29338842975206614	0.39840757911711344					
H187	opc_candidate	Gene Expression	FatePolarity	anterior_telencephalic_pattern	gene_expression_or_marker	41	22	0.682867472428881	0.43028205850264584	0.2525854139262352	0.18641114982578397	0.12012987012987011	0.06628127969591385					
H187	opc_candidate	Gene Expression	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	41	22	1.3439770154944517	0.24667577179135694	1.0973012437030947	0.4427767354596623	0.0979020979020979	0.34487463755756437					
H187	opc_candidate	Gene Expression	FatePolarity	deep_neural_progenitor	gene_expression_or_marker	41	22	0.24453384169675982	0.28576869793274706	-0.041234856235987244	0.08818011257035649	0.13286713286713286	-0.044687020296776375					
H187	opc_candidate	Gene Expression	FatePolarity	dentate_fate_wnt_prox1	gene_expression_or_marker	41	22	0.8428668015687419	0.5594013385436812	0.2834654630250607	0.25824964131994266	0.18449197860962566	0.073757662710317					
H187	opc_candidate	Gene Expression	FatePolarity	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	41	22	0.8114190801192199	0.18314951896183443	0.6282695611573855	0.26422764227642276	0.07323232323232323	0.19099531904409953					
H187	opc_candidate	Gene Expression	FatePolarity	medial_pallium_dentate_lineage	gene_expression_or_marker	41	22	0.8428668015687419	0.5594013385436812	0.2834654630250607	0.25824964131994266	0.18449197860962566	0.073757662710317					
H187	opc_candidate	Gene Expression	FatePolarity	shared_neurogenic_niche_state	gene_expression_or_marker	41	22	0.2365963411439397	0.4334050804602523	-0.19680873931631257	0.08780487804878048	0.19545454545454546	-0.10764966740576498					
H187	opc_candidate	Gene Expression	FatePolarity	shared_postmitotic_granule_maturation	gene_expression_or_marker	41	22	2.0615603672881093	0.0	2.0615603672881093	0.7317073170731707	0.0	0.7317073170731707					
H187	opc_candidate	Gene Expression	NicheSignal	anterior_telencephalic_pattern	gene_expression_or_marker	41	22	0.0	0.0899063080253793	-0.0899063080253793	0.0	0.045454545454545456	-0.045454545454545456					
H187	opc_candidate	Gene Expression	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	41	22	1.1587378079789488	0.7444253420575248	0.414312465921424	0.4268292682926829	0.29545454545454547	0.13137472283813745					
H187	opc_candidate	Gene Expression	NicheSignal	deep_neural_progenitor	gene_expression_or_marker	41	22	0.006926827925928504	0.3936134017802992	-0.38668657385437066	0.003484320557491289	0.1883116883116883	-0.184827367754197					
H187	opc_candidate	Gene Expression	NicheSignal	dentate_fate_wnt_prox1	gene_expression_or_marker	41	22	0.0	0.0899063080253793	-0.0899063080253793	0.0	0.045454545454545456	-0.045454545454545456					
H187	opc_candidate	Gene Expression	NicheSignal	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	41	22	1.1587378079789488	0.7444253420575248	0.414312465921424	0.4268292682926829	0.29545454545454547	0.13137472283813745					
H187	opc_candidate	Gene Expression	NicheSignal	medial_pallium_dentate_lineage	gene_expression_or_marker	41	22	0.0	0.0899063080253793	-0.0899063080253793	0.0	0.045454545454545456	-0.045454545454545456					
H187	opc_candidate	Gene Expression	NicheSignal	shared_neurogenic_niche_state	gene_expression_or_marker	41	22	0.32574877683421705	0.46198354200798003	-0.13623476517376298	0.1254355400696864	0.20346320346320346	-0.07802766339351705					
H187	opc_candidate	Gene Expression	NicheSignal	shared_postmitotic_granule_maturation	gene_expression_or_marker	41	22	0.42552955281517685	0.5460694898204913	-0.12053993700531446	0.1951219512195122	0.25	-0.0548780487804878					
H187	opc_candidate	Gene Expression	marker_or_unassigned	marker_or_unassigned	gene_expression_or_marker	41	22	0.7976952288667843	0.7794605769378663	0.018234651928918044	0.24780487804878049	0.26181818181818184	-0.014013303769401353					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	distal_100kb	41	22	0.34890654041193925	0.09354802898415186	0.25535851142778737	0.12054948135688254	0.031347962382445145	0.0892015189744374					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_body_overlap	41	22	0.42231039684659044	0.1949588166530133	0.22735158019357715	0.14817531633962955	0.07211209842788789	0.07606321791174166					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_edge_2kb	41	22	0.6761763831760018	0.16999720520823322	0.5061791779677686	0.25203252032520324	0.06060606060606061	0.19142645971914263					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	proximal_10kb	41	22	0.5096246907389674	0.07742284502835903	0.4322018457106084	0.1829268292682927	0.022727272727272724	0.16019955654101997					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	41	22	0.2994321854560482	0.02953773907660545	0.26989444637944277	0.10334422931858185	0.011246485473289596	0.09209774384529226					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	41	22	0.36855185811845115	0.10177073435115264	0.2667811237672985	0.1284161034381428	0.03723986856516977	0.09117623487297304					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	41	22	0.7186173779922906	0.30177707719495767	0.416840300797333	0.28292682926829266	0.1272727272727273	0.15565410199556537					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	proximal_10kb	41	22	0.22105647236360948	0.04370266989468687	0.1773538024689226	0.07588075880758807	0.020202020202020204	0.055678738605567865					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	distal_100kb	41	22	0.4196992564571672	0.1602572329582314	0.2594420234989358	0.14032309154260372	0.05430932703659976	0.08601376450600395					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_body_overlap	41	22	1.1409003283463421	0.4727842262550601	0.668116102091282	0.3739837398373984	0.15656565656565657	0.21741808327174184					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_edge_2kb	41	22	0.5334847495021027	0.38712834215386965	0.14635640734823302	0.19817073170731708	0.13636363636363635	0.06180709534368073					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	proximal_10kb	41	22	0.15953258200281487	0.08754304692656954	0.07198953507624532	0.059233449477351915	0.03246753246753247	0.026765917009819444					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	distal_100kb	41	22	0.4239442455344537	0.13557483788479097	0.28836940764966273	0.14588127013345603	0.04699828473413379	0.09888298539932225					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_body_overlap	41	22	0.5743513994648111	0.23513377884668396	0.3392176206181271	0.19590873328088118	0.08406647116324537	0.11184226211763582					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_edge_2kb	41	22	0.9696699316904637	0.38047116274727444	0.5891987689431892	0.348780487804878	0.12727272727272726	0.22150776053215077					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	proximal_10kb	41	22	0.42579997010965426	0.0808285468258091	0.34497142328384517	0.14948859166011014	0.026392961876832842	0.12309562978327729					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	distal_100kb	41	22	0.45844208990123614	0.17150924263992956	0.2869328472613066	0.15827868248471005	0.061246910189508376	0.09703177229520168					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_body_overlap	41	22	1.0782421344639266	0.557276268092589	0.5209658663713376	0.3586025049439684	0.1977886977886978	0.1608138071552706					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_edge_2kb	41	22	0.7534728063357315	0.3452341391519269	0.40823866718380464	0.27177700348432055	0.12337662337662338	0.14840038010769718					
H187	opc_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	proximal_10kb	41	22	0.4833282951924383	0.18185879667847996	0.3014694985139583	0.16802168021680217	0.06313131313131314	0.10489036708548903					
H187	opc_candidate	Peaks	ConstructionBalance	deep_neural_progenitor	distal_100kb	41	22	0.4242884200929076	0.2141610033189931	0.21012741677391453	0.14634146341463414	0.07142857142857142	0.07491289198606271					
H187	opc_candidate	Peaks	ConstructionBalance	deep_neural_progenitor	gene_edge_2kb	41	22	0.07201829289169365	0.2187424624189758	-0.14672416952728215	0.024390243902439025	0.09090909090909091	-0.0665188470066519					
H187	opc_candidate	Peaks	ConstructionBalance	deep_neural_progenitor	proximal_10kb	41	22	0.07201829289169365	0.1324659224441752	-0.06044762955248156	0.024390243902439025	0.045454545454545456	-0.02106430155210643					
H187	opc_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	distal_100kb	41	22	0.4406982854263135	0.12111654398751588	0.31958174143879764	0.15242002887318593	0.04191447182101388	0.11050555705217205					
H187	opc_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_body_overlap	41	22	0.35424315594242184	0.10978836340036191	0.24445479254205993	0.12401652242328876	0.039222873900293255	0.08479364852299551					
H187	opc_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_edge_2kb	41	22	0.814599608595443	0.3256535490256726	0.4889460595697704	0.3003048780487805	0.11079545454545454	0.18950942350332595					
H187	opc_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	proximal_10kb	41	22	0.433689038862859	0.07765879772384714	0.3560302411390118	0.15040650406504066	0.027777777777777776	0.12262872628726289					
H187	opc_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	distal_100kb	41	22	0.426794406346833	0.09955363179258092	0.3272407745542521	0.14794709075617402	0.0341977771444856	0.11374931361168841					
H187	opc_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_body_overlap	41	22	0.3834286233897956	0.1183032912220127	0.2651253321677829	0.1325701012112162	0.04298082869511441	0.0895892725161018					
H187	opc_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_edge_2kb	41	22	0.8942560833829138	0.3686005274198797	0.5256555559630341	0.3252032520325203	0.1212121212121212	0.2039911308203991					
H187	opc_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	proximal_10kb	41	22	0.4582072209592672	0.06373706292272112	0.39447015803654606	0.16376306620209058	0.023809523809523808	0.13995354239256677					
H187	opc_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	distal_100kb	41	22	0.41379261527162503	0.06678673227866434	0.3470058829929607	0.14382951138481484	0.023557837511325883	0.12027167387348896					
H187	opc_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_body_overlap	41	22	0.5058140362888042	0.16041727693133628	0.3453967593574679	0.17595818815331013	0.05658627087198515	0.11937191728132499					
H187	opc_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_edge_2kb	41	22	0.7253866343269493	0.34012384500801257	0.3852627893189367	0.27154471544715447	0.12424242424242425	0.1473022912047302					
H187	opc_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	proximal_10kb	41	22	0.47268315343008677	0.05830946422834433	0.41437368920174245	0.1648189209164819	0.023415977961432508	0.1414029429550494					
H187	opc_candidate	Peaks	ConstructionBalance	hindbrain_rhombic_lip_pattern	distal_100kb	41	22	0.5539876090960557	0.27894310182710663	0.2750445072689491	0.19105691056910568	0.0909090909090909	0.10014781966001478					
H187	opc_candidate	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	distal_100kb	41	22	0.38819394518223577	0.14121354065176903	0.24698040453046674	0.13489912676904547	0.04713804713804714	0.08776107963099833					
H187	opc_candidate	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_body_overlap	41	22	0.4226392438750331	0.18832774757416706	0.23431149630086603	0.14813863928112966	0.06794258373205742	0.08019605554907225					
H187	opc_candidate	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_edge_2kb	41	22	0.8623444928730025	0.04415530748139174	0.8181891853916108	0.3252032520325203	0.015151515151515152	0.3100517368810052					
H187	opc_candidate	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	proximal_10kb	41	22	0.3898299132878548	0.09755590031797487	0.29227401296988	0.1350844277673546	0.03496503496503497	0.10011939280231963					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	distal_100kb	41	22	0.3902955544529667	0.09299818775917577	0.2972973666937909	0.13505642519111757	0.03188602442333786	0.10317040076777972					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_body_overlap	41	22	0.40275110143858517	0.1911610819746708	0.21159001946391437	0.1414115204981837	0.06963249516441006	0.07177902533377364					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_edge_2kb	41	22	0.5689789622784257	0.0662329612220876	0.502746001056338	0.20731707317073172	0.022727272727272728	0.184589800443459					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	proximal_10kb	41	22	0.40956603236601696	0.0664142295451958	0.34315180282082114	0.15121951219512195	0.01818181818181818	0.13303769401330376					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	41	22	0.31079922030671664	0.04542596006850118	0.26537326023821545	0.09943714821763602	0.017482517482517484	0.08195463073511854					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	41	22	0.2914189184267135	0.05157712744091206	0.23984179098580147	0.10324089542265286	0.01805728518057285	0.08518361024208					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	distal_100kb	41	22	0.2676047513996241	0.04414695884398321	0.22345779255564088	0.09182209469153516	0.0160427807486631	0.07577931394287206					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_body_overlap	41	22	0.9846001746194304	0.49197311012202133	0.49262706449740906	0.34146341463414637	0.18181818181818182	0.15964523281596454					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_edge_2kb	41	22	0.681855001267613	0.3671624675372491	0.3146925337303639	0.2682926829268293	0.09090909090909091	0.17738359201773837					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	proximal_10kb	41	22	0.2614838089147375	0.0299687693417931	0.2315150395729444	0.09756097560975609	0.015151515151515152	0.08240946045824094					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	distal_100kb	41	22	0.40404813374417137	0.06422944067168848	0.3398186930724829	0.14194322271091564	0.022354694485842028	0.11958852822507361					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_body_overlap	41	22	0.42756104944269047	0.20938925623597032	0.21817179320672014	0.13719512195121952	0.07954545454545454	0.05764966740576498					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_edge_2kb	41	22	1.276222386186233	0.4434426883001299	0.8327796978861031	0.4471544715447155	0.13636363636363635	0.31079083518107914					
H187	opc_candidate	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	proximal_10kb	41	22	0.3767102224975515	0.06772938410553432	0.3089808383920172	0.13588850174216027	0.022727272727272728	0.11316122901488754					
H187	opc_candidate	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	distal_100kb	41	22	0.5200173418473644	0.05144658110191457	0.4685707607454498	0.19047619047619047	0.015151515151515152	0.17532467532467533					
H187	opc_candidate	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_body_overlap	41	22	1.8014588092950974	0.44651856466747586	1.3549402446276215	0.6097560975609756	0.13636363636363635	0.47339246119733924					
H187	opc_candidate	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	proximal_10kb	41	22	0.8111360798724984	0.1832243885269049	0.6279116913455934	0.28048780487804875	0.07575757575757576	0.204730229120473					
H187	opc_candidate	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	distal_100kb	41	22	0.418146316578438	0.11350398058606803	0.30464233599236995	0.1449067431850789	0.03887289181406829	0.10603385137101061					
H187	opc_candidate	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_body_overlap	41	22	0.4094450078152518	0.14000598505603792	0.26943902275921383	0.14140860509728692	0.05158324821246169	0.08982535688482524					
H187	opc_candidate	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_edge_2kb	41	22	0.8666631848828354	0.31624408314331287	0.5504191017395226	0.3121951219512195	0.10454545454545454	0.20764966740576496					
H187	opc_candidate	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	proximal_10kb	41	22	0.427018532192396	0.07312123118187237	0.35389730101052363	0.15176151761517614	0.02693602693602694	0.1248254906791492					
H187	opc_candidate	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	distal_100kb	41	22	0.426794406346833	0.09955363179258092	0.3272407745542521	0.14794709075617402	0.0341977771444856	0.11374931361168841					
H187	opc_candidate	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_body_overlap	41	22	0.3834286233897956	0.1183032912220127	0.2651253321677829	0.1325701012112162	0.04298082869511441	0.0895892725161018					
H187	opc_candidate	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_edge_2kb	41	22	0.8942560833829138	0.3686005274198797	0.5256555559630341	0.3252032520325203	0.1212121212121212	0.2039911308203991					
H187	opc_candidate	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	proximal_10kb	41	22	0.4582072209592672	0.06373706292272112	0.39447015803654606	0.16376306620209058	0.023809523809523808	0.13995354239256677					
H187	opc_candidate	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	distal_100kb	41	22	0.4462967312327035	0.06809417175828858	0.37820255947441495	0.15480338476854155	0.023654916512059372	0.1311484682564822					
H187	opc_candidate	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_body_overlap	41	22	0.3435069300472853	0.08500088171807743	0.25850604832920787	0.11900756938603868	0.029780564263322883	0.0892270051227158					
H187	opc_candidate	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_edge_2kb	41	22	0.949441880383071	0.4733134159730133	0.4761284644100577	0.35121951219512193	0.15454545454545454	0.1966740576496674					
H187	opc_candidate	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	proximal_10kb	41	22	0.5143468607396355	0.04684556005624887	0.4675013006833867	0.18536585365853658	0.01818181818181818	0.1671840354767184					
H187	opc_candidate	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	distal_100kb	41	22	0.5200173418473644	0.05144658110191457	0.4685707607454498	0.19047619047619047	0.015151515151515152	0.17532467532467533					
H187	opc_candidate	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_body_overlap	41	22	1.8014588092950974	0.44651856466747586	1.3549402446276215	0.6097560975609756	0.13636363636363635	0.47339246119733924					
H187	opc_candidate	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	proximal_10kb	41	22	0.8111360798724984	0.1832243885269049	0.6279116913455934	0.28048780487804875	0.07575757575757576	0.204730229120473					
H187	opc_candidate	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	distal_100kb	41	22	0.598800737447604	0.22905805524680486	0.3697426822007991	0.21208907741251326	0.08300395256916997	0.12908512484334328					
H187	opc_candidate	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_body_overlap	41	22	1.9343888199811956	0.8907010109531488	1.0436878090280468	0.5853658536585366	0.3181818181818182	0.2671840354767184					
H187	opc_candidate	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	proximal_10kb	41	22	0.7901666143261828	0.4425234539162952	0.34764316040988763	0.25203252032520324	0.16666666666666666	0.08536585365853658					
H187	opc_candidate	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	distal_100kb	41	22	0.4948119357504422	0.11745839883649427	0.3773535369139479	0.17289972899728998	0.04015151515151515	0.13274821384577482					
H187	opc_candidate	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_body_overlap	41	22	0.493978918138292	0.13194952356453635	0.3620293945737556	0.17310738042445362	0.047520661157024795	0.12558671926742881					
H187	opc_candidate	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_edge_2kb	41	22	0.8260591939811581	0.2006060391854137	0.6254531547957445	0.2926829268292683	0.06363636363636363	0.22904656319290465					
H187	opc_candidate	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	proximal_10kb	41	22	0.553769802704054	0.11736458314387951	0.4364052195601744	0.19372822299651568	0.04415584415584416	0.14957237884067154					
H187	opc_candidate	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	distal_100kb	41	22	0.4242884200929076	0.2141610033189931	0.21012741677391453	0.14634146341463414	0.07142857142857142	0.07491289198606271					
H187	opc_candidate	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	gene_edge_2kb	41	22	0.07201829289169365	0.2187424624189758	-0.14672416952728215	0.024390243902439025	0.09090909090909091	-0.0665188470066519					
H187	opc_candidate	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	proximal_10kb	41	22	0.07201829289169365	0.1324659224441752	-0.06044762955248156	0.024390243902439025	0.045454545454545456	-0.02106430155210643					
H187	opc_candidate	Peaks	FatePolarity	Tier 4 screen-specific mechanism support	distal_100kb	41	22	0.5539876090960557	0.27894310182710663	0.2750445072689491	0.19105691056910568	0.0909090909090909	0.10014781966001478					
