comparator	feature_type	model_term_supported	target_set	peak_category	broad_n_donors	broad_mean_delta_score	broad_median_delta_score	broad_mean_delta_detection	broad_median_delta_detection	cluster_supported_n_donors	cluster_supported_mean_delta_score	cluster_supported_median_delta_score	cluster_supported_mean_delta_detection	cluster_supported_median_delta_detection	delta_shift_strict_minus_broad	detection_shift_strict_minus_broad	concordance_class	robust_rank_score	robust_detection_score
oligodendrocyte_candidate	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	3.0	0.3618316542554412	0.3561172564083007	0.1178111555267569	0.1114321727549467	3.0	0.7026778807402071	0.7889276995892172	0.2268973552737302	0.2437435580292723	0.34084622648476587	0.1090861997469733	robust_positive_strong	0.3618316542554412	0.1178111555267569
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_edge_2kb	3.0	0.3532402361148469	0.3257536261904029	0.1173263751123709	0.1087624785019734	3.0	0.6679559085289734	0.6637557782277347	0.2223156111680136	0.205669550972403	0.31471567241412646	0.1049892360556427	robust_positive_strong	0.3532402361148469	0.1173263751123709
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_body_overlap	2.0	0.3531805593434114	0.3632837875395552	0.127990939770217	0.1221580298786181	2.0	0.7439079774143721	0.7439079774143721	0.2564283374387904	0.2564283374387904	0.3907274180709607	0.1284373976685734	robust_positive_strong	0.3531805593434114	0.127990939770217
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_edge_2kb	3.0	0.3481890680522442	0.3472682695771633	0.1172876156639652	0.1182765381194922	3.0	0.6441624910405782	0.6696295867968136	0.2230739989812695	0.2018103919015416	0.295973422988334	0.1057863833173043	robust_positive_strong	0.3481890680522442	0.1172876156639652
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	proximal_10kb	3.0	0.3479194480802223	0.3420817800396705	0.1192683602046384	0.1180793378995433	3.0	0.614488395756941	0.592837599431375	0.2067633991782904	0.1954236239950525	0.26656894767671874	0.087495038973652	robust_positive_strong	0.3479194480802223	0.1192683602046384
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	proximal_10kb	3.0	0.3479194480802223	0.3420817800396705	0.1192683602046384	0.1180793378995433	3.0	0.614488395756941	0.592837599431375	0.2067633991782904	0.1954236239950525	0.26656894767671874	0.087495038973652	robust_positive_strong	0.3479194480802223	0.1192683602046384
oligodendrocyte_candidate	Peaks	FatePolarity	shared_postmitotic_granule_maturation	proximal_10kb	3.0	0.3479194480802223	0.3420817800396705	0.1192683602046384	0.1180793378995433	3.0	0.614488395756941	0.592837599431375	0.2067633991782904	0.1954236239950525	0.26656894767671874	0.087495038973652	robust_positive_strong	0.3479194480802223	0.1192683602046384
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_edge_2kb	2.0	0.3383706873052696	0.3653320883688701	0.1402357922379359	0.1442755434649412	2.0	0.5729228430130939	0.5729228430130939	0.2126286296581282	0.2126286296581282	0.23455215570782434	0.07239283742019231	robust_positive_strong	0.3383706873052696	0.1402357922379359
astrocyte_bergmann_candidate	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	3.0	0.3300045978061971	0.3138418556785628	0.1074659932907904	0.1061701622934925	3.0	0.6477111261394186	0.6284291965052528	0.2073874298505914	0.2195121951219512	0.3177065283332215	0.09992143655980099	robust_positive_strong	0.3300045978061971	0.1074659932907904
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_edge_2kb	3.0	0.3299714132348617	0.3168038011837737	0.1123344995506965	0.1062376022140605	3.0	0.6367449374987738	0.6551258680867733	0.2142371912721029	0.2146637543579619	0.30677352426391213	0.10190269172140638	robust_positive_strong	0.3299714132348617	0.1123344995506965
oligodendrocyte_candidate	Gene Expression	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	3.0	0.3213650785996629	0.2677170805522134	0.1102773912381986	0.0841538242009132	3.0	0.9362234999060164	0.9075073373539904	0.3169427011280829	0.3246753246753247	0.6148584213063535	0.20666530988988432	robust_positive_strong	0.3213650785996629	0.1102773912381986
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_body_overlap	2.0	0.3112902796360257	0.3090070161087874	0.1021185998091971	0.1001775534996729	2.0	0.686208085846348	0.686208085846348	0.2325805727373671	0.2325805727373671	0.3749178062103223	0.13046197292817	robust_positive_strong	0.3112902796360257	0.1021185998091971
oligodendrocyte_candidate	Gene Expression	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_expression_or_marker	3.0	0.3086974554241761	0.3026098816671017	0.1174808017729525	0.1175843678652968	3.0	0.820423223416292	0.8562378466196244	0.2597547137792411	0.2782351576994434	0.5117257679921159	0.14227391200628858	robust_positive_strong	0.3086974554241761	0.1174808017729525
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	proximal_10kb	3.0	0.3007903658950635	0.2664249794142057	0.0959151567198396	0.0883647500808472	3.0	0.5387683327907089	0.5630638877194969	0.1686793185109933	0.1742659721930524	0.23797796689564538	0.07276416179115369	robust_positive_strong	0.3007903658950635	0.0959151567198396
astrocyte_bergmann_candidate	Peaks	NicheSignal	shared_postmitotic_granule_maturation	proximal_10kb	3.0	0.3007903658950635	0.2664249794142057	0.0959151567198396	0.0883647500808472	3.0	0.5387683327907089	0.5630638877194969	0.1686793185109933	0.1742659721930524	0.23797796689564538	0.07276416179115369	robust_positive_strong	0.3007903658950635	0.0959151567198396
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_edge_2kb	3.0	0.2963236447525506	0.2977899679473755	0.1020922836359231	0.1025660640545887	3.0	0.5548872032855049	0.5505764971994455	0.1929166346899455	0.1997570203980083	0.2585635585329543	0.0908243510540224	robust_positive_strong	0.2963236447525506	0.1020922836359231
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_edge_2kb	3.0	0.2889870982476359	0.2684273376793389	0.0986878538417098	0.0909197012138188	3.0	0.5257092036678267	0.5064150245590635	0.1744127990450039	0.1559392987964416	0.2367221054201908	0.07572494520329409	robust_positive_strong	0.2889870982476359	0.0986878538417098
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_edge_2kb	3.0	0.281714533176466	0.2908232936064798	0.0940732191065543	0.0964746205386003	3.0	0.599523825009417	0.6233220808195348	0.2026143889173745	0.223452157598499	0.31780929183295104	0.10854116981082018	robust_positive_strong	0.281714533176466	0.0940732191065543
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_edge_2kb	3.0	0.2810179620533363	0.3041972186585092	0.0921767925130597	0.0907980165525114	3.0	0.5854820208244669	0.6588990875310768	0.1924078838048921	0.2032312925170068	0.3044640587711306	0.1002310912918324	robust_positive_strong	0.2810179620533363	0.0921767925130597
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	proximal_10kb	3.0	0.2771437967107289	0.2657351871999353	0.0925134724338909	0.0873220361208252	3.0	0.4870979732660408	0.4770511732148456	0.1642667983422252	0.1689895470383275	0.2099541765553119	0.07175332590833432	robust_positive_strong	0.2771437967107289	0.0925134724338909
astrocyte_bergmann_candidate	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_body_overlap	3.0	0.2638709651979862	0.2554427263661872	0.083496075346348	0.0827605914146926	3.0	0.5028891889595516	0.4711646284127593	0.1589911620453531	0.1637905284626837	0.2390182237615654	0.0754950866990051	robust_positive_strong	0.2638709651979862	0.083496075346348
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	proximal_10kb	3.0	0.2583373016993392	0.2436539882164705	0.0851116528327678	0.0807624933129738	3.0	0.4632780561816836	0.4373580748224266	0.1522826203287063	0.1601626016260162	0.2049407544823444	0.0671709674959385	robust_positive_strong	0.2583373016993392	0.0851116528327678
oligodendrocyte_candidate	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	3.0	0.2539241431630298	0.2954663000196813	0.0788449482826153	0.1021827961363872	3.0	0.5761160237647648	0.6215047192201217	0.1803639767961403	0.1950046904315197	0.322191880601735	0.101519028513525	robust_positive_strong	0.2539241431630298	0.0788449482826153
oligodendrocyte_candidate	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	gene_body_overlap	3.0	0.2539241431630298	0.2954663000196813	0.0788449482826153	0.1021827961363872	3.0	0.5761160237647648	0.6215047192201217	0.1803639767961403	0.1950046904315197	0.322191880601735	0.101519028513525	robust_positive_strong	0.2539241431630298	0.0788449482826153
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_edge_2kb	3.0	0.2531824895199961	0.2572523656618266	0.0870245743123912	0.0875993842659014	3.0	0.4119431623855292	0.4366743581523205	0.1452641939186683	0.144894358802033	0.15876067286553308	0.05823961960627709	robust_positive_strong	0.2531824895199961	0.0870245743123912
astrocyte_bergmann_candidate	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_edge_2kb	3.0	0.252099862248737	0.2419866189622674	0.08256498792141	0.0819106443792895	3.0	0.5128246083855328	0.5097147222139133	0.1651730758621973	0.1794425087108014	0.2607247461367958	0.08260808794078729	robust_positive_strong	0.252099862248737	0.08256498792141
oligodendrocyte_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_edge_2kb	3.0	0.2507521494974326	0.2592232257539639	0.0824348383155626	0.0762699771689497	3.0	0.5504267596965283	0.6057544164904413	0.1842911960766846	0.1874791874791874	0.29967461019909575	0.101856357761122	robust_positive_strong	0.2507521494974326	0.0824348383155626
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_edge_2kb	3.0	0.2507521494974326	0.2592232257539639	0.0824348383155626	0.0762699771689497	3.0	0.5504267596965283	0.6057544164904413	0.1842911960766846	0.1874791874791874	0.29967461019909575	0.101856357761122	robust_positive_strong	0.2507521494974326	0.0824348383155626
oligodendrocyte_candidate	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_edge_2kb	3.0	0.2504214301054039	0.2643009594241378	0.0844919833722834	0.0806858488258317	3.0	0.5407480672063095	0.5884337175187234	0.1823692332149704	0.1821936566834525	0.2903266371009056	0.09787724984268699	robust_positive_strong	0.2504214301054039	0.0844919833722834
astrocyte_bergmann_candidate	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	proximal_10kb	3.0	0.2492891052923015	0.2560333776171207	0.0832110789647742	0.0857910606179604	3.0	0.4802845588970307	0.4471088805953188	0.1609332458290679	0.162940379403794	0.2309954536047292	0.0777221668642937	robust_positive	0.2492891052923015	0.0832110789647742
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_edge_2kb	3.0	0.2448312648667508	0.2251633972246866	0.0835735737560722	0.0755999120785835	3.0	0.5189770140502578	0.5291577196550727	0.1748323819093638	0.1751648674759524	0.274145749183507	0.09125880815329158	robust_positive	0.2448312648667508	0.0835735737560722
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	hindbrain_rhombic_lip_pattern	distal_100kb	3.0	0.2426741942732599	0.2320319627936274	0.0770316391910867	0.0733532440079591	3.0	0.4124487834586099	0.3387472607357401	0.1255910198956942	0.1219512195121951	0.16977458918535002	0.04855938070460751	robust_positive	0.2426741942732599	0.0770316391910867
astrocyte_bergmann_candidate	Peaks	FatePolarity	Tier 4 screen-specific mechanism support	distal_100kb	3.0	0.2426741942732599	0.2320319627936274	0.0770316391910867	0.0733532440079591	3.0	0.4124487834586099	0.3387472607357401	0.1255910198956942	0.1219512195121951	0.16977458918535002	0.04855938070460751	robust_positive	0.2426741942732599	0.0770316391910867
astrocyte_bergmann_candidate	Peaks	FatePolarity	dentate_fate_wnt_prox1	proximal_10kb	3.0	0.2359201122084553	0.2180657372027616	0.078189878946134	0.0735739932405889	3.0	0.4298099217155194	0.4406507008441499	0.1430890537922834	0.1422535233179161	0.1938898095070641	0.0648991748461494	robust_positive	0.2359201122084553	0.078189878946134
astrocyte_bergmann_candidate	Peaks	FatePolarity	medial_pallium_dentate_lineage	proximal_10kb	3.0	0.2359201122084553	0.2180657372027616	0.078189878946134	0.0735739932405889	3.0	0.4298099217155194	0.4406507008441499	0.1430890537922834	0.1422535233179161	0.1938898095070641	0.0648991748461494	robust_positive	0.2359201122084553	0.078189878946134
astrocyte_bergmann_candidate	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	distal_100kb	3.0	0.2357965714415619	0.2217094668503617	0.076287251209567	0.0718277307097632	3.0	0.4309356612758221	0.394770591257943	0.1395427900348056	0.1437282229965156	0.1951390898342602	0.0632555388252386	robust_positive	0.2357965714415619	0.076287251209567
astrocyte_bergmann_candidate	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	distal_100kb	3.0	0.2357965714415619	0.2217094668503617	0.076287251209567	0.0718277307097632	3.0	0.4309356612758221	0.394770591257943	0.1395427900348056	0.1437282229965156	0.1951390898342602	0.0632555388252386	robust_positive	0.2357965714415619	0.076287251209567
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	3.0	0.2357682325579934	0.2060844577183745	0.0872374263118599	0.0812250064499484	3.0	0.5202654904156393	0.5159333075167571	0.1874219063197351	0.1753444967730682	0.2844972578576459	0.10018448000787519	robust_positive	0.2357682325579934	0.0872374263118599
oligodendrocyte_candidate	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	proximal_10kb	3.0	0.2333599337946736	0.2308953764266266	0.0787924796332294	0.075701945029856	3.0	0.4603349025185521	0.5033635801263381	0.1556999513117256	0.1636696636696636	0.22697496872387848	0.0769074716784962	robust_positive	0.2333599337946736	0.0787924796332294
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_body_overlap	3.0	0.2296886095092409	0.2195576318798152	0.0748662601227315	0.0720996523284975	3.0	0.428074159499783	0.4016609975339496	0.1390189033202309	0.1412394225983076	0.19838554999054211	0.0641526431974994	robust_positive	0.2296886095092409	0.0748662601227315
oligodendrocyte_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	proximal_10kb	3.0	0.2292432648128704	0.257352008073982	0.0781796441306725	0.0843619907178051	3.0	0.4026690744235699	0.4893452320895578	0.1373141161368487	0.1591836734693877	0.1734258096106995	0.05913447200617622	robust_positive	0.2292432648128704	0.0781796441306725
astrocyte_bergmann_candidate	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	proximal_10kb	3.0	0.2228526244931845	0.2103645186477107	0.077087035114674	0.0717913347612768	3.0	0.3895795217683226	0.3476640177283991	0.1355516695877896	0.1306620209059233	0.16672689727513812	0.058464634473115604	robust_positive	0.2228526244931845	0.077087035114674
astrocyte_bergmann_candidate	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	proximal_10kb	3.0	0.2228526244931845	0.2103645186477107	0.077087035114674	0.0717913347612768	3.0	0.3895795217683226	0.3476640177283991	0.1355516695877896	0.1306620209059233	0.16672689727513812	0.058464634473115604	robust_positive	0.2228526244931845	0.077087035114674
oligodendrocyte_candidate	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	3.0	0.2201778211115177	0.2298210363804463	0.0795767119966549	0.0765732020547945	3.0	0.4621455174899067	0.5332665271748565	0.1693660217625082	0.1903988868274582	0.24196769637838897	0.0897893097658533	robust_positive	0.2201778211115177	0.0795767119966549
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	proximal_10kb	3.0	0.2160217956496439	0.2104806647875309	0.0737911892787013	0.0705243115011415	3.0	0.4122977785565361	0.4249467757330079	0.1401727924486074	0.1400258967223253	0.1962759829068922	0.06638160316990609	robust_positive	0.2160217956496439	0.0737911892787013
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	distal_100kb	3.0	0.2155326170324682	0.2037800838890322	0.0716483073258088	0.0665661358902609	3.0	0.3879349512653179	0.4291455472404159	0.1296104028674446	0.1345259797538538	0.1724023342328497	0.0579620955416358	robust_positive	0.2155326170324682	0.0716483073258088
astrocyte_bergmann_candidate	Peaks	NicheSignal	shared_postmitotic_granule_maturation	distal_100kb	3.0	0.2155326170324682	0.2037800838890322	0.0716483073258088	0.0665661358902609	3.0	0.3879349512653179	0.4291455472404159	0.1296104028674446	0.1345259797538538	0.1724023342328497	0.0579620955416358	robust_positive	0.2155326170324682	0.0716483073258088
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	proximal_10kb	3.0	0.2147138063574721	0.2026925536227789	0.0719722218687877	0.0648967588747094	3.0	0.4090696938338118	0.4198978524703469	0.1382067946982242	0.1386708529565672	0.19435588747633972	0.0662345728294365	robust_positive	0.2147138063574721	0.0719722218687877
oligodendrocyte_candidate	Gene Expression	FatePolarity	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	3.0	0.2142612756822385	0.1835890377377121	0.0833234027503578	0.0751819349315068	3.0	0.3933494939969216	0.3560519375059793	0.1354309582375188	0.1283755926613069	0.1790882183146831	0.052107555487161006	robust_positive	0.2142612756822385	0.0833234027503578
astrocyte_bergmann_candidate	Gene Expression	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_expression_or_marker	3.0	0.2137433559884892	0.1819621416651985	0.062713281045136	0.0576389796877539	3.0	0.6440452566309923	0.6102487292476751	0.2061065332241025	0.208578637510513	0.4303019006425031	0.14339325217896648	robust_positive	0.2137433559884892	0.062713281045136
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	distal_100kb	3.0	0.2131862196001845	0.2236234266567166	0.0756686667870482	0.0774115296803653	3.0	0.3821463991125919	0.4359975050406447	0.1331798901560935	0.1464212479250073	0.1689601795124074	0.057511223369045295	robust_positive	0.2131862196001845	0.0756686667870482
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	distal_100kb	3.0	0.2131862196001845	0.2236234266567166	0.0756686667870482	0.0774115296803653	3.0	0.3821463991125919	0.4359975050406447	0.1331798901560935	0.1464212479250073	0.1689601795124074	0.057511223369045295	robust_positive	0.2131862196001845	0.0756686667870482
oligodendrocyte_candidate	Peaks	FatePolarity	shared_postmitotic_granule_maturation	distal_100kb	3.0	0.2131862196001845	0.2236234266567166	0.0756686667870482	0.0774115296803653	3.0	0.3821463991125919	0.4359975050406447	0.1331798901560935	0.1464212479250073	0.1689601795124074	0.057511223369045295	robust_positive	0.2131862196001845	0.0756686667870482
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_body_overlap	3.0	0.2129920465177606	0.2071751092545321	0.0701148020333269	0.0676643045732176	3.0	0.425522203635522	0.4178078528396031	0.1381315028768532	0.1452924206661421	0.2125301571177614	0.06801670084352629	robust_positive	0.2129920465177606	0.0701148020333269
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	distal_100kb	3.0	0.2111408003050411	0.2216703741279847	0.0722890475264828	0.073465531171489	3.0	0.4063070056491965	0.4502423690026382	0.1404592418170101	0.1499995409769845	0.19516620534415538	0.06817019429052731	robust_positive	0.2111408003050411	0.0722890475264828
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	distal_100kb	3.0	0.2111408003050411	0.2216703741279847	0.0722890475264828	0.073465531171489	3.0	0.4063070056491965	0.4502423690026382	0.1404592418170101	0.1499995409769845	0.19516620534415538	0.06817019429052731	robust_positive	0.2111408003050411	0.0722890475264828
astrocyte_bergmann_candidate	Peaks	FatePolarity	shared_postmitotic_granule_maturation	distal_100kb	3.0	0.2111408003050411	0.2216703741279847	0.0722890475264828	0.073465531171489	3.0	0.4063070056491965	0.4502423690026382	0.1404592418170101	0.1499995409769845	0.19516620534415538	0.06817019429052731	robust_positive	0.2111408003050411	0.0722890475264828
astrocyte_bergmann_candidate	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_edge_2kb	3.0	0.2108336039119983	0.2064786327021479	0.0711569355296137	0.0695537696598817	3.0	0.388426019750874	0.3843853921912762	0.1329570155014998	0.1292651182761073	0.1775924158388757	0.06180007997188609	robust_positive	0.2108336039119983	0.0711569355296137
astrocyte_bergmann_candidate	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_edge_2kb	3.0	0.2108336039119983	0.2064786327021479	0.0711569355296137	0.0695537696598817	3.0	0.388426019750874	0.3843853921912762	0.1329570155014998	0.1292651182761073	0.1775924158388757	0.06180007997188609	robust_positive	0.2108336039119983	0.0711569355296137
oligodendrocyte_candidate	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_edge_2kb	3.0	0.2093531039107267	0.1869737259673699	0.0663637931776194	0.0514574252801992	3.0	0.5043089543386271	0.5272503779947989	0.1678303379314993	0.1568561308821049	0.2949558504279004	0.1014665447538799	robust_positive	0.2093531039107267	0.0663637931776194
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	proximal_10kb	3.0	0.2062833178213699	0.1999246885725364	0.0691592626535391	0.0652891220145062	3.0	0.3881822632506441	0.3860379256692716	0.130393943070676	0.1396888952581915	0.18189894542927418	0.06123468041713691	robust_positive	0.2062833178213699	0.0691592626535391
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	proximal_10kb	3.0	0.2062833178213699	0.1999246885725364	0.0691592626535391	0.0652891220145062	3.0	0.3881822632506441	0.3860379256692716	0.130393943070676	0.1396888952581915	0.18189894542927418	0.06123468041713691	robust_positive	0.2062833178213699	0.0691592626535391
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	proximal_10kb	3.0	0.2050626144897825	0.1900580473060389	0.0698097583082592	0.0602002473363774	3.0	0.391671714857853	0.3858061849763542	0.1312892066100836	0.1195423623995052	0.18660910036807052	0.06147944830182439	robust_positive	0.2050626144897825	0.0698097583082592
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_edge_2kb	3.0	0.203099110956228	0.2196450763992692	0.0690841277233601	0.0717707406958255	3.0	0.3809428128443359	0.3480825719208064	0.1328557285970235	0.1125579311407009	0.17784370188810789	0.06377160087366339	robust_positive	0.203099110956228	0.0690841277233601
astrocyte_bergmann_candidate	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	3.0	0.2026387454375413	0.1718645352905718	0.0696491588724592	0.0622347198641765	3.0	0.5504717923099851	0.5549799430197727	0.1869317531648348	0.1890243902439024	0.3478330468724438	0.11728259429237559	robust_positive	0.2026387454375413	0.0696491588724592
astrocyte_bergmann_candidate	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	gene_edge_2kb	3.0	0.2026387454375413	0.1718645352905718	0.0696491588724592	0.0622347198641765	3.0	0.5504717923099851	0.5549799430197727	0.1869317531648348	0.1890243902439024	0.3478330468724438	0.11728259429237559	robust_positive	0.2026387454375413	0.0696491588724592
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	proximal_10kb	3.0	0.2011110510729426	0.1916708331354448	0.0660008853211231	0.0629829690753283	3.0	0.3777477288394378	0.3774710508180503	0.1243113805950148	0.1328553407306336	0.1766366777664952	0.058310495273891705	robust_positive	0.2011110510729426	0.0660008853211231
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	distal_100kb	3.0	0.1999015630170756	0.1913617342570794	0.0665337081660911	0.0622334778750528	3.0	0.3764293214822532	0.3942979605407019	0.1261260514135699	0.1313217492511492	0.17652775846517763	0.05959234324747879	robust_positive	0.1999015630170756	0.0665337081660911
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	proximal_10kb	3.0	0.1996601022824368	0.1920835842301628	0.0646964161288531	0.0609419190558515	3.0	0.3787713008841812	0.3717793483175833	0.1243460049454802	0.118468832754547	0.1791111986017444	0.0596495888166271	robust_positive	0.1996601022824368	0.0646964161288531
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_edge_2kb	3.0	0.1955117894817225	0.1872648371066915	0.0645621704144895	0.0530251141552511	3.0	0.4881669498737924	0.5207229428254241	0.1702083504113409	0.1622758194186765	0.2926551603920699	0.10564617999685139	robust_positive	0.1955117894817225	0.0645621704144895
oligodendrocyte_candidate	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	3.0	0.1950279720679527	0.2206530643006614	0.0617276041754097	0.0667029887920298	3.0	0.5041080086002018	0.5380937081703248	0.159114167447147	0.16121324562883	0.3090800365322491	0.09738656327173728	robust_positive	0.1950279720679527	0.0617276041754097
astrocyte_bergmann_candidate	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	proximal_10kb	3.0	0.193986788570684	0.1847259750696932	0.0631769341637005	0.0560982726423902	3.0	0.3740415952349713	0.3797145022312401	0.1215453705063687	0.1280682594460276	0.18005480666428733	0.058368436342668195	robust_positive	0.193986788570684	0.0631769341637005
oligodendrocyte_candidate	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_edge_2kb	3.0	0.1937412334653188	0.1785645890390755	0.0664963030099324	0.0562048908254461	3.0	0.4380515190759451	0.4592379598119063	0.1542972310367512	0.1496819507023588	0.2443102856106263	0.0878009280268188	robust_positive	0.1937412334653188	0.0664963030099324
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_body_overlap	3.0	0.1921219983547616	0.1954789250217275	0.0636685567144567	0.0641600486983264	3.0	0.3643001826649287	0.379760495441197	0.1210665688099178	0.1347798542920494	0.1721781843101671	0.057398012095461096	robust_positive	0.1921219983547616	0.0636685567144567
oligodendrocyte_candidate	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_edge_2kb	3.0	0.1905774913078548	0.1606199106262195	0.0673746191824991	0.0559360730593607	3.0	0.3464113632060334	0.2818657369972936	0.1229401135739933	0.0970933828076685	0.15583387189817857	0.055565494391494205	robust_positive	0.1905774913078548	0.0673746191824991
astrocyte_bergmann_candidate	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	proximal_10kb	3.0	0.1894594564038545	0.1763571476350838	0.0647494282538228	0.0624163420143099	3.0	0.3661790516509346	0.3639965445010936	0.1281723170869579	0.1275727727139076	0.1767195952470801	0.0634228888331351	robust_positive	0.1894594564038545	0.0647494282538228
oligodendrocyte_candidate	Gene Expression	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	3.0	0.1878246323808179	0.1061938702701638	0.0688794345138334	0.0206192922374429	3.0	0.5223585779808946	0.4501307376679515	0.1826556503285571	0.156617192331478	0.33453394560007665	0.1137762158147237	robust_positive	0.1878246323808179	0.0688794345138334
oligodendrocyte_candidate	Gene Expression	NicheSignal	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	3.0	0.1878246323808179	0.1061938702701638	0.0688794345138334	0.0206192922374429	3.0	0.5223585779808946	0.4501307376679515	0.1826556503285571	0.156617192331478	0.33453394560007665	0.1137762158147237	robust_positive	0.1878246323808179	0.0688794345138334
